|0|1|2
608|Pharmacophoric_Group|carboxylic_acid|0.33
609|Pharmacophoric_Group|cross-validation_information|0.33
610|Pharmacophoric_Group|cycle_count|0.33
611|Pharmacophoric_Group|cycle_count_containing_heteroatoms|0.25
612|Pharmacophoric_Group|ester|0.33
613|Pharmacophoric_Group|ether|0.33
614|Pharmacophoric_Group|external_validation|0.33
615|Pharmacophoric_Group|Genetic_Algorithm|0.33
616|Pharmacophoric_Group|hartree-fock_method|0.33
617|Pharmacophoric_Group|heavy_atom_count|0.33
618|Pharmacophoric_Group|hydrocarbon|0.33
619|Pharmacophoric_Group|in_vitro|0.33
620|Pharmacophoric_Group|in_vivo|0.33
621|Pharmacophoric_Group|internal_validation|0.33
622|Pharmacophoric_Group|ketone|0.33
623|Pharmacophoric_Group|linear_QSAR|0.20
624|Pharmacophoric_Group|lipinski|0.33
625|Pharmacophoric_Group|molar_refractivity|0.33
626|Pharmacophoric_Group|Monte_Carlo|0.33
627|Pharmacophoric_Group|non-linear_dimensional_QSAR|0.20
628|Pharmacophoric_Group|pIC50|0.33
629|Pharmacophoric_Group|pKi|0.33
630|Pharmacophoric_Group|partition_coefficient|0.33
631|Pharmacophoric_Group|phenols|0.33
632|Pharmacophoric_Group|pi-electron_computational_method|0.33
633|Pharmacophoric_Group|plane_polarized_light_method|0.33
634|Pharmacophoric_Group|polar_surface_area_descriptor|0.33
635|Pharmacophoric_Group|regression_statistics|0.33
636|Pharmacophoric_Group|rotatable_bond_count|0.25
637|Pharmacophoric_Group|semi-empirical_quantum_chemistry_method|0.33
638|Pharmacophoric_Group|split_validation|0.33
639|Pharmacophoric_Group|Machine_learning_algorithm|0.33
640|Pharmacophoric_Group|Supervised_Learning|0.25
641|Pharmacophoric_Group|three_dimensional_QSAR|0.20
642|Pharmacophoric_Group|Trial_and_Error|0.33
643|Pharmacophoric_Group|tumor_size|0.33
644|Pharmacophoric_Group|two_dimensional_QSAR|0.20
645|Pharmacophoric_Group|valence_electron_computational_method|0.33
646|Pharmacophoric_Group|y_scrambling|0.33
647|Pharmacophoric_Group|zagreb_index|0.33
648|Pharmacophoric_Group|Abs.máx(eV)|0.33
649|Pharmacophoric_Group|Abs.máx(nM)|0.33
650|Pharmacophoric_Group|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.25
651|Pharmacophoric_Group|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.25
652|Pharmacophoric_Group|Atom-type_H_E-State|0.33
653|Pharmacophoric_Group|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.25
654|Pharmacophoric_Group|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.25
655|Pharmacophoric_Group|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.33
656|Pharmacophoric_Group|Moreau-Broto_autocorrelation(mass)_descriptors|0.33
657|Pharmacophoric_Group|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.33
658|Pharmacophoric_Group|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.33
659|Pharmacophoric_Group|Sum_of_atom-type_H_E-State(NH)|0.25
660|Pharmacophoric_Group|Sum_of_atom-type_H_E-State(NH2)|0.25
661|Pharmacophoric_Group|Sum_of_atom-type_H_E-State(OH)|0.25
662|Pharmacophoric_Group|Sum_of_atom-type_H_E-State(SH2)|0.25
663|Pharmacophoric_Group|Semi_Supervised_Learning|0.25
664|Pharmacophoric_Group|Unsupervised_Learning|0.25
665|Pharmacophoric_Group|root|0.50
666|Chemical_Descriptor|Thing|1.00
667|Chemical_Descriptor|Algorithm|0.50
668|Chemical_Descriptor|in_silico|0.33
669|Chemical_Descriptor|QSAR_descriptor|0.25
670|Chemical_Descriptor|Inhibitor|0.50
671|Chemical_Descriptor|Pharmacophoric_Group|0.50
672|Chemical_Descriptor|Chemical_Descriptor|1.00
673|Chemical_Descriptor|Pharmacokinetics|0.50
674|Chemical_Descriptor|Assay_method|0.50
675|Chemical_Descriptor|Biological_Activity|0.50
676|Chemical_Descriptor|Diagnosis|0.50
677|Chemical_Descriptor|Biological_Target|0.50
678|Chemical_Descriptor|Quantum_Chemistry_Computational_Method|0.50
679|Chemical_Descriptor|Functional_Group_Descriptor|0.50
680|Chemical_Descriptor|Publication|0.50
681|Chemical_Descriptor|Validation|0.50
682|Chemical_Descriptor|Absorption|0.33
683|Chemical_Descriptor|AlogP_descriptor|1.00
684|Chemical_Descriptor|BBB|1.00
685|Chemical_Descriptor|Charges|0.33
686|Chemical_Descriptor|Contribution|0.33
687|Chemical_Descriptor|Dipole|0.33
688|Chemical_Descriptor|Drug|0.33
689|Chemical_Descriptor|EC50|0.33
690|Chemical_Descriptor|Esolv.Water|0.33
691|Chemical_Descriptor|Excretion|0.33
692|Chemical_Descriptor|Finger_Prints|1.00
693|Chemical_Descriptor|FreeE|0.33
694|Chemical_Descriptor|hydrogen_bond_acceptors_count|1.00
695|Chemical_Descriptor|hydrogen_bond_donors_count|1.00
696|Chemical_Descriptor|Highest_Occupied_Molecular_Orbital_Energy|1.00
697|Chemical_Descriptor|IC50|0.33
698|Chemical_Descriptor|Lowest_Unoccupied_Molecular_Orbital_Energy|1.00
699|Chemical_Descriptor|Metabolism|0.33
700|Chemical_Descriptor|Molecular_mass|1.00
701|Chemical_Descriptor|Osc.Force|0.33
702|Chemical_Descriptor|Tissue_Distribution|0.33
703|Chemical_Descriptor|Toxicity|0.33
704|Chemical_Descriptor|Transition|0.33
705|Chemical_Descriptor|ZeroE|0.33
706|Chemical_Descriptor|ab_initio_quantum_chemistry_computational_method|0.33
707|Chemical_Descriptor|acidic_group_count|1.00
708|Chemical_Descriptor|alcohol|0.33
709|Chemical_Descriptor|aldehyde|0.33
710|Chemical_Descriptor|amide|0.33
711|Chemical_Descriptor|amine|0.33
712|Chemical_Descriptor|aromatic_atom_count|1.00
713|Chemical_Descriptor|atom_count|1.00
714|Chemical_Descriptor|atomic_QSAR_descriptor|1.00
715|Chemical_Descriptor|basic_group_count|1.00
716|Chemical_Descriptor|benzene|0.33
717|Chemical_Descriptor|bioassay|0.33
718|Chemical_Descriptor|bond_count|1.00
719|Chemical_Descriptor|carboxylic_acid|0.33
720|Chemical_Descriptor|cross-validation_information|0.33
721|Chemical_Descriptor|cycle_count|1.00
722|Chemical_Descriptor|cycle_count_containing_heteroatoms|0.50
723|Chemical_Descriptor|ester|0.33
724|Chemical_Descriptor|ether|0.33
725|Chemical_Descriptor|external_validation|0.33
726|Chemical_Descriptor|Genetic_Algorithm|0.33
727|Chemical_Descriptor|hartree-fock_method|0.33
728|Chemical_Descriptor|heavy_atom_count|1.00
729|Chemical_Descriptor|hydrocarbon|0.33
730|Chemical_Descriptor|in_vitro|0.33
731|Chemical_Descriptor|in_vivo|0.33
732|Chemical_Descriptor|internal_validation|0.33
733|Chemical_Descriptor|ketone|0.33
734|Chemical_Descriptor|linear_QSAR|0.20
735|Chemical_Descriptor|lipinski|1.00
736|Chemical_Descriptor|molar_refractivity|1.00
737|Chemical_Descriptor|Monte_Carlo|0.33
738|Chemical_Descriptor|non-linear_dimensional_QSAR|0.20
739|Chemical_Descriptor|pIC50|0.33
740|Chemical_Descriptor|pKi|0.33
741|Chemical_Descriptor|partition_coefficient|1.00
742|Chemical_Descriptor|phenols|0.33
743|Chemical_Descriptor|pi-electron_computational_method|0.33
744|Chemical_Descriptor|plane_polarized_light_method|1.00
745|Chemical_Descriptor|polar_surface_area_descriptor|1.00
746|Chemical_Descriptor|regression_statistics|0.33
747|Chemical_Descriptor|rotatable_bond_count|0.50
748|Chemical_Descriptor|semi-empirical_quantum_chemistry_method|0.33
749|Chemical_Descriptor|split_validation|0.33
750|Chemical_Descriptor|Machine_learning_algorithm|0.33
751|Chemical_Descriptor|Supervised_Learning|0.25
752|Chemical_Descriptor|three_dimensional_QSAR|0.20
753|Chemical_Descriptor|Trial_and_Error|0.33
754|Chemical_Descriptor|tumor_size|0.33
755|Chemical_Descriptor|two_dimensional_QSAR|0.20
756|Chemical_Descriptor|valence_electron_computational_method|0.33
757|Chemical_Descriptor|y_scrambling|0.33
758|Chemical_Descriptor|zagreb_index|1.00
759|Chemical_Descriptor|Abs.máx(eV)|0.33
760|Chemical_Descriptor|Abs.máx(nM)|0.33
761|Chemical_Descriptor|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.50
762|Chemical_Descriptor|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.50
763|Chemical_Descriptor|Atom-type_H_E-State|1.00
764|Chemical_Descriptor|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.50
765|Chemical_Descriptor|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.50
766|Chemical_Descriptor|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|1.00
767|Chemical_Descriptor|Moreau-Broto_autocorrelation(mass)_descriptors|1.00
768|Chemical_Descriptor|Moreau-Broto_autocorrelation(polarizability)_descriptors|1.00
769|Chemical_Descriptor|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|1.00
770|Chemical_Descriptor|Sum_of_atom-type_H_E-State(NH)|0.50
771|Chemical_Descriptor|Sum_of_atom-type_H_E-State(NH2)|0.50
772|Chemical_Descriptor|Sum_of_atom-type_H_E-State(OH)|0.50
773|Chemical_Descriptor|Sum_of_atom-type_H_E-State(SH2)|0.50
774|Chemical_Descriptor|Semi_Supervised_Learning|0.25
775|Chemical_Descriptor|Unsupervised_Learning|0.25
776|Chemical_Descriptor|root|0.50
777|Pharmacokinetics|Thing|1.00
778|Pharmacokinetics|Algorithm|0.50
779|Pharmacokinetics|in_silico|0.33
780|Pharmacokinetics|QSAR_descriptor|0.25
781|Pharmacokinetics|Inhibitor|0.50
782|Pharmacokinetics|Pharmacophoric_Group|0.50
783|Pharmacokinetics|Chemical_Descriptor|0.50
784|Pharmacokinetics|Pharmacokinetics|1.00
785|Pharmacokinetics|Assay_method|0.50
786|Pharmacokinetics|Biological_Activity|0.50
787|Pharmacokinetics|Diagnosis|0.50
788|Pharmacokinetics|Biological_Target|0.50
789|Pharmacokinetics|Quantum_Chemistry_Computational_Method|0.50
790|Pharmacokinetics|Functional_Group_Descriptor|0.50
791|Pharmacokinetics|Publication|0.50
792|Pharmacokinetics|Validation|0.50
793|Pharmacokinetics|Absorption|1.00
794|Pharmacokinetics|AlogP_descriptor|0.33
795|Pharmacokinetics|BBB|0.33
796|Pharmacokinetics|Charges|0.33
797|Pharmacokinetics|Contribution|0.33
798|Pharmacokinetics|Dipole|0.33
799|Pharmacokinetics|Drug|0.33
800|Pharmacokinetics|EC50|0.33
801|Pharmacokinetics|Esolv.Water|0.33
802|Pharmacokinetics|Excretion|1.00
803|Pharmacokinetics|Finger_Prints|0.33
804|Pharmacokinetics|FreeE|0.33
805|Pharmacokinetics|hydrogen_bond_acceptors_count|0.33
806|Pharmacokinetics|hydrogen_bond_donors_count|0.33
807|Pharmacokinetics|Highest_Occupied_Molecular_Orbital_Energy|0.33
808|Pharmacokinetics|IC50|0.33
809|Pharmacokinetics|Lowest_Unoccupied_Molecular_Orbital_Energy|0.33
810|Pharmacokinetics|Metabolism|1.00
811|Pharmacokinetics|Molecular_mass|0.33
812|Pharmacokinetics|Osc.Force|0.33
813|Pharmacokinetics|Tissue_Distribution|1.00
814|Pharmacokinetics|Toxicity|1.00
815|Pharmacokinetics|Transition|0.33
816|Pharmacokinetics|ZeroE|0.33
817|Pharmacokinetics|ab_initio_quantum_chemistry_computational_method|0.33
818|Pharmacokinetics|acidic_group_count|0.33
819|Pharmacokinetics|alcohol|0.33
820|Pharmacokinetics|aldehyde|0.33
821|Pharmacokinetics|amide|0.33
822|Pharmacokinetics|amine|0.33
823|Pharmacokinetics|aromatic_atom_count|0.33
824|Pharmacokinetics|atom_count|0.33
825|Pharmacokinetics|atomic_QSAR_descriptor|0.33
826|Pharmacokinetics|basic_group_count|0.33
827|Pharmacokinetics|benzene|0.33
828|Pharmacokinetics|bioassay|0.33
829|Pharmacokinetics|bond_count|0.33
830|Pharmacokinetics|carboxylic_acid|0.33
831|Pharmacokinetics|cross-validation_information|0.33
832|Pharmacokinetics|cycle_count|0.33
833|Pharmacokinetics|cycle_count_containing_heteroatoms|0.25
834|Pharmacokinetics|ester|0.33
835|Pharmacokinetics|ether|0.33
836|Pharmacokinetics|external_validation|0.33
837|Pharmacokinetics|Genetic_Algorithm|0.33
838|Pharmacokinetics|hartree-fock_method|0.33
839|Pharmacokinetics|heavy_atom_count|0.33
840|Pharmacokinetics|hydrocarbon|0.33
841|Pharmacokinetics|in_vitro|0.33
842|Pharmacokinetics|in_vivo|0.33
843|Pharmacokinetics|internal_validation|0.33
844|Pharmacokinetics|ketone|0.33
845|Pharmacokinetics|linear_QSAR|0.20
846|Pharmacokinetics|lipinski|0.33
847|Pharmacokinetics|molar_refractivity|0.33
848|Pharmacokinetics|Monte_Carlo|0.33
849|Pharmacokinetics|non-linear_dimensional_QSAR|0.20
850|Pharmacokinetics|pIC50|0.33
851|Pharmacokinetics|pKi|0.33
852|Pharmacokinetics|partition_coefficient|0.33
853|Pharmacokinetics|phenols|0.33
854|Pharmacokinetics|pi-electron_computational_method|0.33
855|Pharmacokinetics|plane_polarized_light_method|0.33
856|Pharmacokinetics|polar_surface_area_descriptor|0.33
857|Pharmacokinetics|regression_statistics|0.33
858|Pharmacokinetics|rotatable_bond_count|0.25
859|Pharmacokinetics|semi-empirical_quantum_chemistry_method|0.33
860|Pharmacokinetics|split_validation|0.33
861|Pharmacokinetics|Machine_learning_algorithm|0.33
862|Pharmacokinetics|Supervised_Learning|0.25
863|Pharmacokinetics|three_dimensional_QSAR|0.20
864|Pharmacokinetics|Trial_and_Error|0.33
865|Pharmacokinetics|tumor_size|0.33
866|Pharmacokinetics|two_dimensional_QSAR|0.20
867|Pharmacokinetics|valence_electron_computational_method|0.33
868|Pharmacokinetics|y_scrambling|0.33
869|Pharmacokinetics|zagreb_index|0.33
870|Pharmacokinetics|Abs.máx(eV)|0.33
871|Pharmacokinetics|Abs.máx(nM)|0.33
872|Pharmacokinetics|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.25
873|Pharmacokinetics|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.25
874|Pharmacokinetics|Atom-type_H_E-State|0.33
875|Pharmacokinetics|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.25
876|Pharmacokinetics|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.25
877|Pharmacokinetics|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.33
878|Pharmacokinetics|Moreau-Broto_autocorrelation(mass)_descriptors|0.33
879|Pharmacokinetics|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.33
880|Pharmacokinetics|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.33
881|Pharmacokinetics|Sum_of_atom-type_H_E-State(NH)|0.25
882|Pharmacokinetics|Sum_of_atom-type_H_E-State(NH2)|0.25
883|Pharmacokinetics|Sum_of_atom-type_H_E-State(OH)|0.25
884|Pharmacokinetics|Sum_of_atom-type_H_E-State(SH2)|0.25
885|Pharmacokinetics|Semi_Supervised_Learning|0.25
886|Pharmacokinetics|Unsupervised_Learning|0.25
887|Pharmacokinetics|root|0.50
888|Assay_method|Thing|1.00
889|Assay_method|Algorithm|0.50
890|Assay_method|in_silico|1.00
891|Assay_method|QSAR_descriptor|0.50
892|Assay_method|Inhibitor|0.50
893|Assay_method|Pharmacophoric_Group|0.50
894|Assay_method|Chemical_Descriptor|0.50
895|Assay_method|Pharmacokinetics|0.50
896|Assay_method|Assay_method|1.00
897|Assay_method|Biological_Activity|0.50
898|Assay_method|Diagnosis|0.50
899|Assay_method|Biological_Target|0.50
900|Assay_method|Quantum_Chemistry_Computational_Method|0.50
901|Assay_method|Functional_Group_Descriptor|0.50
902|Assay_method|Publication|0.50
903|Assay_method|Validation|0.50
904|Assay_method|Absorption|0.33
905|Assay_method|AlogP_descriptor|0.33
906|Assay_method|BBB|0.33
907|Assay_method|Charges|0.33
908|Assay_method|Contribution|0.33
909|Assay_method|Dipole|0.33
910|Assay_method|Drug|0.33
911|Assay_method|EC50|0.33
912|Assay_method|Esolv.Water|0.33
913|Assay_method|Excretion|0.33
914|Assay_method|Finger_Prints|0.33
915|Assay_method|FreeE|0.33
916|Assay_method|hydrogen_bond_acceptors_count|0.33
917|Assay_method|hydrogen_bond_donors_count|0.33
918|Assay_method|Highest_Occupied_Molecular_Orbital_Energy|0.33
919|Assay_method|IC50|0.33
920|Assay_method|Lowest_Unoccupied_Molecular_Orbital_Energy|0.33
921|Assay_method|Metabolism|0.33
922|Assay_method|Molecular_mass|0.33
923|Assay_method|Osc.Force|0.33
924|Assay_method|Tissue_Distribution|0.33
925|Assay_method|Toxicity|0.33
926|Assay_method|Transition|0.33
927|Assay_method|ZeroE|0.33
928|Assay_method|ab_initio_quantum_chemistry_computational_method|0.33
929|Assay_method|acidic_group_count|0.33
930|Assay_method|alcohol|0.33
931|Assay_method|aldehyde|0.33
932|Assay_method|amide|0.33
933|Assay_method|amine|0.33
934|Assay_method|aromatic_atom_count|0.33
935|Assay_method|atom_count|0.33
936|Assay_method|atomic_QSAR_descriptor|0.33
937|Assay_method|basic_group_count|0.33
938|Assay_method|benzene|0.33
939|Assay_method|bioassay|1.00
940|Assay_method|bond_count|0.33
941|Assay_method|carboxylic_acid|0.33
942|Assay_method|cross-validation_information|0.33
943|Assay_method|cycle_count|0.33
944|Assay_method|cycle_count_containing_heteroatoms|0.25
945|Assay_method|ester|0.33
946|Assay_method|ether|0.33
947|Assay_method|external_validation|0.33
948|Assay_method|Genetic_Algorithm|0.33
949|Assay_method|hartree-fock_method|0.33
950|Assay_method|heavy_atom_count|0.33
951|Assay_method|hydrocarbon|0.33
952|Assay_method|in_vitro|1.00
953|Assay_method|in_vivo|1.00
954|Assay_method|internal_validation|0.33
955|Assay_method|ketone|0.33
956|Assay_method|linear_QSAR|0.33
957|Assay_method|lipinski|0.33
958|Assay_method|molar_refractivity|0.33
959|Assay_method|Monte_Carlo|0.33
960|Assay_method|non-linear_dimensional_QSAR|0.33
961|Assay_method|pIC50|0.33
962|Assay_method|pKi|0.33
963|Assay_method|partition_coefficient|0.33
964|Assay_method|phenols|0.33
965|Assay_method|pi-electron_computational_method|0.33
966|Assay_method|plane_polarized_light_method|0.33
967|Assay_method|polar_surface_area_descriptor|0.33
968|Assay_method|regression_statistics|0.33
969|Assay_method|rotatable_bond_count|0.25
970|Assay_method|semi-empirical_quantum_chemistry_method|0.33
971|Assay_method|split_validation|0.33
972|Assay_method|Machine_learning_algorithm|0.33
973|Assay_method|Supervised_Learning|0.25
974|Assay_method|three_dimensional_QSAR|0.33
975|Assay_method|Trial_and_Error|0.33
976|Assay_method|tumor_size|0.33
977|Assay_method|two_dimensional_QSAR|0.33
978|Assay_method|valence_electron_computational_method|0.33
979|Assay_method|y_scrambling|0.33
980|Assay_method|zagreb_index|0.33
981|Assay_method|Abs.máx(eV)|0.33
982|Assay_method|Abs.máx(nM)|0.33
983|Assay_method|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.25
984|Assay_method|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.25
985|Assay_method|Atom-type_H_E-State|0.33
986|Assay_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.25
987|Assay_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.25
988|Assay_method|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.33
989|Assay_method|Moreau-Broto_autocorrelation(mass)_descriptors|0.33
990|Assay_method|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.33
991|Assay_method|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.33
992|Assay_method|Sum_of_atom-type_H_E-State(NH)|0.25
993|Assay_method|Sum_of_atom-type_H_E-State(NH2)|0.25
994|Assay_method|Sum_of_atom-type_H_E-State(OH)|0.25
995|Assay_method|Sum_of_atom-type_H_E-State(SH2)|0.25
996|Assay_method|Semi_Supervised_Learning|0.25
997|Assay_method|Unsupervised_Learning|0.25
998|Assay_method|root|0.50
999|Biological_Activity|Thing|1.00
1000|Biological_Activity|Algorithm|0.50
1001|Biological_Activity|in_silico|0.33
1002|Biological_Activity|QSAR_descriptor|0.25
1003|Biological_Activity|Inhibitor|0.50
1004|Biological_Activity|Pharmacophoric_Group|0.50
1005|Biological_Activity|Chemical_Descriptor|0.50
1006|Biological_Activity|Pharmacokinetics|0.50
1007|Biological_Activity|Assay_method|0.50
1008|Biological_Activity|Biological_Activity|1.00
1009|Biological_Activity|Diagnosis|0.50
1010|Biological_Activity|Biological_Target|0.50
1011|Biological_Activity|Quantum_Chemistry_Computational_Method|0.50
1012|Biological_Activity|Functional_Group_Descriptor|0.50
1013|Biological_Activity|Publication|0.50
1014|Biological_Activity|Validation|0.50
1015|Biological_Activity|Absorption|0.33
1016|Biological_Activity|AlogP_descriptor|0.33
1017|Biological_Activity|BBB|0.33
1018|Biological_Activity|Charges|0.33
1019|Biological_Activity|Contribution|0.33
1020|Biological_Activity|Dipole|0.33
1021|Biological_Activity|Drug|0.33
1022|Biological_Activity|EC50|1.00
1023|Biological_Activity|Esolv.Water|0.33
1024|Biological_Activity|Excretion|0.33
1025|Biological_Activity|Finger_Prints|0.33
1026|Biological_Activity|FreeE|0.33
1027|Biological_Activity|hydrogen_bond_acceptors_count|0.33
1028|Biological_Activity|hydrogen_bond_donors_count|0.33
1029|Biological_Activity|Highest_Occupied_Molecular_Orbital_Energy|0.33
1030|Biological_Activity|IC50|1.00
1031|Biological_Activity|Lowest_Unoccupied_Molecular_Orbital_Energy|0.33
1032|Biological_Activity|Metabolism|0.33
1033|Biological_Activity|Molecular_mass|0.33
1034|Biological_Activity|Osc.Force|0.33
1035|Biological_Activity|Tissue_Distribution|0.33
1036|Biological_Activity|Toxicity|0.33
1037|Biological_Activity|Transition|0.33
1038|Biological_Activity|ZeroE|0.33
1039|Biological_Activity|ab_initio_quantum_chemistry_computational_method|0.33
1040|Biological_Activity|acidic_group_count|0.33
1041|Biological_Activity|alcohol|0.33
1042|Biological_Activity|aldehyde|0.33
1043|Biological_Activity|amide|0.33
1044|Biological_Activity|amine|0.33
1045|Biological_Activity|aromatic_atom_count|0.33
1046|Biological_Activity|atom_count|0.33
1047|Biological_Activity|atomic_QSAR_descriptor|0.33
1048|Biological_Activity|basic_group_count|0.33
1049|Biological_Activity|benzene|0.33
1050|Biological_Activity|bioassay|0.33
1051|Biological_Activity|bond_count|0.33
1052|Biological_Activity|carboxylic_acid|0.33
1053|Biological_Activity|cross-validation_information|0.33
1054|Biological_Activity|cycle_count|0.33
