molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|WNSA4|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
4h_a46|0|0|0|0.090767245|1|7.825245291|1|0.3002050539999999|2.134072222|5.587248657999999|-0.346835467|-0.057256598|0.0|-0.021951549|-0.09922757|0.003087227|-0.516344924|0.739180305|0.7543177040000001|-0.134568896|0.7955809979999999|0.6947264059999999|-0.083155747|-0.083997524|0.659584488|-65.90523417|105.2773797|0.232755725|182.6222935|-0.0305445539999999|-51.70985599|19.09455432|-2.015940586|-51.19164773|73.14480467|3472.1185880000003|601.9869510999999|-18.803584|7808.347937|29.75215152|0.011589523|-479.405829|1021.999374|0.0|0.0|1.0|1.0|2.0|4.63|2.99|23.0|-9.2|3.46|6.18|124.17|0.0|142.08|0.0|1.0|6.0|36.0|6.0|-6.38|502.63|1.0|0.0|3.82|2.97e-07|0.000149|2.06e-06|1.0|6.38e-10|-0.0389199999999999|4.2444|-1923.878801|792.61|296.62|0.5451|292.11|682.14|0.54445|-1923.543349|-0.1711599999999999|0.04729184|2.9086|229.0|6.6402
9a_a31|1|0|0|0.0|0|7.765993078999999|1|0.6101356720000001|0.0|5.733341277|-0.093457477|-0.05057805|0.0|0.03406986|-0.0007638889999999|-0.0033853629999999|-0.542342338|0.8058046320000001|0.782715368|-0.001313433|0.837697452|0.76226755|-0.100906991|-0.122626525|0.235442032|-78.6954713|163.6011874|0.308231868|197.8075471|-0.043430228|-50.50275387|95.14995868|-2.0846509230000003|-41.55773748|86.0923113|2855.751316|443.941629|-17.886392|6273.506211999999|37.77835579999999|0.0239033229999999|-305.16297060000005|597.3075924999999|1.0|1.0|1.0|1.0|2.0|3.6|2.78|22.0|-8.13|5.51|4.02|117.37|0.0|113.64|0.0|1.0|6.0|30.0|5.0|-6.39|418.47|0.0|1.0|3.47|2.42e-06|0.00101|1.7100000000000002e-05|0.0|7.35e-09|-0.04275|3.7892|-1691.9137670000002|680.72|327.21|0.7028|327.21|540.01|0.7028|-1691.716118|-0.15757|0.03885662|6.2203|0.15|6.8239
14t_a23|0|1|1|0.0|2|7.423568444|0|1.197962538|3.410065804|5.351858133|-0.024472753|0.073534004|0.758345646|-0.041339801|-0.093434862|0.01180744|-0.4515027279999999|0.725800261|0.7629258809999999|-0.152771194|0.820002545|0.6906097959999999|-0.0553915009999999|-0.079253435|0.361071229|-51.65035498|36.6149406|0.079043164|51.51331913|-0.033286443|-33.66111722|42.20767549|-1.6643221380000002|-23.52629623|47.46057034|2878.4071670000003|600.1979272000001|-14.13766923|6523.656379|27.11827225|0.014352462|-390.9561553|666.0036144999999|0.0|1.0|1.0|1.0|1.0|3.52|3.49|26.0|-7.78|3.88|4.33|105.02|1.0|125.25|0.0|1.0|5.0|31.0|4.0|-6.1|425.51|0.0|0.0|3.78|1.43e-06|0.000608|5.61e-06|0.0|1.65e-08|-0.06666|3.9855|-1669.21916|692.08|386.72|0.2061|311.09|534.86|0.68886|-1668.980578|-0.15625|0.02135191|8.3062|4.0|8.3979
4d_a49|0|0|0|0.0|1|7.535296702|1|1.343847746|2.097463308|5.4161004020000005|-0.058204482|-0.090862681|1.76904838|-0.053327669|0.013451218|0.001356445|-0.417231241|0.7745859279999999|0.783870915|0.023137464|0.834151595|0.749565191|-0.089942837|-0.085966608|0.410804214|-52.95392476|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-32.61868996|57.16412513|-1.461432343|-34.12740785|63.79609555|2658.242991|463.6097566000001|-10.66380249|5915.214567|26.44129877|0.022019681|-190.6195379|641.1445234|1.0|1.0|1.0|1.0|2.0|3.38|2.68|21.0|-7.58|3.16|2.8|98.72|0.0|115.63|0.0|1.0|6.0|30.0|5.0|-7.7|398.46|0.0|1.0|2.27|0.000743|296.0|0.0004509999999999|0.0|2.64e-08|-0.06309|5.7447|-1293.29417|668.09|325.87|0.2549|215.82|495.7|0.6782100000000001|-1293.049085|-0.15888|0.0395418|5.5765|18.0|7.7447
16c_a32|1|1|1|0.0|0|7.765993078999999|0|0.6094207629999999|0.0|5.733341277|-0.087497559|-0.03152033|2.077479142|-0.031087095|-0.036931818|-0.00369116|-0.697601261|0.809370315|0.8607827790000001|-0.061904762|0.915639476|0.764217655|-0.088841599|-0.119988297|0.367322508|-71.59058881|102.2022233|0.226956794|135.41296|-0.038178095|-42.71426897|37.0285246|-1.679836163|-31.62645048|68.39521789|2649.168528|461.2334662|-13.59090376|5979.891916|33.27140293|0.02579269|-220.3256617|513.9156315|0.0|1.0|1.0|1.0|2.0|3.5|3.08|19.0|-6.99|5.64|4.21|149.27|0.0|107.14|1.0|1.0|7.0|27.0|5.0|-6.44|399.49|1.0|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0|1.0300000000000001e-07|-0.0505|3.6264|-1916.651132|639.66|341.89|0.2955|341.89|508.43|0.70198|-1916.478107|-0.14997|0.02806787|5.3459|5.0|8.3468
21_a47|0|1|1|0.0|1|6.86171134|0|1.408713027|1.2247108|4.727387819|-0.13650463|-0.034419528|1.028199909|-0.004063946|0.057225853|-0.004332497|-0.5406500129999999|0.612295986|0.826796636|0.0927058819999999|0.8856299320000001|0.591185263|-0.082614966|-0.095249919|0.3188717339999999|-53.76411184|34.75044485|0.29417845|166.049938|-0.033866638|-30.34731959|47.95893876|-1.5239986980000002|-26.32173133|59.46768095|2691.697803|398.4031618|-10.79015808|6103.311635|29.64451905|0.028943339|-163.5167523|482.9384172|1.0|1.0|1.0|1.0|2.0|3.29|3.32|21.0|-7.7|2.94|4.93|84.73|0.0|104.49|0.0|1.0|6.0|29.0|6.0|-6.58|394.38|0.0|1.0|3.43|3.6e-05|0.0142|4.84e-05|0.0|1.98e-08|-0.06339|3917.0|-1375.028093|583.37|316.53|0.2249|316.53|441.93|0.68296|-1374.858663|-0.16158|0.03299607|4.9172|5.0|8.3
1h_a5|1|0|0|0.0|0|6.605297921|0|1.427564094|0.0|4.59511985|-0.009075016|-0.02598568|0.0|-0.1197834419999999|-0.044117647|0.007357977|-0.20140246|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|-0.067599619|-0.069496749|0.39793593|-36.2462047|160.0744187|0.119359774|62.25239147|-0.027798699|-18.90429957|0.484419999|-1.111947978|-18.38824808|39.84574434|2107.271793|459.3001331|-7.561719827|4334.547353|19.45961351|0.01585373|-255.618083|409.0289917|1.0|0.0|1.0|1.0|1.0|2.8|2.07|23.0|-8.41|4.99|4.51|54.46|0.0|95.45|0.0|1.0|3.0|24.0|3.0|-5.77|312.37|0.0|1.0|3.43|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0|3.87e-09|-0.04124|4652.0|-990.6032645|556.57|284.03|0.3333|266.52|430.83|0.57155|-990.472129|-0.17797|0.031392033|3.3752|28.0|7.5528
8_a47|0|0|0|0.0|0|7.252053952000001|0|1.24688044|0.0|5.476463552|-0.099564745|-0.087101663|1.335354131|-0.153669322|-0.14203855|-0.007648516|-0.4497577479999999|0.686795267|0.7847248109999999|-0.223459904|0.842571655|0.659210804|-0.075955381|-0.091482011|0.517797505|-53.11155658|90.32612351|0.150243126|87.2263982|-0.035797309|-30.83488674|0.0|-1.646676195|-25.60148752|49.14108595|2621.772106|493.3419136|-12.06582525|6219.278078|25.35407034|0.012935553|-371.2177396|559.4973856|1.0|0.0|1.0|1.0|2.0|3.02|3.21|22.0|-9.25|5.67|6.77|58.04|0.0|113.97|0.0|1.0|4.0|29.0|4.0|-4.79|405.85|1.0|1.0|5.03|2.56e-07|0.000104|6.490000000000001e-07|0.0|5.62e-10|-0.05495|3.6696|-1686.0356350000002|621.06|337.87|0.2249|337.87|433.38|0.6877800000000001|-1685.8518170000002|-0.15357|0.03283575|4.6281|0.05|7.3
12g_a31|1|0|0|0.0|0|7.765993078999999|1|0.6101363000000001|0.0|5.733341277|-0.1044685569999999|0.045747231|0.0|-0.0733026079999999|-0.082116813|-0.0054114869999999|-0.57758443|0.837044054|0.819234772|-0.1386819869999999|0.8639814490000001|0.7983388929999999|-0.1284353869999999|-0.131126805|0.325789284|-80.52794936|152.7424573|0.41728907|256.26669530000004|-0.039059048|-49.45404266|548.1594997999999|-1.835775276|-48.43898314|97.88920296|2514.363249|357.8560168|-14.73099143|5398.678971|34.8320455|0.02515117|-231.70711040000003|524.0230338|1.0|1.0|1.0|1.0|2.0|3.61|2.51|16.0|-6.45|5.19|3.44|131.36|0.0|103.26|0.0|1.0|7.0|27.0|5.0|-6.86|384.45|0.0|1.0|2.9|1.19e-05|0.00457|0.0001629999999999|0.0|3.55e-07|-0.03324|3.8349|-1578.800869|664.44|323.3|265.0|323.3|542.78|0.70068|-1578.605452|-0.15917|0.04532186|2.4038|0.11|6.9586
3e_a32|1|1|1|0.0|0|7.773594467000001|0|0.609420788|0.0|5.733341277|-0.058503168|-0.057366352|2.220794149|-0.114649277|-0.080731823|0.002004382|-0.551661318|0.8315372|0.8046468659999999|-0.12378337|0.85921771|0.77923808|-0.073411249|-0.100056595|0.290874543|-53.92151824|47.09895162|0.131830389|71.04473954|-0.030786645|-29.05885545|0.0|-1.200679139|-21.32040233|46.25723848|2212.661182|467.865447|-8.941186293|4827.877259000001|21.40099522|0.012891628|-296.6758413|421.3548777|1.0|1.0|1.0|1.0|1.0|3.33|3.04|19.0|-6.92|6.8|5.24|110.94|0.0|97.86|0.0|1.0|3.0|23.0|3.0|-5.2|340.47|0.0|1.0|4.3|3.02e-07|0.000103|6.6e-06|0.0|1.2099999999999998e-07|-0.0534399999999999|3.5589|-1672.722302|578.77|348.38|0.2914|348.38|456.76|0.7025399999999999|-1672.576776|-0.14754|0.02588637|5.6928|8.0|8.0862
9_a47|0|0|0|0.0|0|0.0|0|1.3818994059999998|0.0|0.0|-0.1789147139999999|-0.043270202|1.323246814|0.022031244|0.045804989|-0.007880155|-0.4477815529999999|0.7033922579999999|0.792070785|0.075092937|0.853035126|0.689770023|-0.084368438|-0.0969292319999999|0.492394184|-50.70744657|107.3271659|0.194850031|101.9336202|-0.036925422|-26.52703503|0.0|-1.550867715|-23.08946904|49.12766732|2292.652212|421.2052248|-10.10553715|5212.504394|24.43189048|0.015793737|-304.1026787|442.7664664|1.0|0.0|1.0|1.0|2.0|2.87|2.78|22.0|-8.47|4.61|5.61|58.04|0.0|101.46|0.0|1.0|3.0|26.0|4.0|-5.26|345.37|0.0|1.0|4.09|4.29e-06|0.00148|6.3e-06|0.0|3.4000000000000003e-09|-0.05037|5.7429|-1149.055456|566.1|333.44|0.2294|215.89|406.35|0.69084|-1148.896866|-0.1545099999999999|0.03463008|3.4815|25.0|7.6
14_a15|0|0|0|0.0|0|0.0|0|1.43568901|0.0|0.0|-0.0455566929999999|-0.033982971|0.0|-0.053931584|-0.015736888|0.0034254209999999|-0.3848940629999999|0.8310685940000001|0.719993769|-0.028227917|0.7651878809999999|0.7933685340000001|-0.063809873|-0.0917424269999999|0.7461324029999999|-58.79722871|92.51564418|0.112910954|72.36402409|-0.032888795|-37.68282812|2.923143027|-1.743106111|-26.20964538|50.29869851|2612.691478|568.5306056|-13.50893838|5861.387612|27.36334635|0.015286995|-346.4801021|673.7288405|1.0|0.0|1.0|1.0|1.0|3.56|3.72|24.0|-9.82|5.32|6.3|56.27|0.0|119.95|0.0|1.0|6.0|30.0|4.0|-4.97|397.47|1.0|1.0|4.7|5.99e-07|0.0002379999999999|1.47e-06|0.0|1.51e-10|-0.0338199999999999|4.4518|-1281.0669369999998|689.8|342.41|0.3131|278.5|584.18|0.7055899999999999|-1280.809256|-0.14997|0.03885834|5.0894|0.03|7.5229
14ac_a23|0|1|1|-9.994971573|2|7.423568444|0|1.1979507740000002|2.7104403130000003|5.351858133|-0.4422550999999999|0.016532702|0.544211741|0.0518788009999999|0.043387326|-0.004445662|-0.562985112|0.5562570379999999|0.7797862459999999|0.054652466|0.834426845|0.537271445|-0.0883661019999999|-0.097100967|0.300389872|-73.32014595|57.45545019|0.068856366|51.99287907|-0.043970249|-55.36344264|0.327656318|-2.330423202|-50.3831402|79.43449928|3695.344378|703.0989434999999|-25.07023818|9203.543798|41.10214358|0.019122137|-464.8074813999999|718.3324686000001|0.0|1.0|1.0|1.0|1.0|3.69|3.34|26.0|-9.03|5.52|8.36|105.02|1.0|130.29|0.0|1.0|7.0|38.0|10.0|-5.84|547.48|1.0|0.0|5.43|4.92e-08|2.69e-05|2.24e-07|2.0|9.25e-10|-0.08813|4.0014|-2303.9786940000004|751.54|341.32|0.3209|309.85|627.76|0.69962|-2303.749331|-0.15055|0.02262555|8.6341|4.0|8.3851
7_a1|0|0|0|0.0|1|7.860570786|2|1.348826331|2.307091837|5.777652323|0.001018628|-0.048878707|0.0|-0.07233584|-0.024096172|0.004950534|-0.441054548|0.7795049279999999|0.801577133|-0.042175602|0.862051935|0.729621031|-0.083362936|-0.098295453|0.289201649|-47.35863598|111.9204437|0.289040847|139.2595474|-0.031040669|-22.81733634|404.7836105|-1.179545431|-19.35104936|57.47898976|2150.215999|342.53930230000003|-7.205474633|4519.238270000001|24.78585294|0.029820838|-99.61948195|351.4191817|1.0|0.0|1.0|1.0|0.0|3.09|2.83|17.0|-5.64|3.43|3.29|49.17|0.0|85.88|0.0|2.0|2.0|23.0|4.0|-6.4|305.33|0.0|1.0|2.72|0.000696|213.0|0.000195|0.0|2.29e-06|-0.02433|4.0504|-1009.48087|515.2|306.1|0.2961|306.1|365.53|0.69902|-1009.350293|-0.16734|0.02860499|6.5936|0.46|6.3372
12x_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984021|0.0|5.351858133|-0.0335688279999999|-0.0606216429999999|0.0|0.027312213|-0.1066694919999999|0.006346396|-0.458718546|0.842068099|0.782514704|-0.1759406839999999|0.829606585|0.803183654|-0.071909912|-0.091725339|0.398925866|-60.57208434|74.51844582|0.151155723|99.81775209|-0.035022402|-39.99960559|0.0|-1.926232129|-31.35848986|57.2323071|2845.417984|560.5459455|-15.27257668|6359.545311|28.04441012|0.012044556|-428.8071293|754.3941655|0.0|1.0|1.0|0.0|1.0|4.86|0.0|17.0|-7.38|4.87|3.23|81.65|0.0|137.21|0.0|1.0|5.0|31.0|4.0|-5.64|426.54|0.0|0.0|3.19|9.14e-07|0.00039|3.48e-06|0.0|4.12e-08|-0.05093|3.4831|-1654.3784|703.75|355.95|0.1517|355.95|558.65|0.68589|-1654.1207|-0.14783|0.03136007|4.8197|22.0|7.6556
15a_a50|0|1|1|0.0|2|7.934155233999999|1|1.3530592819999998|4.126145086|5.82008293|-0.06317118|-0.0446629609999999|2.020652006|-0.15010386|-0.125205943|0.005828749|-0.325638639|0.797917311|0.821868651|-0.207610131|0.8749408470000001|0.76745052|-0.0783960279999999|-0.084501726|0.4349386739999999|-50.56454577|275.287923|0.162210104|97.06405493|-0.029316925|-30.25705388|0.0|-1.436529349|-28.07082095|57.69065967|2503.770258|501.3207109|-10.49734522|5401.219537|24.86892274|0.018747341|-245.8291419|569.5267957000001|1.0|1.0|1.0|1.0|1.0|3.7|2.63|20.0|-6.09|3.23|3.57|68.76|0.0|110.43|0.0|1.0|5.0|28.0|4.0|-6.78|371.44|0.0|1.0|2.76|0.000251|0.0933|0.0001189999999999|0.0|8.070000000000001e-07|-0.03255|4.0408|-1199.784983|644.4|306.83|0.1767|306.83|519.38|0.66132|-1199.572081|-0.16693|0.03314629|9.0948|41.0|7.3872
12f_a30|0|0|0|-4.734662095|0|7.412764017000001|2|0.60498366|0.0|5.351858133|-0.274237737|0.1468972409999999|0.0|-0.008663584|-0.046588557|-0.004395528|-0.6394697460000001|0.613786308|0.8246767140000001|-0.071123509|0.876441789|0.593245722|-0.090450992|-0.108935062|0.56363596|-76.85198573|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|1.45550709|-2.396571368|-45.01820228|74.88972286|3305.792133|589.6060704|-22.5055335|7634.176316|39.1336968|0.01752821|-444.7025522|696.6414817000001|0.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|4.78|90.88|0.0|133.96|0.0|1.0|7.0|34.0|8.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|-0.05464|5.0587|-1987.998635|729.87|351.25|0.2166|245.09|574.31|0.68471|-1987.782125|-0.14958|0.03400408|4.6865|19.0|7.7144
16b_a23|0|1|1|0.0|2|7.423568444|1|1.197960988|3.418247774|5.351858133|-0.013240238|0.054655144|0.754232958|-0.068280331|-0.05237763|0.011266252|-0.401493392|0.75524548|0.7740962779999999|-0.09063701|0.830577373|0.711576167|-0.050637391|-0.07920267|0.2256448969999999|-58.69232154|7.971529518|0.071420236|52.92522904|-0.031407956|-43.49333918|100.0262487|-1.821661419|-27.80700713|51.31875369|3370.826124|688.1144512|-17.24735864|7575.784511|31.49562341|0.018384316|-354.1828792|896.9989312000001|0.0|1.0|1.0|0.0|1.0|4.19|0.0|26.0|-7.33|3.02|4.1|108.26|1.0|146.03|0.0|1.0|6.0|36.0|4.0|-6.3|489.57|0.0|0.0|2.9|6.41e-07|0.000314|2.16e-06|0.0|4.6200000000000003e-08|-0.07352|1.6041|-1877.615701|772.84|772.92|0.3456|772.92|607.92|0.95419|-1877.270284|-0.13741|0.03978022|14.8849|96.0|7.0191
5_a47|0|0|0|0.0|0|0.0|0|1.304329328|0.0|0.0|-0.188550227|0.003858593|1.284688504|-0.002627182|0.045246333|-0.011237954|-0.454659897|0.7063295709999999|0.795032176|0.0743193|0.861595935|0.675164258|-0.087763105|-0.1001981959999999|0.526509524|-52.90420509|104.9032216|0.192042245|101.3974575|-0.038537768|-27.93318665|0.0|-1.502972943|-24.46654029|51.58499074|2368.870941|426.5981263000001|-10.74353333|5501.708422|26.03444329|0.017501741|-297.3367046|416.1194472|1.0|0.0|1.0|1.0|2.0|2.67|2.79|22.0|-8.68|4.73|5.96|58.04|0.0|101.51|0.0|1.0|3.0|26.0|4.0|-5.19|365.79|1.0|1.0|4.29|2.25e-06|0.000824|3.18e-06|0.0|2.07e-09|-0.05535|3.7083|-1569.333281|561.61|334.35|0.2108|334.35|401.16|0.69291|-1569.20723|-0.15419|0.03591467|3.8816|0.02|7.7
9_a1|1|0|0|0.0|0|6.86171134|0|1.432397289|0.0|4.727387819|-0.1075163359999999|-0.110185988|0.0|-0.079063236|0.016589221|-0.0018191779999999|-0.483335578|0.582499378|0.737794643|0.02778394|0.7964939409999999|0.572272366|-0.080888063|-0.085722429|0.166794384|-49.42275468|63.73880199|0.244723542|141.093898|-0.031896718|-28.49439431|0.0|-1.371558857|-26.88743664|53.13133578|2387.143654|435.4501351|-10.60256533|5063.330971|23.52578164|0.014186995|-324.81308110000003|472.9447227|1.0|1.0|1.0|1.0|1.0|2.78|2.66|23.0|-8.98|5.86|5.57|58.64|0.0|102.84|0.0|1.0|4.0|27.0|4.0|-5.81|357.38|0.0|1.0|4.12|2.07e-05|0.00739|1.62e-05|0.0|1.04e-09|-0.07602|3343.0|-1187.193365|600.6|370.88|0.5409|370.88|487.19|0.70296|-1187.011122|-0.13413|0.03294951|6.4447|6.0|5.2218
4f_a49|0|0|0|0.0|1|7.535296702|1|1.343848013|2.066693174|5.4161004020000005|-0.087045007|-0.087861524|1.5830545580000002|-0.064058097|0.0705130559999999|0.001714014|-0.46436755|0.69044503|0.7927086309999999|0.114367229|0.8557769120000001|0.670594896|-0.102926696|-0.089955514|0.480786546|-48.83888562|193.615884|0.262938196|142.7551002|-0.033471819|-26.51573683|59.72286429999999|-1.439288231|-30.33918719|64.88887164|2458.261097|400.1675422|-9.866320682|5422.650822|25.29924744|0.020905063|-237.0468572|467.1194103|1.0|1.0|1.0|0.0|1.0|3.07|2.35|21.0|-6.54|3.42|3.8|80.9|0.0|102.08|0.0|1.0|3.0|27.0|5.0|-6.6|356.38|0.0|1.0|2.85|0.000102|0.0365|8.120000000000001e-05|0.0|2.92e-07|-0.06954|4.6249|-1179.201105|575.01|334.21|0.2368|268.08|411.94|0.68474|-1179.029099|-0.15517|0.03476467|1.8254|0.04|7.3979
10_a3|0|0|0|0.0|0|6.823286122000001|0|0.605017375|0.0|4.727387819|-0.1152010919999999|0.017396832|1.684975382|0.018484177|0.043342516|-0.005959152|-0.616256033|0.8947911009999999|0.743072638|0.078405316|0.8136572320000001|0.834020779|-0.1007256719999999|-0.0989320009999999|0.518341632|-45.8148076|248.0820067|0.252593682|116.9745968|-0.0359752729999999|-21.21655855|80.37219813|-1.187184014|-21.60122201|53.41368558|2098.79955|346.1193167|-7.715112198|4600.496436|23.57661855|0.023470578|-191.3775649|311.6695405|1.0|0.0|1.0|1.0|1.0|3.02|1.78|21.0|-6.51|3.79|3.41|105.82|0.0|88.28|0.0|1.0|2.0|22.0|4.0|-6.44|305.36|0.0|1.0|2.52|5.07e-05|0.0155|0.000145|0.0|3.06e-07|-0.06238|5375.0|-1288.150029|498.67|362.35|0.2124|230.67|323.26|0.68995|-1288.050987|-0.15011|0.04080931|9.3381|7943.0|5.1
12aa_a36|1|0|0|0.0|0|7.412764017000001|2|1.297043479|0.0|5.351858133|-0.135770278|0.03597264|0.0|0.010538281|-0.013898809|-0.004569485|-0.53315493|0.892815402|0.833911317|-0.023185884|0.888163057|0.849217847|-0.1066659309999999|-0.117270578|0.4679233379999999|-80.19356964|132.3194611|0.3110547589999999|212.7097172|-0.04126187|-54.83906299|109.0001157|-2.228140982|-49.88002793|89.09222754|2928.7759760000004|471.12395210000005|-19.29522587|6438.603019|38.58180913|0.023386634|-316.3903377|689.2886595|0.0|0.0|1.0|0.0|3.0|4.83|0.0|17.0|-6.14|1.92|0.98|112.29|0.0|131.85|0.0|1.0|6.0|32.0|5.0|-7.79|424.46|0.0|0.0|1.15|0.000304|129.0|0.000359|0.0|7.19e-07|-0.05111|3.8899|-1401.617177|701.99|318.73|0.4446|318.73|520.19|0.6931|-1401.389257|-0.15718|0.04550032|4.7433|9.0|8.0458
9_a15|0|0|0|0.0|0|0.0|0|1.419941378|0.0|0.0|-0.042227775|0.096418279|0.0|0.05688176|0.005692073|0.003160815|-0.344978312|0.85357243|0.7059441040000001|0.010183805|0.742680335|0.8105478740000001|-0.073701648|-0.11668349|0.416635119|-65.07462414|105.5304352|0.153843684|85.79894134|-0.028575549|-36.29225274|54.69975317|-1.400201879|-22.92354152|59.20930631|2392.3164920000004|471.903131|-8.88789863|5375.400861|31.09118831|0.03598612|-14.02896218|532.0914339999999|1.0|1.0|0.0|1.0|1.0|3.16|3.37|18.0|-7.57|3.9|4.95|61.84|0.0|104.74|0.0|1.0|7.0|27.0|5.0|-5.52|366.41|0.0|1.0|3.69|5.63e-06|0.00206|1.53e-05|0.0|2.69e-08|-0.0258899999999999|4.3447|-1223.687392|588.55|330.74|0.2693|285.37|507.33|0.70552|-1223.463757|-0.1565099999999999|0.01773342|2188.0|107.0|6.9706
17c_a50|0|1|1|0.0|2|7.934155233999999|2|1.347835869|4.349159921|5.82008293|0.024219848|0.021572081|2.193763306|-0.144763835|-0.120904775|0.012222674|-0.2256811219999999|0.762883243|0.774994313|-0.212611846|0.816442883|0.728169863|-0.051905615|-0.073693343|0.446454378|-50.69922125|133.46240020000002|0.10280106|70.72462009999998|-0.021745577|-34.87982686|94.15397246|-1.32648017|-24.567468100000003|50.6217864|2951.495914|617.2509739|-10.29240792|6438.380804|26.25785813|0.0232952879999999|-95.97318605|849.1345426000001|1.0|1.0|1.0|1.0|0.0|4.12|3.61|20.0|-6.79|3.59|3.53|61.0|0.0|134.28|0.0|1.0|6.0|33.0|5.0|-6.96|440.54|0.0|0.0|3.1|0.000158|0.0698|3.75e-05|0.0|1.6100000000000005e-07|-0.03121|4.2397|-1411.157813|746.5|306.65|0.1814|292.44|596.23|0.66213|-1410.838844|-0.16697|0.02957871|8.5146|69.0|7.1612
12t_a36|1|0|0|0.0|0|7.412764017000001|2|1.297042607|0.0|5.351858133|-0.034194893|0.035510516|0.0|-0.030990165|-0.0288761339999999|0.0045625|-0.436022708|0.902377067|0.829598864|-0.050788309|0.878510663|0.857993338|-0.0735262|-0.100615514|0.318666358|-67.01551397|86.12920631|0.166244358|110.727965|-0.035934112|-44.63604995|0.417511887|-2.012310282|-32.61842026|60.71345614|2771.211293|555.3275093999999|-15.94144641|5936.009091|30.56063281|0.01547607|-377.2113003|729.1873176|0.0|0.0|1.0|0.0|2.0|4.94|0.0|17.0|-7.36|3.62|2.45|69.2|0.0|133.52|0.0|1.0|6.0|31.0|4.0|-6.33|409.49|0.0|0.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|0.0|4.38e-08|-0.05302|3.8844|-1311.552739|713.6|337.89|0.4297|319.18|562.72|0.70313|-1311.287803|-0.15088|0.03230976|7.9104|8.0|8.0969
11_a1|1|0|0|0.0|0|7.423568444|1|1.430935838|0.0|5.351858133|-0.196819043|0.08043435|0.0|-0.05257082|-0.044235537|-0.009578125|-0.563650254|0.823460272|0.747358374|-0.075188762|0.8086124090000001|0.7846345840000001|-0.131972845|-0.126108875|0.2027328789999999|-74.35738693|274.39137789999995|0.404475497|238.4902806|-0.048723884|-43.84323456|84.40380304|-2.143850877|-45.88191258|98.43720241|2697.640232|351.1382199|-16.93943154|5798.645137|38.20963621|0.02620284|-297.0290662|495.0560271000001|1.0|1.0|1.0|1.0|2.0|3.25|2.31|23.0|-7.47|4.28|4.23|97.33|0.0|105.71|0.0|1.0|4.0|29.0|6.0|-6.27|385.37|0.0|1.0|3.22|8.48e-06|0.00327|2.17e-05|0.0|3.35e-08|-0.06546|3.7383|-1312.4282380000002|614.86|388.38|0.5573|331.66|471.76|0.69914|-1312.241032|-0.12916|0.03413353|7.1743|0.17|6.7696
