molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|PBF|FPSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
8a_a32|1|1|7.773594467000001|0|0.609420757|0.0|-0.010151321|5.733341277|-0.056633919|0.04008547|-0.0281981579999999|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|3|-0.001662219|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0|0.845443342|1|0.814553726|0.221908108|0.018321589|-68.61558335|73.64907732|-0.035678106|7.205629442999999|66.81560596|-1.641192863|-32.82934751|79.73671389|63.83886888|0.480024324|510.8273411|-1029.23375|3312.822051|-14.03170956|0.250915471|0.923166883|5659.295213|157.3554684|29.86932167|0.017733503|-312.4144752|557.1050635|1.0|1.0|1.0|3.67|0.26|-7.65|6.49|4.65|140.04|1.37|0.0|110.69|1.0|-6.82|27.0|4.0|397.52|1.0|0.0|1.0|-4.99|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|0.0|8.86e-06|4.98|3562.0|-1880.767206|348.07|0.4315|0.70316|0.70316|-1880.536478|0.4315|-0.1445|-0.2061599999999999|0.03498398|7.6703|7.3468
10_a3|0|0|6.823286122000001|0|0.605017375|0.0|-0.010609861|4.727387819|-0.1152010919999999|0.034166667|0.017396832|-0.381954986|-0.008037672|0.018484177|10.31162304|0.043342516|1|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|3|0.743072638|1|0.747406318|0.518341632|0.014615264|-45.8148076|248.0820067|-0.0359752729999999|3.134330682|80.37219813|-1.187184014|-21.60122201|56.68388955|53.41368558|0.41220272|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|0.701266803|4600.496436|135.8581743|23.57661855|0.023470578|-191.3775649|311.6695405|0.0|1.0|1.0|1.78|0.0|-6.51|3.79|3.41|105.82|1.2|0.0|88.28|1.0|-4.3|22.0|4.0|305.36|0.0|0.0|1.0|-3.84|5.07e-05|0.0155|0.000145|0.0443|0.0|9.35e-05|1.64|3.4217|-1288.190838|362.35|0.2124|0.41894|0.68995|-1288.050987|0.0463|-0.15011|-0.21249|0.04080931|9.3381|5.1
28_a47|1|1|6.842683282|0|1.4201653580000002|1.408016295|-0.009689834|4.727387819|-0.23494583|0.038387534|0.023813594|-0.436042548|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|1|-0.010153352|0.06536499|-0.046265509|-0.126992366|-0.435485503|2|0.832144916|1|0.605349345|0.310094808|0.026080156|-63.47150284|365.2310214|-0.038135461|9.214964819|83.61576722|-1.601689367|-40.02656804|82.27079846|82.83994768|0.472690874|359.8303775|-952.0725426|1337.037733|-13.47449501|0.34774073|0.8964208090000001|5633.990508|206.7032519|34.75365534|0.031626405|-181.0112167|428.5826478|0.0|1.0|1.0|2.03|0.05|-6.92|2.49|3.84|98.72|1.67|0.0|99.2|1.0|-3.67|28.0|6.0|380.35|0.0|0.0|1.0|-3.66|0.000214|0.0816|0.000217|0.0824|0.0|4.59e-05|3.51|3675.0|-1335.759232|337.37|0.2996|0.69002|0.69002|-1335.571655|0.2996|-0.15049|-0.2052|0.03698465|8.17|7.6
47r_a18|0|0|7.03438793|1|0.403924645|0.0|-0.0058631659999999|4.844187086|-0.216996268|0.035706215|0.041686585|-0.40455848|-0.005176133|-0.02952923|10.35082951|-0.030106257|0|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.7698681909999999|0|0.769578222|0.26560995|0.0155038689999999|-65.12700692|13.30156885|-0.031669652|8.669825595|60.66168882|-2.090197013|-46.92606587|81.99788849|74.34599189|0.49394971|575.4901675|-1563.048166|1504.28892|-17.70979622|0.311925149|0.976088187|7727.455993|233.2574532|34.41856352|0.0225607039999999|-281.2845386|1005.982493|1.0|1.0|1.0|0.0|0.22|-7.46|0.43|3.76|111.03|2.23|1.0|145.82|1.0|-6.65|36.0|4.0|504.6|0.0|0.0|0.0|-5.64|2.26e-07|0.0001139999999999|2.31e-06|0.00117|0.0|1.76e-05|9.2|3.1705|-1964.841529|391.06|0.6007|0.69545|0.69545|-1964.443758|0.6007|-0.13021|-0.18249|0.02805567|3.2001|6.6364
14b_a3|0|0|6.823286122000001|0|0.605016869|0.0|-0.009130444|4.727387819|-0.1160619169999999|0.039799383|-0.1551678719999999|-0.356087317|-0.00603969|-0.008040839|10.31162234|-0.102362298|1|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|0.7809478329999999|1|0.786476513|0.379746504|0.012828558|-49.38772279|252.49572540000003|-0.036469822|3.067822725|82.79166784|-1.312913604|-21.76034149|57.87172082|50.77131401|0.487615651|384.6023764|-642.0403962|1289.104749|-8.721397057|0.233084567|0.951659927|4803.535505|113.9829058|23.25478753|0.017348996|-261.0537205|358.3503513|0.0|1.0|1.0|2.5|0.06|-6.89|4.28|3.71|105.82|1.04|0.0|93.25|1.0|-4.45|23.0|4.0|319.38|0.0|0.0|1.0|-3.99|3.54e-05|0.0113|0.000103|0.0327|0.0|4.08e-05|2.22|3.0724|-1327.514377|403.54|0.2276|0.70123|0.70123|-1327.349444|0.2276|-0.12942|-0.19618|0.02844675|3.8724|6.4202
12ac_a36|0|0|7.412764017000001|2|1.297043188|0.0|-0.007639626|5.351858133|-0.073735973|0.042560386|0.03586247|-0.450737917|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|-0.433636165|1|0.811459853|0|0.779673368|0.4712820929999999|0.021508835|-72.4798052|118.0445703|-0.036062573|10.36858115|20.70356046|-1.98344149|-38.66245764|86.51036063|70.61872461|0.44477577|541.3322795|-1377.116299|2455.459827|-17.38437788|0.268353853|0.801074136|6378.288017|186.3198219|34.22211444|0.020208014|-321.66684580000003|716.9974499|1.0|1.0|0.0|0.0|0.17|-6.89|3.16|2.09|86.27|1.59|0.0|133.95|1.0|-3.81|32.0|5.0|423.47|0.0|0.0|0.0|-3.95|0.000154|0.0653|0.000112|0.0476|0.0|5.4600000000000006e-05|4.84|3.8594|-1385.606133|321.25|0.3302|0.56186|0.56357|-1385.3211789999998|0.0249|-0.15675|-0.20949|0.03998989|5.4387|7.8861
17_a15|0|0|0.0|0|1.43568899|0.0|-0.0071363569999999|0.0|-0.071708785|0.036595745|-0.033968088|-0.442454151|0.0016674189999999|-0.032903349|10.9544604|-0.0141953639999999|0|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.721188086|0|0.880459235|0.605886597|0.012890299|-61.17023228|34.35335309|-0.027065991|7.56573889|58.47512431|-1.596893495|-31.03055741|77.82445248|50.37922222|0.474165158|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|0.90173781|6352.266784|265.6831633|31.74439379|0.0217385279999999|-234.74904|822.8625688|1.0|1.0|1.0|3.99|0.15|-9.72|4.89|6.0|67.35|2.53|0.0|131.36|1.0|-5.93|33.0|4.0|438.52|1.0|0.0|1.0|-5.65|1.19e-06|0.00052|2.26e-06|0.00099|0.0|8.43e-08|6.89|3.8006|-1413.897695|326.22|0.7247|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.15573|-0.19509|0.04051306|7.1743|7.9208
40_a47|1|1|6.823286122000001|0|1.420389717|1.715145925|-0.004181351|4.727387819|-0.0934645509999999|0.041396825|-0.056839794|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.836942961|1|0.812233678|0.237173658|0.02047837|-44.90375373|54.11003524|-0.027052191|5.959674083|0.0|-1.082087641|-17.58259718|60.97203959|43.64000551|0.4574577489999999|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|0.426343267|0.843174422|4862.524893|229.9974239|25.43981292|0.029785575|-79.47051169|388.178924|0.0|1.0|1.0|2.91|0.11|-7.08|2.96|4.04|68.52|1.52|0.0|94.28|1.0|-3.26|25.0|5.0|334.35|0.0|1.0|1.0|-3.72|0.000546|183.0|0.000192|0.0643|0.0|2.79e-05|2.06|3.7236|-1123.174467|332.97|271.0|0.67615|0.68492|-1122.9968210000002|0.2612|-0.15231|-0.20317|0.02983032|6.5995|8.4
13b_a30|0|0|7.412764017000001|2|0.604984129|0.0|-0.011016128|5.351858133|-0.118776867|0.041728395|-0.035340334|-0.627919307|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|1|-0.002215642|-0.062905093|0.003429114|0.006103754|-0.564815317|1|0.836520136|0|0.694101802|0.3529073379999999|0.018555474|-76.67161447|385.2420923|-0.042850934|8.459192992|105.341977|-2.271099499|-50.13056864|88.26741491|86.77473353|0.454574838|468.6532296|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|0.8334321|6627.406474|134.8423681|36.15271139|0.017174033|-405.5090587|713.7769663|1.0|1.0|0.0|0.0|0.13|-6.19|3.04|1.72|124.74|2.06|0.0|135.37|1.0|-5.01|32.0|5.0|441.51|0.0|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|0.0|0.000288|4.54|3.5056|-1744.492044|353.68|0.2783|0.32563|0.6862699999999999|-1744.2179010000002|0.1415|-0.14879|-0.20313|0.0455651|5.3762|7.5901
6_a3|0|0|6.823286122000001|0|0.605016564|0.0|-0.008934536|4.727387819|-0.106234254|0.038650794|-0.025021661|-0.330577816|-0.007540435|0.05584062|10.3116226|0.032782484|1|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.790667152|1|0.783322023|0.556539611|0.010921391|-49.23401228|236.2008316|-0.037726468|2.7192240510000003|77.06094911|-1.282699916|-25.95647951|56.71997588|57.46859326|0.387883362|390.8623623|-640.0421597|1899.385061|-9.393191593|0.19718501|0.633675574|4992.54948|98.39146166|23.4484528|0.0150025189999999|-302.19751|353.7528308|1.0|1.0|1.0|2.65|0.0|-7.48|4.96|4.66|92.93|2.11|0.0|95.5|1.0|-5.44|23.0|3.0|338.81|0.0|0.0|1.0|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|0.0|1.11e-05|3.09|3.3963|-1731.735113|365.05|0.1997|0.3369|0.69323|-1731.602363|129.0|-0.1465|-0.21179|0.03079258|3.7185|5.7501
12n_a36|0|0|7.412764017000001|2|0.299253841|0.0|-0.0099988159999999|5.351858133|-0.350034917|0.0438779959999999|0.027627601|-0.619926573|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|1|-0.001160331|0.048110172|-0.15024383|-0.261631709|-0.5181211520000001|1|0.81793955|0|0.720111143|0.239018516|0.0211044289999999|-78.42650015|67.52548352|-0.039955874|9.668119648|26.74179417|-2.317440678|-40.89805687|92.79755725|74.70951411|0.454498749|487.397992|-1568.530003|3465.537153|-18.30412788|0.258248547|0.833176363|7657.057548000001|174.79221719999998|36.45914091|0.021232665|-327.25274110000004|805.2286932|0.0|1.0|0.0|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|0.0|142.02|1.0|-3.85|34.0|6.0|474.54|0.0|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|6.45e-05|6.24|3.6382|-1876.201464|340.78|0.3921|0.32172|0.7046600000000001|-1875.89723|0.0155|-0.14928|-0.19984|0.03261661|14.3562|7.8239
19d_a38|0|0|7.412764017000001|2|1.297043205|0.0|-0.0120676969999999|5.351858133|-0.17467835|0.04572104|0.019858574|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|1|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|1|0.853092207|0|0.63167949|0.3509455999999999|0.024158903|-80.2776536|158.6487879|-0.04393982|9.98319831|115.6739235|-2.372750256|-48.11018574|94.84426896|90.37127996|0.478151237|406.0626253|-1525.275418|2995.494247|-18.15727844|0.250518301|0.916264002|6934.7619620000005|161.0407189|37.68716585|0.022660131|-320.7487188|686.8472757999999|0.0|1.0|0.0|2.38|0.13|-6.41|2.34|1.65|124.32|1.65|0.0|133.79|1.0|-3.87|33.0|5.0|444.46|0.0|0.0|0.0|-3.62|0.000134|0.0594|0.0002399999999999|107.0|0.0|0.000175|4.13|3.6586|-1500.898316|338.89|0.3167|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.15054|-0.20145|0.04735828|10.6621|7.9586
8d_a32|1|1|7.765993078999999|0|0.609420756|0.0|-0.010604502|5.733341277|-0.089662873|0.0388738739999999|0.062782795|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|3|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0|0.825978584|1|0.7107041559999999|0.261692269|0.01593079|-69.11005922|321.2496412|-0.03346862|6.291941176|89.20994250000001|-1.539556512|-43.2918338|81.54594837|78.89798692|0.47012654|446.6450457|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|0.887243042|5523.492436|183.1522214|29.684549600000004|0.019788058|-262.14980440000005|557.1050635|1.0|1.0|1.0|2.84|0.26|-7.26|6.42|4.32|154.03|1.1|0.0|110.38|1.0|-6.08|27.0|4.0|397.52|1.0|0.0|1.0|-4.36|8.41e-07|0.000334|4.36e-05|0.0173|0.0|2.19e-05|4.26|3.5588|-1880.773727|348.39|0.3018|0.7026100000000001|0.7026100000000001|-1880.540067|0.3018|-0.14765|-0.20115|0.04065536|1873.0|8.0809
47s_a18|0|0|7.03438793|1|1.251176205|0.0|-0.0054038509999999|4.844187086|-0.045792331|0.035632184|-0.026883417|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|0|0|0.003686393|-0.040169986|-0.168728915|-0.252119673|-0.46304239|0|0.712629555|0|0.84543779|0.306379663|0.008446541|-61.36410696|10.92659868|-0.030108416|4.840414512|51.05656345|-2.107589125|-40.26287221|69.29837549|59.58080589|0.4740142|640.0051571|-1595.466781|1529.863965|-17.25406952|0.179529145|0.901192009|6968.705069|135.90542109999998|27.77963709|0.010481057|-485.1995077|1093.725912|1.0|1.0|1.0|0.0|0.3|-9.42|4.06|3.93|76.5|3.33|1.0|149.34|1.0|-5.95|36.0|3.0|482.62|0.0|1.0|0.0|-5.45|1.12e-06|0.000539|3.53e-06|0.0017|0.0|1.84e-07|8.41|3218.0|-1534.196027|385.29|0.5203|0.6926800000000001|0.6926800000000001|-1533.737579|0.5203|-0.13195|-0.18109|0.02195039|2.9991|6.2104
9a_a40|0|0|7.515889085|0|0.604993021|1.865740741|-0.003680068|5.4161004020000005|-0.020455825|0.0397333329999999|0.168990628|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|2|0.011966382|0.291102625|0.009844552|0.016958188|-0.449508498|0|0.690568477|1|0.937600185|0.002467659|0.011033601|-35.24260989|109.9916614|-0.032156295|2.579562688|51.49564873|-1.093314022|-14.03449109|39.45618424|34.36063715|0.493941591|453.3484005|-528.6391483|336.39741360000005|-7.51786994|0.131523409|0.976056482|3991.317015|63.59419322|17.90285474|0.008714375|-356.33157|323.79254|1.0|0.0|1.0|3.28|0.06|-6.4|4.58|4.43|58.43|3.57|0.0|86.7|1.0|-5.49|21.0|2.0|291.37|0.0|1.0|1.0|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|0.0|0.000117|4.07|3.3192|-1217.955997|373.53|0.4746|0.47831|0.69958|-1217.825264|0.3483|-0.13808|-0.20303|0.01109672|5.09|6.6696
11d_a31|0|0|7.765993078999999|1|0.610136352|0.0|-0.017317263|5.733341277|-0.116385886|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.822077662|0|0.585212816|0.197166451|0.034417775|-82.06512842|296.2476128|-0.040797245|12.89967697|91.25756269|-1.87667327|-50.23449218|98.8237718|103.1255906|0.4816588089999999|358.2711594|-1148.911798|2039.207676|-15.29068277|0.318229459|0.929231204|5420.356537|194.8221811|36.63453013|0.027374162|-222.5622569|505.4234462|1.0|1.0|1.0|2.83|0.32|-6.23|5.43|4.03|125.57|1.26|0.0|102.13|1.0|-5.48|27.0|6.0|385.44|0.0|0.0|1.0|-4.2|3.33e-06|0.00128|6.26e-05|0.0241|0.0|0.000225|4.87|3.8009|-1598.7152199999998|326.2|0.2642|703.0|703.0|-1598.4848980000002|0.2642|-0.15822|-0.19226|0.04390452|4.6622|7.5229
4k_a46|0|0|7.825245291|1|1.134637098|2.145043462|-0.0049602|5.587248657999999|-0.088084767|0.0510113959999999|-0.104665424|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.7477594870000001|0|0.8789113709999999|0.260665072|0.007038271|-46.76051618|171.92614719999997|-0.0306644389999999|2.052909907|0.0|-1.471893066|-26.8180173|50.48291318|53.45751583|0.417368922|474.67574630000007|-794.928775|1912.936687|-8.94414722|0.126761926|0.7163519709999999|4685.0322320000005|68.46061366|18.96506421|0.006892404|-403.1511415|519.5743695|1.0|1.0|1.0|3.03|0.33|-6.61|4.26|4.77|50.94|2.84|0.0|100.96|1.0|-4.82|25.0|3.0|333.43|0.0|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|8.28e-05|4.52|4.4485|-1053.433249|278.71|0.2259|0.39943|0.68553|-1053.196897|0.1505|-0.18542|-0.20254|0.03653474|5.7714|7.0969
11c_a31|0|0|7.765993078999999|1|0.6101368770000001|0.0|-0.0184155389999999|5.733341277|-0.141329185|0.037731481|-0.031640011|-0.847114804|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.16065803|-0.572548808|0|0.839810365|0|0.564143263|0.3608415239999999|0.034256743|-82.24513417|264.7428792|-0.042457317|11.74927853|70.98337779|-1.825664624|-47.33176279|99.31985763|100.8824395|0.47997061|330.3862551|-1069.186744|1770.045716|-14.56188764|0.323910768|0.922968238|5329.481371|189.6959033|36.77740577|0.029155542|-206.2506659|449.7512005|1.0|1.0|1.0|2.66|0.28|-5.84|5.04|3.64|125.57|1.03|0.0|97.32|2.0|-5.11|26.0|6.0|371.41|0.0|0.0|1.0|-3.98|7.68e-06|0.00285|0.000105|39.0|0.0|0.000537|4.47|3.8551|-1559.3980869999998|321.61|0.2627|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|-0.19526|0.04465349|7.5091|6.8861
5e_a40|0|0|8.149890544|0|0.604912776|1.661964758|-0.004925115|6.167516491000001|0.0601021459999999|0.044526749|-0.106497535|-0.162528785|0.009890343|0.158430496|10.31198323|0.029272031|2|2|0.008306061|-0.184667138|0.005996234|0.010397494|-0.391074665|0|0.8092726020000001|1|0.864422751|0.0499188609999999|0.019851304|-42.66853738|170.7311133|-0.035889706|4.489363277|51.7148695|-1.076691165|-17.38723451|48.81318333|46.00255248|0.47779156|411.0778166|-512.0224486000001|512.5703164|-8.116440327000001|0.177640532|0.914944155|4158.984115|84.47727896|20.75420252|0.012921086|-306.597267|264.9899736|1.0|0.0|0.0|2.73|0.21|-4.65|4.3|3.74|75.5|2.37|1.0|79.16|2.0|-4.78|20.0|3.0|303.77|0.0|1.0|1.0|-4.25|1.66e-05|0.00505|5.56e-05|0.0169|0.0|0.00678|4.99|3.7138|-1637.197299|333.85|0.5262|0.69675|0.69675|-1637.115238|0.5262|-0.14786|-0.2201699999999999|0.01659566|10282.0|7.6021
14u_a23|1|1|7.423568444|0|1.197962732|3.357982471|-0.007017844|5.351858133|-0.025360103|0.043321995|0.050530143|-0.385981432|0.010561248|-0.026062012|10.31321759|-0.0569153009999999|2|2|0.010508236|0.091604179|-0.110069159|-0.199540201|-0.4086345999999999|2|0.787538583|1|0.909754912|0.445665682|0.0254134689999999|-57.75236052|43.06242147|-0.033908155|11.3374334|50.47632596|-1.729315897|-24.65250654|73.50348823|53.88349042|0.47648509|607.6448353|-1155.04721|2430.634114|-15.12707504|0.297131017|0.910165272|6913.009783|198.4601847|32.2221994|0.023582305|-271.0010972|683.7405759|0.0|1.0|1.0|3.68|0.09|-7.51|3.42|4.03|114.25|2.72|1.0|126.78|1.0|-5.63|32.0|5.0|441.51|0.0|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|1.3699999999999998e-05|3.23|3.1819|-1744.446261|389.66|0.2253|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.1543|-0.21613|0.0237199999999999|8.1549|8.2449
11_a47|0|0|0.0|0|1.381898438|0.0|-0.007767503|0.0|-0.156077888|0.033931624|-0.0586047379999999|-0.427212659|-0.007419345|0.081235787|10.93671007|0.046339015|0|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|-0.451384505|3|0.715054643|1|0.796863393|0.572646116|0.008462682|-59.10798423|119.4035378|-0.035945973|3.175899139|1.882633323|-1.833244617|-30.64032829|66.9895812|55.20085753|0.4686568239999999|488.1611434|-1123.0517|2201.328597|-13.48990542|0.183391205|0.8820228529999999|6736.717611|112.34605729999998|26.96593732|0.0128657439999999|-387.9111844|670.2339441|1.0|1.0|1.0|3.15|0.04|-10.55|5.58|6.68|70.93|3.0|0.0|124.7|0.0|-6.29|32.0|5.0|422.45|1.0|0.0|1.0|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|0.0|1.19e-08|4.84|3.7253|-1396.184699|332.82|0.2321|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.1546|-0.20554|0.03959805|4.6111|7.4
7_a1|0|0|7.860570786|2|1.348826331|2.307091837|-0.010040172|5.777652323|0.001018628|0.035718954|-0.048878707|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|-0.441054548|1|0.801577133|0|0.710959153|0.289201649|0.035937867|-47.35863598|111.9204437|-0.031040669|8.342261787|404.7836105|-1.179545431|-19.35104936|61.72628137|57.47898976|0.452829665|342.53930230000003|-568.3036318|1466.924404|-7.205474633|0.396617144|0.827584457|4519.238270000001|191.0896839|24.78585294|0.029820838|-99.61948195|351.4191817|0.0|1.0|1.0|2.83|0.22|-5.64|3.43|3.29|49.17|1.6|0.0|85.88|2.0|-3.16|23.0|4.0|305.33|0.0|1.0|1.0|-3.71|0.000696|213.0|0.000195|0.0595|0.0|0.000698|2.76|4.0504|-1009.509475|306.1|0.2961|0.69902|0.69902|-1009.350293|0.2961|-0.16734|-0.19167|0.02860499|6.5936|6.3372
16i_a32|1|1|7.765993078999999|0|0.6094207429999999|0.0|-0.0146198339999999|5.733341277|-0.075706124|0.0439583329999999|-0.056414399|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|3|3|-0.001202032|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.836966894|1|0.801494708|0.5368697929999999|0.022335011|-75.01027196|90.08098301|-0.036726892|9.540239197|32.3175507|-1.836344582|-36.62130242|88.80827938|70.6307405|0.455596751|523.8261846|-1200.164351|3450.514629|-15.6876273|0.281035887|0.836873682|6355.471589|183.6742715|33.38593207|0.021112022|-286.2130831|636.0251562999999|1.0|1.0|1.0|3.16|0.3|-7.4|6.25|4.85|149.27|1.34|0.0|116.75|1.0|-7.03|29.0|5.0|427.54|1.0|0.0|0.0|-5.09|9.25e-08|3.96e-05|8.18e-06|0.0035|0.0|1.7100000000000002e-05|4.99|3.6176|-1995.307733|342.72|0.2857|0.70222|0.70222|-1995.055356|0.2857|-0.14976|-0.2002|0.02810109|4.0568|8.2596
12au_a36|0|0|7.412764017000001|2|0.2992539489999999|0.0|-0.009897048|5.351858133|-0.351827031|0.044036281|0.075815782|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|0.825565083|0|0.698996981|0.284342092|0.021569487|-79.35600767|102.3999102|-0.038036474|11.16356587|26.04051569|-2.206115469|-46.66686194|95.91776213|80.38496714|0.492871181|502.8713191000001|-1587.1201529999998|2384.109036|-19.68626738|0.283941389|0.97188557|7239.100414|204.2726719|38.21494522|0.023021031|-310.873098|805.2286932|0.0|1.0|0.0|0.0|0.17|-6.87|1.28|2.15|123.75|0.84|0.0|142.02|1.0|-3.85|34.0|6.0|474.54|0.0|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|6.45e-05|6.24|3.7105|-1876.207937|334.15|809.0|0.58518|0.70395|-1875.89525|0.0158|-0.15162|-0.2087099999999999|0.05174058|8.0814|7.3279
LY580276_a4|0|0|7.535296702|1|1.344599701|2.067497166|-0.001543874|5.4161004020000005|-0.020236527|0.044357639|0.0295482979999999|-0.063298854|0.010217376|-0.172607392|10.94681614|0.011772853|1|1|0.009622161|0.064209689|-0.019747846|-0.042912895|-0.191806286|1|0.7921620090000001|0|0.8685269959999999|0.243350596|0.008729943|-34.22831819|11.22286434|-0.028035586|2.027582675|82.46094409|-1.065352257|-13.31233017|38.23432817|31.83019528|0.437093506|418.5688558|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|0.7764939829999999|4098.640927|73.32703409|15.93586849|0.008312438|-335.2755182|345.4102548|1.0|1.0|1.0|3.04|0.22|-6.56|4.49|4.43|30.71|3.13|0.0|84.74|1.0|-3.67|22.0|3.0|293.34|0.0|1.0|1.0|-4.21|0.000213|0.0624|6.18e-05|0.0181|0.0|8.08e-05|3.64|4.4918|-959.4958788|276.03|0.1905|0.36903|0.68002|-959.356125|0.1842|-0.18746|-0.2099599999999999|0.023546627|3.2891|6757.0
