molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nARing|AATSC1c|n6HRing|JGI4|SaaaC|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|pIC50
12c_a31|1|0|3.387641566|0|7.765993078999999|1|-0.013026643|0|0.040982906|0.0|-0.003618466|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0.8083148840000001|0.842823186|0.066071056|0.770283733|0|0.665463503|-0.104643824|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|12.30215386|553.8695417|0.6817087|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|-14.63154376|0.3182913|8.091269314|14.67172662|5676.394271|-731.5771879|0.023556702|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|1.0|3.69|16.0|5.64|3.7|1.08|108.16|0.0|1.0|8.0|28.0|398.48|0.0|3.32|5.85e-06|0.00233|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|4.6|-1618.1530810000002|-1618.112841|1138.89|0.2625|323.48|578.69|0.7007399999999999|-1617.888981|0.2625|-0.15904|1.6786|-1617.951882|6.4202
14t_a23|0|1|0.0|2|7.423568444|0|-0.005383494|2|0.045277778|0.758345646|0.01269616|2|0.01180744|0.134446672|-0.074441567|-0.136106024|-0.4515027279999999|0.725800261|0.7629258809999999|0.113493155|0.6906097959999999|1|0.920956836|-0.0553915009999999|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|7.404291213|42.20767549|0.799945841|-23.52629623|61.0040156|-21.69314909|47.46057034|0.465981891|2878.4071670000003|-1084.657455|-14.13766923|0.2000541589999999|7.55064865|14.13931199|6523.656379|-706.8834616|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|0.0|0.0|1.0|1.0|3.52|26.0|3.88|4.33|3.24|125.25|0.0|1.0|5.0|31.0|425.51|0.0|3.78|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|1.65e-08|7.03e-06|3.79|-1669.240512|-1669.21916|1184.43|0.2061|311.09|534.86|0.68886|-1668.980578|0.0003|-0.15625|5.8672|-1669.040656|8.3979
18_a4|0|0|0.0|1|7.535296702|1|-0.004533883|1|0.042924837|0.0|0.000379379|1|0.00042|0.108754635|0.006968314|0.015390457|-0.319213511|0.624748358|0.793041267|0.102914528|0.615655659|0|0.7755960390000001|-0.094231531|-46.48874223|-42.33787448|8.729352711|203.5264327|0.224403961|4.306590617|0.0|0.769438308|-22.93503169|50.98777224|-17.16400317|55.21809494|0.405586004|2069.649003|-635.0681172000001|-8.467791078|0.2305616919999999|6.133421395|10.31843368|4381.693113|-313.3082699|0.0175331289999999|-265.85258480000005|825.3658678999999|337.0066459|0.0|1.0|1.0|0.0|3.32|17.0|3.46|3.43|2.2|86.22|0.0|2.0|3.0|23.0|307.32|0.0|2.78|0.00113|349.0|0.000312|0.0959|0.0|2.96e-06|0.0009109999999999|3.02|-1033.480025|-1033.454769|870.74|0.2083|274.59|404.27|0.57777|-1033.349218|0.1|-0.17345|2.7878|-1033.398285|5.5817
12l_a36|1|0|3.426092687|0|7.412764017000001|2|-0.0076430169999999|2|0.039061728|0.0|-0.000143196|1|0.001194592|0.228884463|-0.098598933|-0.175397741|-0.428857427|0.8707354620000001|0.8174432229999999|-0.041707369|0.8212311840000001|0|0.84381923|-0.079972189|-52.05361632|-70.17688229|14.33450402|39.27257375|0.15618077|9.330278191|1.281955437|0.7379583590000001|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|2843.514589|-1263.1838810000002|-16.12160667|0.262041641|7.471134223|13.88638723|6121.6555530000005|-822.2019402000001|0.02088234|-309.7725155|1711.727859|642.3830552000001|1.0|0.0|1.0|0.0|4.78|17.0|2.75|1.76|1.38|128.47|0.0|1.0|5.0|31.0|406.44|0.0|1.77|2.72e-05|0.0111|5.08e-05|0.0206|0.0|2.21e-07|8.97e-05|2.98|-1325.194654|-1325.15957|1155.07|0.4524|321.05|530.75|0.6925|-1324.954011|0.4524|-0.15869|5392.0|-1325.0137550000002|7699.0
14a_a10|0|0|0.0|1|7.535296702|2|-0.002047597|3|0.035660377|2.070512208|0.011509975|1|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|0.740051323|1|0.911549451|-0.044416218|-32.23041637|-51.23835032|9.840503082|67.52851799|0.088450549|7.140714112|134.15514270000003|0.542015878|-23.38784787|67.14248252|-13.76552695|42.07091945|0.469029865|3075.550631|-922.2903058|-9.988888957|0.457984122|10.0292632|18.88856367|6754.660977|-669.2555601|0.0219172279999999|-60.97724212|1701.592784|1003.968547|0.0|1.0|1.0|1.0|3.98|21.0|4.16|3.36|1.94|146.76|0.0|1.0|7.0|35.0|468.59|0.0|3.43|6.159999999999999e-05|0.0288|1.58e-05|0.00743|0.0|6.55e-09|3.07e-06|2.25|-1489.655581|-1489.803158|1380.89|0.2835|222.16|645.26|0.7047100000000001|-1489.42155|0.0005|0.2422099999999999|3.1205|-1489.487381|7.1308
16c_a32|1|1|3.329674745|0|7.765993078999999|0|-0.01639019|0|0.03995614|2.077479142|-0.0064007569999999|3|-0.00369116|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0.809370315|0.8607827790000001|0.0482801729999999|0.764217655|1|0.773043206|-0.088841599|-53.00702241|-71.59058881|15.38819548|102.2022233|0.226956794|9.181311842|37.0285246|0.6846367059999999|-31.62645048|86.97970500000001|-22.77882371|68.39521789|0.463897164|2649.168528|-1002.268243|-13.59090376|0.3153632939999999|6.313526111|11.77670717|5979.891916|-597.9997655000001|0.02579269|-220.3256617|1463.941729|513.9156315|1.0|0.0|1.0|1.0|3.5|19.0|5.64|4.21|0.88|107.14|1.0|1.0|7.0|27.0|399.49|1.0|3.41|9.17e-07|0.000366|3.89e-05|0.0155|0.0|1.0300000000000001e-07|4.13e-05|4.12|-1916.6792|-1916.651132|1069.28|0.2955|341.89|508.43|0.70198|-1916.478107|0.2955|-0.14997|4.0551|-1916.536967|8.3468
22_a4|0|0|0.0|1|7.535296702|1|-0.006436201|1|0.044357639|0.0|0.004765062|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|0.774689758|0.7797803109999999|0.086940934|0.755510052|0|0.8612031509999999|-0.09491995|-45.61565825|-43.23011833|5.1432274630000006|162.9809584|0.138796849|2.47167963|0.0|0.8444670409999999|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|1950.173729|-648.451775|-8.422332951|0.155532959|5.495481464|9.742413394|4074.564287|-311.62631919999995|0.011296354|-331.080892|767.88287|338.71903330000004|1.0|1.0|1.0|0.0|3.3|17.0|3.19|3.54|2.09|87.12|0.0|2.0|2.0|22.0|289.33|0.0|2.81|0.000172|0.0497|0.000104|0.0301|0.0|5.77e-06|0.0016699999999999|3.38|-934.2706743999998|-934.240411|860.77|0.1675|277.43|400.29|0.65771|-934.12356|0.1293|-0.16754|3.5548|-934.171365|7.3279
3_a3|0|0|0.0|0|7.285506549|0|-0.010040064|1|0.034259259|2.063441043|-0.007818326|2|-0.006362643|-0.030486489|0.041786524|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.8495058259999999|1|0.7538064790000001|-0.107269779|-48.91675544|-45.05306124|5.753894372|228.5396864|0.246193521|2.623868963|75.88125246|0.7000038270000001|-22.30683222|55.67251784|-15.98657012|54.67064981|0.415122657|2092.406045|-495.58367360000005|-7.290134722999999|0.299996173|5.025797436|8.592908408|4677.617255|-225.9941764|0.023287455|-182.4099648|707.9728057|302.8386149|1.0|1.0|1.0|1.0|3.11|20.0|5.0|4.07|1.41|88.36|0.0|1.0|2.0|21.0|310.4|0.0|3.23|3.32e-06|0.00103|4.06e-05|0.0126|0.0|7.009999999999999e-07|0.000218|1.92|-1592.904586|-1592.873593|817.21|0.2383|212.09|316.65|0.69206|-1592.792349|0.0851|-0.14599|2.1507|-1592.839065|5.93
8_a20 (IN-1130)|1|0|3.443195704|0|6.842683282|0|-0.009430196|2|0.0396875|1.622562232|-0.006620594|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|0.811128636|0.760688473|-0.1221465319999999|0.7741509329999999|1|0.7274271309999999|-0.09623672|-63.72828772|-64.75689362|10.46873389|336.574332|0.272572869|6.93243166|89.35267123|0.7481063720000001|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|2849.395895|-1230.3809789999998|-15.66851008|0.251893628|8.005662608|15.46983888|6291.586155|-814.7625241000001|0.018957805|-328.593789|1644.660472|684.5377542|1.0|1.0|1.0|1.0|3.49|27.0|4.97|4.08|1.33|122.86|0.0|1.0|5.0|32.0|420.47|0.0|3.14|1.42e-05|0.00596|2.82e-05|0.0119|0.0|2.34e-10|9.86e-08|4.53|-1368.412748|-1368.372708|1192.01|0.3782|248.98|517.94|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-1368.180121|7.4437
26_a20|0|0|0.0|1|6.842683282|0|-0.00578453|2|0.0396875|2.01129617|0.003085806|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|0.7541508029999999|-0.070815554|0.690530489|1|0.79337253|-0.0862808009999999|-58.21621279|-55.81998701|8.604974082|299.8332395|0.20662747|5.806030949|80.47551422|0.7848887259999999|-39.28020352|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|-1172.219727|-14.92323356|0.215111274|7.598632688999999|14.40103379|6221.067002000001|-790.9313788|0.014879363|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|3.42|27.0|4.5|4.62|2.47|125.0|0.0|1.0|5.0|32.0|419.48|0.0|3.66|7.27e-06|0.00305|9.51e-06|0.00399|0.0|6.64e-10|2.780000000000001e-07|4.97|-1352.315376|-1352.277633|1211.34|0.2081|256.05|543.96|0.68167|-1352.036122|0.0814|-0.16129|3.8173|-1352.098465|6.8827
12am_a36|1|0|3.340519946|0|7.412764017000001|2|-0.015884751|2|0.044036281|0.0|-0.011700732|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|0.624142499|0|0.814986544|-0.091472759|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|8.395550408|1.038361162|0.788334835|-43.65752487|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|-1713.4008440000002|-21.92042059|0.211665165|8.772646622|17.01968794|7238.033439|-1183.702712|0.020179019|-398.3921535|2173.44302|672.4630346|1.0|0.0|1.0|0.0|4.81|17.0|3.31|4.04|2.04|130.43|0.0|1.0|7.0|34.0|465.43|0.0|2.65|6.26e-06|0.00291|8.6e-06|4.0|1.0|7.24e-08|3.37e-05|4.86|-1645.205296|-1645.169789|1206.77|0.4894|236.99|562.14|0.6805100000000001|-1644.952145|0.2987|-0.15658|5.9258|-1645.016323|7.2218
8a_a32|1|1|3.217128449|0|7.773594467000001|0|-0.010151321|0|0.04008547|2.059960334|-0.003484915|3|-0.001662219|-0.050766252|-0.0852122769999999|-0.1534110109999999|-0.591393096|0.788133615|0.845443342|-0.184419911|0.7507116140000001|1|0.814553726|-0.083474428|-52.34893512|-68.61558335|11.48993376|73.64907732|0.185446274|7.205629442999999|66.81560596|0.7490845290000001|-32.82934751|79.73671389|-22.37464674|63.83886888|0.480024324|2574.085885|-1029.23375|-14.03170956|0.250915471|7.420041446|14.26997798|5659.295213|-645.4586397|0.017733503|-312.4144752|1373.988797|557.1050635|1.0|1.0|1.0|1.0|3.48|19.0|6.49|4.65|1.37|110.69|1.0|1.0|7.0|27.0|397.52|1.0|4.07|1.5199999999999998e-07|6.03e-05|1.02e-05|0.00406|0.0|2.23e-08|8.86e-06|4.98|-1880.767206|-1880.732222|1110.23|0.4315|348.07|566.07|0.70316|-1880.536478|0.4315|-0.1445|4.8933|-1880.595748|7.3468
19_a31|1|0|3.2411335510000003|0|7.401841579|0|-0.01001901|0|0.0427124179999999|0.0|-0.005956522|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0.656654981|0.8558149140000001|0.019858798|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-53.25742146|-66.3863707|8.596058678|75.32978176|0.268735206|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|-21.12293613|61.85348014|0.446100738|2265.6917350000003|-929.4091898|-12.37297805|0.223788196|7.0760696020000005|12.77501178|4917.329034|-544.4110343|0.0152483439999999|-323.5878356|1197.365442|460.3754405|1.0|1.0|1.0|1.0|3.44|16.0|5.8|4.33|1.68|97.25|0.0|1.0|7.0|25.0|358.43|0.0|3.47|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|0.0|4.08e-08|1.46e-05|5.24|-1489.532192|-1489.4951640000002|1028.58|0.3205|246.28|537.66|0.7005600000000001|-1489.323855|0.2271|-0.16367|1.7076|-1489.382077|5.7447
3q_a32|1|1|3.4364803|0|7.765993078999999|0|-0.008072705|0|0.03898374|2.120544848|0.000773658|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.716172604|1|0.84993799|-0.067604132|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|7.058489861|53.27315741|0.6349739010000001|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|2649.276311|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|6079.482066|-522.4852655000001|0.022526037|-166.61896299999998|1333.133193|618.9134881|1.0|0.0|1.0|1.0|3.57|19.0|6.43|4.72|1.33|115.37|0.0|1.0|7.0|28.0|411.54|0.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|0.0|4.88e-08|2.01e-05|5.15|-1920.066488|-1920.042674|1136.46|0.2897|342.16|549.78|0.70216|-1919.821707|0.2897|-0.15001|4.1362|-1919.883144|7.5528
5_a47|0|0|0.0|0|0.0|0|-0.009295857|2|0.037492877|1.284688504|-0.012670377|0|-0.011237954|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.065981732|0.675164258|1|0.807957755|-0.087763105|-46.33853208|-52.90420509|5.246458665|104.9032216|0.192042245|2.770107005|0.0|0.781571204|-24.46654029|62.14504725|-20.34777119|51.58499074|0.4736061789999999|2368.870941|-793.5630764|-10.74353333|0.218428796|5.861037845|11.13432113|5501.708422|-418.9977997|0.017501741|-297.3367046|1015.343288|416.1194472|1.0|1.0|1.0|1.0|2.67|22.0|4.73|5.96|3.26|101.51|0.0|1.0|3.0|26.0|365.79|1.0|4.29|2.25e-06|0.000824|3.18e-06|0.00116|0.0|2.07e-09|7.590000000000001e-07|4.37|-1569.369195|-1569.333281|951.68|0.2108|334.35|401.16|0.69291|-1569.20723|0.2108|-0.15419|2.9121|-1569.258939|7.7
16e_a32|1|1|3.343660084|0|7.765993078999999|0|-0.0154404319999999|0|0.040982906|2.080236877|-0.0048042729999999|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.86370575|0.096017785|0.7619492790000001|1|0.7903051590000001|-0.087117996|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|9.961663868|39.27920316|0.702226562|-35.94239328|90.34923861|-24.05371573|71.46633549|0.458956284|2710.157931|-1130.524639|-15.45011555|0.297773438|6.573687662|12.15001203|6142.277629|-726.1554308999999|0.023323257|-259.78720209999994|1609.914378|573.3529948|1.0|0.0|1.0|1.0|3.64|19.0|6.03|4.6|1.12|111.95|1.0|1.0|8.0|28.0|413.52|1.0|3.77|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|0.0|4.18e-08|1.73e-05|4.59|-1955.993572|-1955.965644|1130.95|0.2858|342.37|552.79|0.7022|-1955.766505|0.2858|-0.14991|3.2372|-1955.827194|8.1367
12e_a36|1|0|3.490984269|0|7.412764017000001|2|-0.007100632|2|0.040899471|0.0|0.002951176|1|0.003962098|0.244642918|-0.104118159|-0.1763783589999999|-0.43688276|0.90414347|0.7975411790000001|-0.010494913|0.856274847|0|0.838086387|-0.07049439|-44.83739063|-64.2330904|12.12502373|65.27404529|0.161913613|7.71202397|5.735288795|0.7610764190000001|-28.51846223|75.50154216|-23.02695694|56.96241436|0.466721981|2709.877204|-1220.428718|-14.64611103|0.238923581|6.767371321000001|12.69013737|5929.071389|-776.2438847|0.017716522|-332.11111980000004|1603.556077|662.0530478999999|1.0|0.0|1.0|0.0|4.85|17.0|3.24|2.19|2.24|128.72|0.0|1.0|5.0|30.0|395.46|0.0|2.14|6.929999999999999e-05|0.0274|5.05e-05|0.02|0.0|1.08e-07|4.270000000000001e-05|3.48|-1272.2668210000002|-1272.23645|1142.19|0.4537|323.18|507.03|0.70007|-1271.999945|0.0006|-0.15189|6.5974|-1272.0579810000002|7.8539
8_a10|0|0|0.0|1|7.535296702|1|-0.00560152|2|0.035828092|1.546251312|0.0087730469999999|1|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|0.616731847|1|0.874843982|-0.059655303|-32.63117642|-47.16908772|8.619652859|32.98071169999999|0.125156018|4.714910465|9.35593124|0.722649449|-17.849103399999997|56.7864899|-16.36478554|41.25082928|0.431797417|2612.274447|-801.8744912000001|-8.951462413|0.277350551|6.112185271|10.75705296|6289.86818|-438.6216583|0.017582236|-243.5764486|1109.631361|583.7217118|0.0|0.0|1.0|1.0|3.42|21.0|4.46|4.2|2.46|111.36|0.0|1.0|4.0|29.0|384.43|0.0|3.55|3.05e-05|0.0117|2.4100000000000003e-05|0.00926|0.0|2.49e-08|9.59e-06|4.58|-1257.84172|-1257.819281|1047.58|0.1596|264.0|416.69|0.68815|-1257.59269|0.0916|-0.15556|1.2052|-1257.648047|6279.0
12f_a31|1|0|3.4780522210000004|0|7.765993078999999|1|-0.011835152|0|0.03703252|0.0|-0.00150321|2|0.000889251|0.068054139|-0.130400541|-0.205011573|-0.551471017|0.805862937|0.8167107029999999|-0.021938988|0.7730604259999999|0|0.700992225|-0.097676974|-68.14417693|-82.48950216|19.26761061|159.84734269999998|0.299007775|13.44201623|569.7325277000001|0.686882955|-47.54067074|97.53070764|-23.56842919|87.41178754|0.482666192|2710.311963|-1319.832035|-16.44247509|0.313117045|9.859605078|19.05849748|5845.744358|-920.7786053|0.021559868|-260.7571603|1921.480254|713.5657448|1.0|1.0|1.0|1.0|3.86|16.0|6.43|4.48|1.53|117.78|0.0|1.0|10.0|30.0|426.53|0.0|4.01|1.05e-06|0.0004469999999999|2.37e-05|0.0101|0.0|9.53e-09|4.06e-06|5.39|-1696.785527|-1696.741889|1258.6|0.2664|323.68|665.22|0.7006600000000001|-1696.466804|0.2664|-0.15894|1.8803|-1696.53373|6.8861
13_a15|0|0|0.0|0|0.0|1|-0.006348913|3|0.029206349|0.0|0.001806571|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.729838386|0.008210506|0.796300317|0|0.8854875790000001|-0.068526782|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|6.447664726|0.0|0.755283433|-27.279882500000003|72.41636305|-21.33321476|53.45565817|0.482317225|3028.485145|-1237.326456|-13.46007201|0.244716567|5.21465994|10.07307988|7196.400881999999|-780.6841766|0.01672103|-322.1392954|1638.227985|830.7967967000001|1.0|1.0|0.0|0.0|4.13|24.0|4.33|6.69|2.52|138.24|0.0|1.0|6.0|34.0|448.52|1.0|4.61|4.77e-07|0.000214|7.970000000000001e-07|0.000357|0.0|1.27e-09|5.7e-07|5.04|-1450.756042|-1450.727602|1231.11|208.0|314.52|549.33|0.70626|-1450.399387|0.0003|-0.11283|3.5479|-1450.462642|8.2218
16d_a32|1|1|3.311658163|0|7.765993078999999|0|-0.017249763|0|0.0421759259999999|2.07416189|-0.00839148|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|-0.68301199|0.816581223|0.8575664540000001|0.107238939|0.7689748270000001|1|0.7554930740000001|-0.091212351|-53.23914436|-67.07571683|18.67986534|115.2070109|0.244506926|10.90312918|48.61700321|0.615749698|-31.07481011|86.50964771|-21.26791022|71.91900971|0.4429631189999999|2588.214866|-871.9843187999999|-12.41372827|0.384250302|6.221435089|11.16880283|5768.495166|-508.962859|0.0332953229999999|-135.1223777|1416.134383|457.7130665|1.0|0.0|1.0|1.0|3.35|19.0|5.26|3.82|0.65|102.33|1.0|1.0|6.0|26.0|385.46|1.0|3.12|2.22e-06|0.000856|6.659999999999999e-05|0.0257|0.0|2.55e-07|9.84e-05|3.78|-1877.360551|-1877.332369|1023.44|0.2915|341.83|489.97|0.70217|-1877.185022|0.2915|-0.15009|3.2048|-1877.241687|8.1135
17e_a50|0|1|0.0|2|7.934155233999999|2|-0.0020746479999999|2|0.031870748|2.2384546640000003|0.012036705|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|0.7596299459999999|0.7409645029999999|-0.1710526319999999|0.736221185|1|0.930108205|-0.046347299|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|6.227183052000001|86.98647608|0.803671114|-22.43349867|57.93079973|-18.5444588|41.19554236|0.489797496|2883.936138|-1168.300905|-12.90180444|0.196328886|8.52101688|16.70124474|6301.28046|-812.8136797000001|0.010255676|-422.5418889|1453.705234|904.3172644|0.0|1.0|1.0|1.0|4.18|20.0|4.23|4.68|2.91|138.0|0.0|1.0|6.0|33.0|438.57|0.0|4.03|1.34e-05|0.00589|6.58e-06|0.00288|0.0|4.63e-08|2.03e-05|3.8|-1375.295877|-1375.268259|1312.91|0.1809|292.6|602.89|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-1374.992422|6.8097
9g_a40|0|0|0.0|1|7.515889085|0|-0.0054957819999999|0|0.043730159|0.895670535|0.011921308|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0.694156166|0.764275277|-0.384131901|0.665414608|1|0.90454157|-0.063539055|-33.47455057|-41.63731423|11.25704374|65.74631496|0.09545843|5.930596229|64.08637519|0.740240206|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|2169.234651|-624.5597134|-8.658932892000001|0.259759794|8.180261533|15.62271835|4435.743087|-329.0394499|0.018087202|-253.1335385|843.7257374|384.6422631|0.0|1.0|1.0|1.0|2.8|22.0|2.91|2.93|0.64|87.53|0.0|1.0|3.0|23.0|302.33|0.0|1.93|0.00323|977.0|0.0008179999999999|247.0|0.0|3.720000000000001e-07|0.000113|3.83|-1332.487689|-1332.476347|923.42|0.3563|402.84|469.6|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-1332.369643|5.45
9d_a40|0|0|0.0|1|7.515889085|0|-0.003961493|0|0.045555556|0.89023715|0.011823978|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0.601831605|0.7572844040000001|-0.3969541689999999|0.55759121|1|0.941627612|-0.060319196|-31.08478865|-36.92750973|5.539796446|108.1468558|0.058372388|2.854868966|50.47044708|0.8664205709999999|-16.01918037|41.42218692|-16.29154841|36.6245851|0.467275972|2109.570685|-553.912646|-8.395657932|0.133579429|8.023385851|15.06105494|4401.742338|-285.4523697|0.0087217999999999|-377.6610668|639.3115126|346.9019309|1.0|0.0|0.0|0.0|3.25|20.0|5.2|5.09|4.07|91.71|0.0|1.0|2.0|22.0|325.82|0.0|4.63|7.37e-07|0.0002399999999999|2.23e-06|0.000727|0.0|1.01e-07|3.3e-05|4.7|-1677.551678|-1677.540538|892.69|0.4888|269.1|446.84|0.69986|-1677.429981|0.4025|-0.13875|6.2032|-1677.48058|6.9706
6a_a40|0|0|0.0|1|8.421342866|2|-0.014623575|0|0.035707071|0.775942224|-0.001347823|2|-0.001171195|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0.682273668|0.801647855|-0.012261923|0.657059571|1|0.733750993|-0.109047987|-68.11170799|-73.33687786|10.24294396|185.06174|0.266249007|6.397774285|36.84483305|0.8678518190000001|-42.542782200000005|81.37714586|-30.69915817|78.35465194|0.41480944|2936.1501780000003|-1320.063801|-19.17478857|0.132148181|6.945713476|11.8691482|7059.617542|-824.5159087000001|0.012872604|-459.522754|1521.070502|557.4018948|1.0|0.0|0.0|1.0|3.99|14.0|4.38|3.07|1.62|120.14|1.0|2.0|5.0|29.0|442.53|1.0|3.17|7.85e-08|3.47e-05|1.03e-05|0.00457|1.0|8.950000000000001e-05|0.0396|7.73|-2371.579899|-2371.560378|1103.4|0.4015|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|6.9379|-2371.443161|7.3979
3j_a32|1|1|3.564417045|0|8.234564993|1|-0.006580847|0|0.037373737|2.248764828|-0.000202965|3|0.001173363|-0.055211759|-0.052818794|-0.097980957|-0.528541012|0.812195122|0.824282683|-0.020129489|0.7557114|1|0.865101945|-0.070289671|-37.33051857|-50.46105839|7.315176208|47.55031019|0.134898055|3.885056172|0.0|0.7487739999999999|-19.82606536|58.58770587|-16.36574867|44.64569478|0.4482615029999999|2282.569698|-605.5327007000001|-8.691773249|0.251226|5.900829539|10.69497519|4866.613493|-321.5956102|0.015301673|-264.245436|808.6988876|398.2788055|1.0|1.0|1.0|1.0|3.27|19.0|6.68|4.93|1.94|95.74|0.0|1.0|3.0|23.0|338.45|0.0|4.09|1.21e-06|0.0004089999999999|1.58e-05|0.00533|0.0|2.03e-07|6.86e-05|3.02|-1671.507439|-1671.479105|934.19|0.3005|354.42|405.19|0.7028|-1671.351322|0.3005|-0.14498|3.6238|-1671.402462|8.0969
