molecula|SMR_VSA3|MID_N|BIC1|AMID_N|SssNH|PEOE_VSA3|Xch-6dv|AXp-6dv|AXp-5d|EState_VSA4|PEOE_VSA10|AATS3p|SpMax_A|SaasN|SpMAD_Dt|AXp-4d|AXp-6d|Xch-5dv|JGI4|BalabanJ|FilterItLogS|MINaaCH|JGI3|VSA_EState4|NssNH|JGI5|AATS3v|MATS3v|SlogP_VSA8|SpDiam_A|SlogP_VSA10|SaaN|SMR_VSA9|AETA_beta_ns_d|AXp-3d|VSA_EState2|AATS1i|VSA_EState1|Xch-7dv|GATS2i|MOMI-Z|FNSA3|FNSA4|RNCS|FPSA3|FNSA5|PBF|PPSA3|RPCS|DPSA4|DPSA5|GeomRadius|PNSA5|MOMI-Y|GeomShapeIndex|TPSA_x|GRAV|TASA|PNSA4|Mor01se|WPSA3|DPSA3|FNSA2|GeomDiameter|GeomPetitjeanIndex|MOMI-X|RASA|WPSA1|PNSA1|Mor01p|Mor01v|GRAVp|RPSA|PNSA3|WNSA1|WNSA5|DPSA1|WNSA4|WNSA3|Mor01m|Num. of Rotatable bonds|CYP2D6 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|molar_refractivity|Log Po/w iLOGP|Molecular Mass|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|heavy_atom_count|Log Po/w MLOGP|Log Po/w WLOGP|Fraction Csp3|hydrogen_bond_don0rs_count (using_Lipinski’s_definition)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|CYP3A4 inhibitor|Log S (SILICOS-IT)|Consensus Log P|Log Kp (cm/s)|Solubility [Log S (Ali)] (mol/l)|P-gp substrate|Log S (Ali)|Veber filter|hydrogen_bond_acceptors_count (using_Lipinski’s_definition)|Solubility [Log S (ESOL)] (mg/ml)|Log S (ESOL)|Log Po/w XLOGP3|Solubility [Log S (ESOL)] (mol/l)|CYP1A2 inhibitor|Leadlikeness|Bioavailability Score|CYP2C19 inhibitor|Egan filter|CYP2C9 inhibitor|Brenk|BBB|Ghose filter|PAINS|log P|Lowest_Unoccupied_Molecular_Orbital_Energy|Area (grid)|HOMO-LUMO Energy Difference (Hartree)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|E solv. Water  (Hartree)|Total Energy (gas phase) (Hartree)|Absorption Energy (HOMO-LUMO transition) (eV)|Gibbs Free Energy|Volume|Contribuition (max. transition)|Highest_Occupied_Molecular_Orbital_Energy|Oscillator Force (HOMO-LUMO transition)|Approximated area|Dipole (water)|Dipole (gas phase)|Contribution (HOMO-LUMO transition)|Wavelength (HOMO-LUMO transition) (nm)|Absorption Energy (max. Transition) (eV)|Wavelength (max. Transition) (nm)|Zero Point Energy|IC50|pIC50
7c_a8|14.76446326|8.14710517|0.5947756820000001|0.271570172|0.0|4.681802935|0.1300164|0.0096135619999999|0.0687803979999999|0.0|0.0|1.639571811|2.522733116|1.4416758790000002|18.43343535|0.110411208|0.041834651|0.02795085|0.043533333|1.496081866|-6.095885387|1.665810085|0.044934641|3.225766329|0|0.030980726|241.3934706|-0.046108483|28.20214525|4.917842442|0.0|4.404481749|45.77039023|0.05|0.175758101|17.84388273|145.5551487|12.16590032|0.155077118|1.036608203|2162.326414|-0.080277893|-0.03366688|49.43944876|0.0306012339999999|-0.089778346|0.292274414|19.18974586|75.43825735|33.67700028|76.40286308|7.700542366|-56.2991566|5879.438912|0.971698707|94.73836511|6013.168519|532.3522286|-21.11218373|1157.806097|12.03370912|69.53125754|-1.6160102369999998|15.18314943|0.492823119|7737.798519|0.848923958|146.71797519999998|393.1244386|572.8089095|532.1645753|2716.5013510000003|0.151076042|-50.34151168|246.5246376|-35.30467154|-159.15828340000002|-13.23925183|-31.56868845|533.2269621|5.0|1.0|3.44|23.0|4.22|112.76|3.1|398.41|92.93|6.91e-06|30.0|1.82|3.78|0.09|1.0|1.73e-08|0.00399|1.0|-7.76|3.26|-6.34|1e-05|0.0|-5.0|0.0|5.0|0.00851|-4.67|3.37|2.14e-05|0.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|5.01|-0.07472|662.05|-0.1318599999999999|-1331.8206369999998|275.0|0.02732536|-1331.793312|3.1406|-1331.625743|1116.53|0.62361|-0.20658|0.1779|579.97|15.7056|12.0073|0.70321|394.78|4.6061|269.17|-1331.567632|18.59|4.7307
7e_a8|9.780484743|6.106460692000001|0.560486855|0.21056761|0.0|9.072217983|0.136670495|0.009734768|0.067867032|0.0|11.56673267|1.624354018|2.525161803|1.3496955309999998|18.34404602|0.109634361|0.042043879|0.02795085|0.043758865|1.49244513|-6.479166065|1.351689344|0.046768707|2.3683233880000003|0|0.034373522|238.53544080000003|-0.060168652|28.07166874|4.90917084|4.390415048|0.0|39.89040189|0.0517241379999999|0.176766817|13.29721703|144.4341426|21.08238956|0.161339266|0.998777817|2032.501296|-0.08608941|-0.037446454|86.03149870000001|0.0215993429999999|-0.0886889709999999|0.286669793|12.91806855|63.5628736|28.86058693|64.23177694|7.70387217|-53.04282692|5297.377490999999|0.902163597|102.177831|5808.479788000001|495.8990914|-22.39586026|1021.218891|7.725998682999999|64.40615805|-1.6850904519999998|14.654025199999998|0.4742828629999999|7106.285665|0.8291560379999999|80.12334994|464.10862010000005|519.5762494|488.2901573|2605.914474|0.170843962|-51.4880895|277.5726552|-31.72369068|-330.14031780000005|-13.39444718|-30.79383811|498.1700679|4.0|0.0|3.2|23.0|5.16|108.43|3.38|385.39|70.81|1.95e-06|29.0|3.54|4.94|0.04|1.0|5.07e-09|0.000686|0.0|-8.29|4.31|-5.43|1.78e-06|0.0|-5.75|0.0|4.0|0.00149|-5.41|4.54|3.87e-06|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.32|-0.0697|622.23|-0.13577|-1300.495519|0.3461|0.02845071|-1300.467069|3.2363|-1300.327213|1060.05|0.6998300000000001|-0.2054699999999999|0.1522|544.55|11.4436|9.0006|0.70177|383.1|3.8142|325.06|-1300.271093|35.1|4.4547
7f_a8|9.780484743|6.105295574|0.513762995|0.21804627|0.0|13.46263303|0.136670495|0.0094261969999999|0.068102539|0.0|11.63444168|1.6032486769999998|2.524627573|1.2793830309999998|18.1014674|0.108520355|0.041878511|0.02795085|0.044814815|1.503178601|-6.640168058|1.248963952|0.048758865|1.7584314559999998|0|0.033762077|237.7524834|-0.059845034|28.07166874|4.906175147|8.780830095|0.0|34.14089006|0.053571429|0.175869855|13.16517613|144.6129659|29.08398707|0.160498049|1.007791798|1854.738581|-0.091890536|-0.040738044|53.09327646|0.0138113419999999|-0.08790841|0.3155671539999999|7.858266077000001|55.49953831|26.31197491|55.85651025|7.704280774|-50.01741803|4923.416362|0.822794279|130.7330978|5662.145174|438.23883319999993|-23.17880348|860.3555994999999|4.471132824|60.14140162|-1.670259798|14.04331892|0.4513917389999999|6551.193611|0.770229267|38.548936|501.2200194|446.5544107|431.1173375|2534.956113|0.229770733|-52.28313554|285.18012230000005|-28.45850692|-433.4681077|-13.18808857|-29.74763659|466.6660358|3.0|0.0|3.14|23.0|5.52|101.89|3.23|373.35|61.58|1.31e-06|28.0|4.27|5.49|0.0|1.0|3.5e-09|0.00078|0.0|-8.46|4.63|-5.27|2.09e-06|0.0|-5.68|0.0|4.0|0.00118|-5.5|4.66|3.16e-06|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.81|-0.07492|584.99|-0.14506|-1285.196168|0.3536|0.02809022|-1285.168078|3.4810000000000003|-1285.071664|991.61|0.7024199999999999|-0.21998|0.1502|495.55|11.6137|8.7098|0.6987399999999999|356.17|3.8187|324.68|-1285.017838|35.65|4.4479
7g_a8|9.780484743|6.11248932|0.580000733|0.2037496439999999|0.0|9.072217983|0.166969669|0.009402602|0.067052117|0.0|5.817220841|1.6359058000000002|2.5346746280000003|1.336155045|20.912359|0.106941601|0.041258099|0.057413632|0.0448526079999999|1.340256488|-6.244164776|1.316716272|0.045070806|2.106137582|0|0.02835|243.2739835|-0.0883318219999999|28.07166874|4.931474058|4.390415048|0.0|45.63991372|0.033333333|0.171477195|13.34851253|144.4433418|26.78348917|0.19592716|0.975334785|2079.55195|-0.107714754|-0.045912914|144.290464|0.031841955|-0.1122315669999999|0.306360885|19.08352484|56.75323443|34.10836993|78.41805331|7.588498875|-67.26263865|5673.088111|0.8889952590000001|180.1699331|6293.364606|419.1502102|-27.51653399|995.9112665|11.43714084|83.63914665|-2.020168201|14.3346384|0.470618047|7412.596642|0.699376143|69.41657382|483.4946123|509.2753308|493.6035802|2802.2242920000003|0.300623857|-64.55562181|289.7680604|-40.31185423|-367.6690814|-16.4912131|-38.68948451|535.3228958999999|3.0|0.0|3.29|23.0|4.94|108.0|3.32|399.37|80.04|4.92e-06|30.0|3.4|4.66|0.04|1.0|1.23e-08|0.000667|0.0|-7.91|4.14|-5.63|1.67e-06|1.0|-5.78|0.0|5.0|0.00143|-5.44|4.38|3.59e-06|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.26|-0.06621|620.67|-0.15508|-1374.493069|0.5165|0.03974865|-1374.4533210000002|3.7874|-1374.3479960000002|1053.9|0.62073|-0.22129|0.5165|507.78|12.9547|10.1546|0.62073|327.36|3.7874|327.36|-1374.291597|21.03|4.6772
7h_a8|9.780484743|6.105781677|0.513762995|0.218063631|0.0|13.46263303|0.136670495|0.0094902459999999|0.068441641|0.0|11.63444168|1.6032486769999998|2.525465088|1.2793830309999998|18.10178608|0.107959686|0.042162032|0.02795085|0.04737037|1.503256091|-6.640168058|1.275626839|0.0460992909999999|1.716360878|0|0.031861702|237.7524834|-0.059845034|28.07166874|4.912044912|8.780830095|0.0|34.14089006|0.053571429|0.175961859|13.16356552|144.6129659|29.09427658|0.160498049|1.007791798|1919.19991|-0.093181899|-0.041038456|70.28953528|0.011647275|-0.0934764819999999|0.314190914|6.71377223|47.81104825|26.49502512|58.94376531|7.589672923999999|-53.88211443|4932.613982|0.768693264|131.9948047|5657.402114|444.4294792|-23.65556243|860.3555994999999|3.86998135|60.42608164|-1.6825766830000002|13.42380338|0.4346108389999999|6492.017159|0.771011027|35.60872047|514.6490924999999|446.5544107|431.1173375|2534.324886|0.228988973|-53.71230941|296.65623460000006|-31.05895923|-452.8739011|-13.63564064|-30.96107949|466.6660358|3.0|0.0|3.12|23.0|5.52|101.89|3.2|373.35|61.58|1.31e-06|28.0|4.27|5.49|0.0|1.0|3.5e-09|0.00078|0.0|-8.46|4.63|-5.27|2.09e-06|0.0|-5.68|0.0|4.0|0.00118|-5.5|4.66|3.16e-06|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.81|-0.06799|593.53|-0.16076|-1285.182226|0.3885|0.03092828|-1285.151298|3.9282|-1285.0707960000002|999.62|0.6963199999999999|-0.22875|0.3885|500.94|9.1188|7.0847|0.6963199999999999|315.62|3.9282|315.62|-1285.017252|10.5|4.9788
8a_a8|14.76446326|8.12411329|0.588919864|0.270803776|0.0|4.681802935|0.164037091|0.009376258|0.067149739|0.0|0.0|1.598032822|2.527971322|1.4114120369999998|20.68851998|0.108077719|0.04126152|0.057413632|0.040243056|1.307547464|-5.095381095|1.575034909|0.047222222|8.286350684|0|0.0292671389999999|235.9860789|-0.079824996|28.20214525|4.91143227|0.0|4.392458996|39.70116891|0.016666667|0.171244862|29.16810515|147.1889596|12.25982569|0.183224146|1.106167404|1746.6927010000002|-0.131795179|-0.049054408|170.9592896|0.034374791|-0.118763303|0.22299265|20.58762475|84.91322996|38.44444383|86.57328508|7.533378788999999|-71.12928513|6651.9142|0.927876056|269.0155755|6193.891189|329.9007832|-29.37948733|1083.790817|12.33026525|99.52191337|-2.256502762|14.52342059|0.481294455|8229.990593999999|0.550829475|84.57937911|457.6956725|529.053307|505.488956|2802.374154|0.449170525|-78.93428863|274.1214256|-42.60049244|-316.4749864|-17.59585557|-47.27503672|538.3065113|4.0|0.0|3.37|23.0|3.13|109.21|2.64|400.39|112.23|6.96e-05|30.0|1.9|2.72|0.05|2.0|1.74e-07|16.0|0.0|-6.76|2.56|-7.04|3.99e-05|1.0|-4.4|0.0|5.0|0.0292|-4.14|2.4|7.28e-05|0.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|6.1|-0.06922|620.68|-0.13015|-1367.776863|0.2035|0.03213899|-1367.744724|3.1039|-1367.595683|1061.5|0.4927399999999999|-0.19937|0.1729|476.69|6.8427|5.4201|0.7036899999999999|399.45|4.6017|269.43|-1367.539526|11.34|4.9454
8b_a8|14.76446326|8.124390496|0.6176049379999999|0.262077113|0.0|4.681802935|0.160708465|0.00956929|0.066201503|5.563451492|0.0|1.619139864|2.535545674|1.42474537|21.02243479|0.107464318|0.040968702|0.057413632|0.040054466|1.331218057|-5.621641841000001|1.5802432430000002|0.050445493|9.302871445|0|0.0324444439999999|237.9647539|-0.11217006|28.20214525|4.932416957|0.0|4.491996033|39.70116891|0.0161290319999999|0.170671322|29.41641931|147.0280647|12.3160011|0.201995404|1.064085582|1821.324722|-0.130159955|-0.047457424|172.84152849999998|0.032440348|-0.11627069|0.28604765|19.87542051|89.09854311|37.20755791|84.97574547|7.507665421|-71.23625346|6829.52674|0.936224813|270.5854753|6471.7604200000005|342.0904577|-29.07602182|1222.523022|12.1771918|99.62129245|-2.325413799|14.53652808|0.4835310479999999|8328.622484|0.558354653|82.03573413|478.7785009|589.263087|555.7906169|2863.095568|0.441645347|-79.74587194|293.3360647|-43.64473805|-344.8810688|-17.8141788|-48.85837649|577.4122628|4.0|0.0|3.52|23.0|3.65|114.18|2.93|414.41|112.23|3.04e-05|31.0|2.12|3.03|0.09|2.0|7.33e-08|7.0|0.0|-7.13|2.9|-6.87|1.6899999999999997e-05|1.0|-4.77|0.0|5.0|0.0153|-4.43|2.76|3.69e-05|0.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|6.41|-0.06114|640.35|-0.13807|-1407.0843|0.2618|0.03204403|-1407.052256|3.2992|-1406.887058|1098.17|0.57234|-0.19921|0.1515|488.56|7.4497|5.8389|0.70195|375.8|4.5819|270.59|-1406.829227|5.08|5.2941
8d_a8|14.76446326|8.122929755|0.603213562|0.253841555|0.0|4.681802935|0.126687774|0.00985631|0.067358721|5.563451492|0.0|1.62234344|2.531543917|1.41693287|18.97239089|0.109603644|0.0412895479999999|0.02795085|0.042323232|1.517430373|-6.109301378|1.5761110109999998|0.050967262|9.192048933|0|0.034475891|238.9017906|-0.070461184|28.20214525|4.938097891|0.0|4.495823194|39.70116891|0.046875|0.174103715|29.49383356|147.4557478|12.1781886|0.173848376|1.023879693|2093.380666|-0.1072746469999999|-0.03820405|57.93693239|0.028038295|-0.103150936|0.377028311|18.28507531|92.49576602|36.89090464|86.29065071|7.507839835|-67.26951954|7227.200973999999|0.935013517|200.0182229|6596.888351|452.1282556|-24.91463687|1470.264794|11.92454747|88.24385833|-2.063018716|14.52777156|0.483207744|8718.205078|0.6932924890000001|138.0678302|440.4335663|682.0472537|627.6744812000001|2863.968296|0.306707511|-69.95878302|287.22719930000005|-43.86958028|-228.7206541|-16.2479927|-45.62337399|623.8762124|6.0|0.0|3.61|23.0|3.93|121.1|2.92|430.46|112.23|1.03e-05|32.0|1.92|3.32|0.12|2.0|2.38e-08|0.00533|1.0|-7.62|3.0|-6.87|1.24e-05|1.0|-4.91|0.0|5.0|0.0147|-4.47|2.89|3.4200000000000005e-05|0.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|6.22|-0.0600299999999999|690.78|-0.13754|-1447.595474|0.3|0.03604461|-1447.559429|3.2963|-1447.354662|1185.65|0.62361|-0.19757|0.1879|572.21|7.5674|6.0111|0.70165|376.13|4.6765|265.12|-1447.2928029999998|18.61|4.7303
8e_a8|9.780484743|6.081990747000001|0.552541342|0.202733025|0.0|9.072217983|0.136670495|0.009787613|0.067491213|0.0|11.56673267|1.58774412|2.525865447|1.311619189|18.49068488|0.1095866569999999|0.041816524|0.02795085|0.0427891159999999|1.483642607|-5.967768557|1.337743063|0.0498366009999999|7.295355434|0|0.034959491|234.3388083|-0.061019268|28.07166874|4.910170826|4.390415048|0.0|33.82118058|0.05|0.175797743|24.66258905|146.695381|21.06931151|0.161339266|1.020836479|2080.07805|-0.115572516|-0.04393787|106.0087621|0.0211004739999999|-0.105450888|0.280304418|12.87136047|76.40535608|33.36487904|75.57562034|7.50719734|-64.32539698|6166.163318999999|0.935150832|206.4920729|6095.6213210000005|403.5112981|-26.80224874|1171.739964|7.851573274|83.37098475|-2.109017754|14.52755918|0.483244415|8006.100786|0.661490276|73.19018659999999|490.0201216|561.882658|528.5666535|2692.975753|0.338509724|-70.49962428|298.9139261|-39.238709|-370.0368722|-16.34946208|-43.00500847|546.5273602999999|5.0|0.0|3.2|23.0|4.33|111.81|2.98|403.41|90.11|6.63e-06|30.0|3.4|4.17|0.04|2.0|1.6399999999999998e-08|0.00215|0.0|-7.78|3.71|-6.14|5.34e-06|0.0|-5.27|0.0|4.0|0.00504|-4.9|3.69|1.25e-05|0.0|2.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|7.22|-0.06253|639.38|-0.13719|-1376.957298|0.3731|0.03298991|-1376.924308|3.2737|-1376.766245|1090.07|0.50055|-0.19972|0.1671|526.86|7.7951|6.1505|0.7013|378.73|4.6303|267.77|-1376.708067|19.89|4.7014
8f_a8|9.780484743|6.080828587999999|0.507737928|0.2096837439999999|0.0|13.46263303|0.136670495|0.009490248|0.067715605|0.0|11.63444168|1.56606309|2.525338955|1.241306689|18.24690692|0.108498039|0.041649233|0.02795085|0.043758865|1.492194744|-6.129505243|1.235017671|0.051870748|6.65361543|0|0.034373522|233.3896732|-0.06595277|28.07166874|4.907192894|8.780830095|0.0|28.07166874|0.0517241379999999|0.174898492|24.48536675|147.0552359|29.0938682|0.160498049|1.0296478690000002|1892.066521|-0.122135295|-0.048375351|317.0847898|0.013566221|-0.1064257719999999|0.308621017|7.91086576|67.99102163|31.14376424|67.4402386|7.504290616|-62.06002501|5768.333991|0.8416059290000001|235.1097364|5948.547713|348.0199311|-28.20910228|998.9497053|4.613060521|79.13157981|-2.128515439|13.81994609|0.456995667|7411.972774|0.5968139689999999|32.04182575|528.1816388|485.8626377000001|469.0301359|2622.044457|0.403186031|-71.22071405|307.9983834|-36.18904175|-473.23361|-16.44956443|-41.53091131|513.5203816000001|4.0|0.0|3.14|23.0|4.69|105.27|2.85|391.37|80.88|4.43e-06|29.0|4.11|4.72|0.0|2.0|1.13e-08|0.0023899999999999|0.0|-7.95|4.04|-5.98|6.11e-06|0.0|-5.21|0.0|4.0|0.00395|-5.0|3.82|1.01e-05|0.0|2.0|0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.71|-0.0675299999999999|602.63|-0.14532|-1361.658484|0.3188|0.03173623|-1361.626748|3.4876|-1361.510739|1022.89|0.55661|-0.21285|0.1659|477.92|7.8014|5.8283|0.69925|355.5|4.7027|263.65|-1361.455053|22.76|4.6428
8g_a8|9.780484743|6.088010402|0.570256161|0.196387432|0.0|9.072217983|0.166969669|0.009458316|0.0667309909999999|0.0|5.817220841|1.598622982|2.535252706|1.298078704|21.01282946|0.106954693|0.041077464|0.057413632|0.0438779959999999|1.329885725|-5.731954868|1.302769991|0.048087002|7.042309237|0|0.029019608|238.8013194|-0.087996857|28.07166874|4.932312686|4.390415048|0.0|39.57069241|0.032258065|0.17074927|24.74274844|146.7040391|26.76732242|0.19592716|0.997324285|2148.49832|-0.136742629|-0.052430233|171.26571059999998|0.031118325|-0.129695841|0.298992226|19.06725815|67.54104396|38.56355928|90.27531534|7.440878437999999|-79.46906035|6564.715445000001|0.920192814|285.5736014|6581.432140999999|327.1604688|-32.12579035|1144.639075|11.68315869|102.8541256|-2.464220973|14.28792131|0.479218966|8360.575493|0.533935495|62.67615302|510.4447475|551.1746801|534.0974368|2889.141422|0.466064505|-83.78686741|312.7668877|-48.6934008|-408.1554248|-19.68456628|-51.33906829|585.4263172|4.0|0.0|3.31|23.0|4.11|111.38|2.96|417.39|99.34|1.67e-05|31.0|3.01|3.89|0.04|2.0|4.01e-08|0.00209|0.0|-7.4|3.5|-6.34|5.01e-06|1.0|-5.3|0.0|5.0|0.00483|-4.94|3.53|1.16e-05|0.0|2.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|7.17|-0.05849|635.27|-0.15542|-1450.9549470000002|0.3904|0.04147516|-1450.913472|3.7495|-1450.787398|1083.78|0.69221|-0.21391|0.3904|489.97|7.5762|6.0697|0.69221|330.67|3.7495|330.67|-1450.728709|4.2|5.3768
8h_a8|9.780484743|6.081314347|0.507737928|0.209700495|0.0|13.46263303|0.136670495|0.009552796|0.068052084|0.0|11.63444168|1.56606309|2.526167361|1.241306689|18.24721822|0.10795072|0.0419221029999999|0.02795085|0.046205674|1.492265033|-6.129505243|1.261680558|0.049319728|6.611544852000001|0|0.0325|233.3896732|-0.06595277|28.07166874|4.913282332|8.780830095|0.0|28.07166874|0.0517241379999999|0.174987575|24.48375615|147.0552359|29.10415771|0.160498049|1.0296478690000002|2019.780061|-0.122706004|-0.048805507|316.4918269|0.0111998669999999|-0.11302328|0.273425421|6.58499063|53.78973456|31.2477685|70.94463092|7.453557203|-66.4523265|5659.216561|0.822939833|233.7669182|5956.417906000001|354.18563860000006|-28.69532281|998.9497053|3.871662077|78.73029948|-2.147442322|13.58738632|0.451435543|7391.450534999999|0.602405134|28.23722851|539.9261842|485.8626377000001|469.0301359|2623.688756|0.397594866|-72.14530885|317.4509805|-39.07081527|-491.8998117|-16.87148841|-42.41801879|513.5203816000001|4.0|0.0|3.11|23.0|4.69|105.27|2.73|391.37|80.88|4.43e-06|29.0|4.11|4.72|0.0|2.0|1.13e-08|0.0023899999999999|0.0|-7.95|4.01|-5.98|6.11e-06|0.0|-5.21|0.0|4.0|0.00395|-5.0|3.82|1.01e-05|0.0|2.0|0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.71|-0.06344|608.39|-0.15475|-1361.651799|0.3011|0.03330037|-1361.618499|3.7327|-1361.5113789999998|1029.51|0.56196|-0.21819|272.0|480.09|4.4356|3.4779|0.69844|332.16|4801.0|258.25|-1361.455676|11.59|4.9359
SB431542_a8|14.76446326|8.126063868|0.588919864|0.270868796|0.0|4.681802935|0.164037091|0.009426482|0.067335073|5.563451492|0.0|1.594751004|2.5266334390000003|1.4114120369999998|20.67449493|0.1080355009999999|0.041459668|0.057413632|0.041909722|1.305467281|-5.095381095|1.575034909|0.047222222|8.278802971000001|0|0.0274231679999999|235.7354696|-0.085334911|28.20214525|4.902346148|0.0|4.362320107|39.70116891|0.016666667|0.171244862|29.07543815|147.1889596|12.27791707|0.183224146|1.106167404|1947.072021|-0.128342313|-0.048754953|170.1252996|0.034730361|-0.124595991|0.274152231|20.78806656|89.26670319|38.35632812|89.64885355|7.360028263999999|-74.57768059|6389.81962|0.908729075|260.1744351|6203.505123|338.38158389999995|-29.18257067|1083.790817|12.44282236|97.60813043|-2.242727845|14.04829994|0.476091179|8110.1286|0.5653298489999999|85.68796582|455.398214|529.053307|505.488956|2801.428659|0.434670151|-76.82006387|272.581342|-44.6389196|-312.2404091|-17.46740332|-45.98111161|538.3065113|4.0|0.0|3.35|23.0|3.13|109.21|2.75|400.39|112.23|6.96e-05|30.0|1.9|2.72|0.05|2.0|1.74e-07|16.0|0.0|-6.76|2.58|-7.04|3.99e-05|1.0|-4.4|0.0|5.0|0.0292|-4.14|2.4|7.28e-05|0.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|||||||||||||||||||||||79.08|4.1019
LY364947_a10|20.16532066|8.183848948|0.513811895|0.3897070929999999|0.0|0.0|0.103531739|0.010537572|0.072474495|33.41768391|5.693927995|1.654814688|2.468628887|0.0|20.45098832|0.11102191|0.045736865|0.032274861|0.0273958329999999|1.47304957|-5.534896659|1.776239449|0.031986532|4.825991066|0|0.014712963|233.0067995|0.058012764|33.41768391|4.89325204|0.0|13.15894369|22.51475897|0.0|0.1714961139999999|8.797224584|145.2967564|0.0|0.111555821|1.133217712|839.5356408|-0.076999385|-0.029665114|144.7228349|0.009678082|-0.075303751|0.449473391|4.275500834|0.0|18.1140017|41.53157099|4.702575386|-33.26705198|2123.785461|0.948237326|69.31194102|3903.496845|372.4595738|-13.10520229|527.2755179999999|1.88879448|38.29163558|-0.978948758|9.161732895|0.486715511|2556.563682|0.8431045490000001|53.96530721|319.6149126|287.99188260000005|260.9554953|1896.845282|0.156895451|-34.01613475|141.1967641|-14.69643595|-197.4583104|-5.78950507|-15.02735938|245.7430621|2.0|1.0|2.46|21.0|3.97|82.56|1.88|272.3|54.46|1.7199999999999998e-05|21.0|1.74|3.69|0.0|1.0|6.31e-08|0.0789|1.0|-7.2|2.8|-6.02|0.00029|1.0|-3.54|0.0|3.0|0.0374|-3.86|2.74|0.000137|1.0|0.0|0.55|1.0|0.0|0.0|0.0|1.0|0.0|0.0|||||||||||||||||||||||0.059|7.2291
7b_a10|14.97686957|8.442707704|0.592824813|0.3377083079999999|0.0|4.983978521|0.24276365|0.014301343|0.064529622|35.27411596|5.153109817|1.517634525|2.556495604|0.0|23.76308396|0.102009445|0.040059539|0.1246204259999999|0.037804233|1.424030053|-5.628746648|1.829346087|0.041832011|4.118385561|0|0.019408213|206.16107030000003|0.07213396|10.90292493|5.014079227|0.0|9.047531494|0.0|0.02|0.162766323|9.047531494|144.3877866|0.0|0.322176021|1.244943661|2150.375871|-0.0590666679999999|-0.027444463|13.37827368|0.009734392|-0.0720417159999999|0.5113525529999999|5.061217187|56.22969776|18.26940272|43.9185573|4.854451707|-37.45675757|2496.845146|0.8069307729999999|39.29815915|5212.568172|480.6333417|-14.26924098|859.4371292000002|2.6314862480000003|35.77183831|-1.152667458|8.771658176|0.446575367|3211.838363|0.92441666|59.18960796|406.0903355|459.0250226|400.2882204|2290.380138|0.07558334|-30.71062112|211.1391576|-19.47494818|-292.2491701|-7.419027879|-15.96741933|404.6089788000001|2.0|0.0|3.9|16.0|4.34|105.44|0.0|346.81|41.38|3.54e-05|25.0|3.04|3.03|0.25|0.0|1.0200000000000001e-07|0.00183|0.0|-6.99|3.02|-5.09|5.29e-06|1.0|-5.28|0.0|3.0|0.00182|-5.28|4.68|5.25e-06|1.0|1.0|0.55|1.0|0.0|1.0|1.0|1.0|0.0|0.0|3.44|-0.05377|562.31|-0.1584799999999999|-1450.09312|0.1488|0.02946054|-1450.06366|3.6426|-1450.124551|951.55|0.4195399999999999|-0.21225|0.0899|400.65|5.6147|4.2068|0.66228|340.37|6.0231|205.85|-1450.075119|19.8|4.7033
