molecula|NaaNH|n9FaHRing|SaaNH|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
3o_a32|1|1|3.644417045|7.773594467000001|0.609420753|0.0|-0.022603806|-0.006253394|-0.014299905|0.035643275|2.240993002|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|0.000243592|-0.117744493|-0.061774721|-0.11221537|-0.483580522|0|0.90022001|0.8214857240000001|-0.154436834|0.872498916|0.840991936|1|0.8377808240000001|-0.095457829|0.252703854|0.012519666|-55.03672286|7.218280399|93.52833522|-0.031819276|4.161738248|-24.51306152|62.56936516|49.73468603|0.455089918|2488.133192|483.0270239|-825.5508427999999|2469.87467|-10.57723917|0.214905181|6.392329273|5488.777096|-475.9757626|0.0130649069999999|-328.7458915|541.0877621000001|7.532642302|1.0|1.0|3.47|19.0|-7.27|4.2|122.97|1.58|1.0|0.0|0.0|3.0|26.0|-6.17|-4.73|0.00072|0.00714|3.46|0.0|-0.05413|-1805.504508|-1805.473626|620.56|350.9|0.70216|0.70216|-1805.277864|0.2851|3.2729|-0.20065|-1805.333039|0.24|6.6198
14i_a23|0|1|0.0|7.423568444|1.197963212|3.2692375460000003|0.142566578|-0.010148243|-0.130330047|0.0432555559999999|0.7151570629999999|0.002243702|-0.018541856|10.31321758|-0.026731172|2|0.002496501|0.075401108|-0.017918675|-0.033435987|-0.569707595|2|0.77007911|0.8025091329999999|-0.04255066|0.864206467|0.7333675390000001|1|0.777952733|-0.096562208|0.266320368|0.0214262489999999|-66.02703063|14.65077903|151.83084580000002|-0.039760909|10.01786784|-41.59306642|79.20815775|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|2447.1741030000003|-18.59026006|0.221904316|8.107659819|7030.347905|-948.103263|0.019276934|-380.3109456|693.3423458|13.18112713|0.0|1.0|3.56|26.0|-6.96|3.12|148.11|2.28|1.0|1.0|1.0|6.0|33.0|-7.33|-4.39|0.00278|0.0183|2.46|0.0|-0.08025|-1798.64228|-1798.608335|715.68|335.72|0.55606|0.55606|-1798.371346|0.3639|5.9563|-0.23121|-1798.434186|3.0|8.4622
12k_a36|1|0|3.483171769|7.412764017000001|1.297043952|0.0|-0.076124222|-0.0071232019999999|-0.063399056|0.039061728|0.0|0.002782748|0.003690005|10.94908765|-0.058284869|1|0.003724542|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.90500247|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.101946803|0.367754573|0.018067063|-67.14870046|11.90012613|103.5614526|-0.037758075|7.838185977999999|-32.84907515|78.24529096|61.7723974|0.478908312|2792.202559|555.1026569|-1342.974009|2294.707886|-16.38090333|0.219318299|7.241602627000001|6027.033337|-884.5687799000001|0.016847116|-369.7499256|698.847203|11.0965905|1.0|0.0|4.89|17.0|-7.01|2.42|69.2|2.38|1.0|0.0|0.0|6.0|31.0|-6.34|-4.55|0.0106|0.0115|3.45|0.0|-0.0497|-1310.3453949999998|-1310.312649|697.92|338.46|0.5249199999999999|0.70031|-1310.072976|0.0908|5.7818|-0.20023|-1310.134752|14.0|7.8539
17_a47|1|1|3.011740664|6.605297921|1.4168589319999998|0.0|-0.181485377|-0.003764469|-0.019259259|0.031802469|1.699575434|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|0.004477366|-0.180898239|-0.0184347939999999|-0.031505291|-0.3004189439999999|3|0.8007970640000001|0.75807704|-0.010871607|0.814790949|0.7666613659999999|1|0.852282407|-0.082994667|0.522140199|0.01291694|-50.62550618|7.87914003|90.10552332|-0.02987808|4.806157636|-26.73455447|60.33408274|51.70735256|0.46147021|2672.497352|519.8795281|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|7.055517075|5854.9736840000005|-555.8544359|0.0159160889999999|-299.80980739999995|630.8611986000001|9.708576558|1.0|0.0|3.44|27.0|-10.1|5.44|79.38|2.26|2.0|0.0|0.0|4.0|30.0|-5.83|-5.21|0.00156|0.0024|4.03|0.0|-0.04873|-1254.985125|-1254.943823|656.78|289.79|0.6844100000000001|0.6844100000000001|-1254.737546|0.4308|3.4454|-0.22479|-1254.795084|5.0|8.3
21_a12|0|0|0.0|6.605297921|0.609915045|0.0|0.04375233|-0.008833375|-0.058516436|0.037992832|0.0|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|-0.001825446|-0.388196876|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|0.835359152|-0.099516604|0.89838263|0.859899236|0|0.84827776|-0.100098765|0.192026642|0.012230115|-50.37198585|6.154473157000001|76.35009799|-0.036878492|3.097071518|-17.416202300000002|59.10840872|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|4652.242111|-354.8766794|0.017360942|-272.5639702|380.2468615|8.736422872|1.0|1.0|4.05|17.0|-6.78|2.25|78.41|1.82|0.0|0.0|0.0|3.0|23.0|-6.45|-3.76|48.0|0.0551|2.53|0.0|-0.0546899999999999|-1327.479547|-1327.451966|539.67|310.18|0.59386|0.57644|-1327.347724|0.1668|2327.0|-0.22253|-1327.397348|22.0|7.6576
4_a18 (SD-208)|0|0|0.0|0.0|1.304335262|0.0|0.055002235|-0.012457606|-0.113324634|0.040864198|0.0|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.015153358|-0.047745689|-0.15379315|-0.3630339729999999|-0.564165402|1|0.773173718|0.83508768|-0.098971722|0.904723479|0.721664823|0|0.77909674|-0.099573708|0.115284206|0.0211761979999999|-51.27494074|10.90456851|113.7529353|-0.034985357|5.615248385|-20.652731600000003|69.63488061|51.01127638|0.454067432|2395.526727|401.1916387|-666.5742296|1822.914738|-9.276994128|0.397970979|6.239898178|5348.394288|-343.2487827|0.035654206|-105.0785813|363.2306414|18.35993987|0.0|1.0|2.77|22.0|-8.15|4.44|76.48|2.02|1.0|0.0|0.0|3.0|25.0|-6.31|-4.38|18.0|0.0146|3.02|0.0|-0.09992|-1542.296276|-1542.276332|537.47|378.26|0.4646|0.69028|-1542.15786|0.2316|3.4629|-0.2358|-1542.207472|0.08|7.0969
24_a47|0|1|0.0|6.86171134|1.304328602|1.225600378|0.0453435129999999|-0.010774404|-0.1160443999999999|0.039520202|1.081401467|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|-0.004514441|0.056234624|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|0.812650394|0.113432542|0.875198713|0.627160379|1|0.7839491009999999|-0.090995097|0.214985826|0.021522987|-51.21152885|12.11301576|121.5922303|-0.032498249|6.81713713|-24.03877652|69.27912772|54.82626523|0.479188295|2642.775318|441.2021442|-768.1729327|1239.381181|-10.29341441|0.388396422|7.024694045|6022.202634|-432.3234052|0.032103375|-125.6197312|457.1122177|18.06759887|0.0|1.0|3.14|21.0|-7.63|4.64|84.73|2.86|1.0|0.0|0.0|5.0|28.0|-6.48|-4.52|0.00975|0.0121|3.16|0.0|-0.06517|-1696.105723|-1696.071577|578.94|312.5|0.6835|0.6835|-1695.93106|0.2618|2.6517|-0.2285|-1695.98597|3.0|8.5
3c_a32|1|1|3.452148526|7.765993078999999|0.6094207970000001|0.0|0.025890116|-0.006923974|-0.048337951|0.043817204|2.224112182|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|7.772301225|57.18235134|-0.0288417079999999|3.995552912|-17.94949454|57.94025396|42.68833949|0.423167668|2152.627425|456.8935699|-533.7658031000001|1393.156794|-7.622115192000001|0.306047878|5.605165488|4598.027604999999|-274.3961469|0.018316536|-199.4122311|370.5811396|9.416090047|1.0|1.0|3.22|19.0|-6.89|4.68|110.94|1.7|1.0|0.0|0.0|3.0|22.0|-5.35|-4.91|0.000217|0.00399|4.14|0.0|-0.05487|-1633.443791|-1633.419633|544.22|352.54|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|3123.0|-0.1970599999999999|-1633.348356|9.0|8.0458
9_a1|1|0|3.358585365|6.86171134|1.432397289|0.0|0.020428974|-0.00614716|-0.1075163359999999|0.037578348|0.0|-0.00314411|-0.079063236|10.94877277|0.016589221|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.093062585|-0.483335578|1|0.582499378|0.737794643|0.02778394|0.7964939409999999|0.572272366|0|0.755276458|-0.085722429|0.166794384|0.011266799|-49.42275468|6.495805626|141.093898|-0.031896718|3.745117974|-26.88743664|57.60218193|53.13133578|0.452572261|2387.143654|435.4501351|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|5063.330971|-455.910309|0.014186995|-324.81308110000003|472.9447227|8.17942725|1.0|1.0|2.78|23.0|-8.98|5.57|58.64|2.74|2.0|0.0|0.0|4.0|27.0|-5.81|-4.79|0.00739|0.0057799999999999|3.76|0.0|-0.07602|-1187.226314|-1187.193365|600.6|370.88|0.70296|0.70296|-1187.011122|0.5409|4.1623|-0.21015|-1187.065335|6.0|5.2218
19b_a38|1|0|3.26554965|7.412764017000001|1.297044256|0.0|-0.122009545|-0.008652352|-0.115864198|0.044392765|0.0|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.653741315|0.8295290000000001|-0.114123934|0.8851623040000001|0.632625562|0|0.7293105670000001|-0.11557289|0.336505882|0.0224393089999999|-71.73053105|13.92699891|168.00390359999997|-0.041606241|8.643817972|-33.13317155|84.49751102|67.31146923|0.478948837|2897.652112|452.6479704|-1291.149559|2436.66785|-16.02708787|0.240363041|7.159317935|6518.872269|-801.3543933999999|0.020570275|-322.28833010000005|593.6088758|12.76697997|1.0|1.0|4.82|17.0|-7.12|3.11|81.23|2.78|1.0|0.0|0.0|5.0|31.0|-6.81|-4.33|0.0238|0.0196|2.88|0.0|-0.05031|-1431.414099|-1431.38073|646.81|330.55|0.38952|0.69411|-1431.18309|0.1945|5.5253|-0.20445|-1431.2418630000002|12.0|7.9172
14o_a23|0|1|0.0|7.423568444|1.197958066|3.133942289|0.18835477|-0.014680137|-0.301504331|0.046090147|0.6669152279999999|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|2|0.598213287|0.802854174|-0.072078004|0.861597051|0.575188253|1|0.904077943|-0.094138958|0.328340215|0.018054548|-66.92857564|12.835973699999998|68.19627862|-0.042454824|9.125801389|-36.61307972|80.64694246|64.33441296|0.48945652|3399.6213840000005|642.7588542000001|-1539.35724|2297.392496|-21.45909668|0.199698446|9.016411722|7967.617129|-1094.413931|0.019295686|-427.001863|676.4530574|13.71836682|0.0|1.0|3.55|26.0|-7.95|6.18|114.25|3.04|2.0|1.0|0.0|7.0|35.0|-5.94|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|-0.08059|-2042.184285|-2042.161288|729.11|335.19|0.58581|0.58581|-2041.934645|385.0|5.9294|-0.23229|-2042.000938|3.0|8.4815
6_a1|0|0|0.0|7.535296702|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|0.021203156|0.039635417|0.0|0.005054086|-0.00983397|10.95180041|-0.0538497079999999|1|0.006851583|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|-0.095907969|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.077422386|0.212044989|0.021009352|-37.41011914|10.15161645|58.82435931|-0.0238222729999999|4.905211525|-13.35477777|49.61122373|37.79009463|0.4218263379999999|1956.144556|424.3707604|-448.9214297|1383.161829|-5.56196523|0.423240564|5.555887839|4061.042516|-216.916644|0.025250885|-74.17956941|359.9965854|12.20110458|1.0|0.0|2.94|17.0|-6.02|3.57|39.94|1.75|0.0|0.0|0.0|3.0|22.0|-6.21|-3.68|221.0|0.0613|2.63|0.0|-0.02214|-935.5024827|-935.4750982|527.41|305.12|0.69818|0.69818|-935.330989|0.3399|5.8386|-0.1899799999999999|-935.378591|5.1|5.2924
11d_a31|1|0|3.39688681|7.765993078999999|0.610136352|0.0|0.064475882|-0.017317263|-0.116385886|0.0388738739999999|0.0|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.13169885|0.868115289|0.78396996|0|0.585212816|-0.134048091|0.197166451|0.034417775|-82.06512842|21.07078977|253.9354598|-0.040797245|12.89967697|-50.23449218|98.8237718|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|2039.207676|-15.29068277|0.318229459|7.885647873|5420.356537|-703.3714074|0.027374162|-222.5622569|505.4234462|16.75864338|1.0|1.0|3.6|16.0|-6.23|4.03|125.57|1.26|1.0|0.0|0.0|7.0|27.0|-6.4|-4.2|0.00128|0.0241|3.17|0.0|-0.03404|-1598.7152199999998|-1598.671315|650.64|326.2|703.0|703.0|-1598.4848980000002|0.2642|3.1919|-0.19226|-1598.546288|0.03|7.5229
8b_a32|1|1|3.419952523|7.765993078999999|0.609420757|0.0|0.113639567|-0.009362305|-0.057200812|0.03995614|2.123714284|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|0.788218098|-0.108971309|0.253018806|0.016711528|-68.4085006|10.49093175|132.9495116|-0.03079624|6.585851946|-33.50038167|81.73293254|63.85535908|0.458155153|2573.703546|494.8166492|-889.3105078|2275.886421|-12.13650094|0.330850796|8.10555784|5619.400983|-558.2790432999999|0.021225152|-212.3722924|557.1050635|13.32443194|1.0|1.0|3.46|19.0|-7.65|4.19|140.04|1.1|1.0|0.0|1.0|7.0|27.0|-6.44|-4.39|0.000583|0.0161|3.22|0.0|-0.05404|-1880.77142|-1880.735397|671.54|349.82|0.70285|0.70285|-1880.539698|0.2943|846.0|-0.20121|-1880.602014|12.0|7.9208
8b_a50|1|1|3.1324050960000003|7.860570786|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|-0.009597908|0.035718954|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|-0.332085641|1|0.753629415|0.809463375|-0.031953774|0.8836675340000001|0.71043578|1|0.845349082|-0.078068703|0.267094693|0.021513107|-37.39727879|10.30543157|74.08248511|-0.030360051|4.93661461|-16.66636363|49.02840043|45.09730487|0.428882006|2143.807599|404.9478761|-523.561903|1401.458274|-6.966723542|0.328290204|5.292277178|4446.001554|-250.8020475|0.024280552|-164.5084115|339.5806858|11.63112165|1.0|0.0|3.21|20.0|-5.94|3.41|59.39|1.79|0.0|0.0|0.0|2.0|23.0|-6.32|-3.81|108.0|46.0|2.55|0.0|-0.02903|-967.3527447|-967.3160428|515.81|296.58|0.5533|0.59283|-967.212701|121.0|3.8213|-0.20144|-967.258772|68.0|7.1675
EW7203_a60|0|0|0.0|7.412764017000001|0.604984431|0.0|0.025672274|-0.00698487|0.0075638519999999|0.041767677|0.0|0.003099827|0.03824498|10.31162855|-0.051413084|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|1|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.096226348|0.345488097|0.020156795|-62.23028092|13.03554647|73.67602619|-0.036566012|8.430183|-31.81402579|73.82739839|62.22940284|0.497298165|2913.880231|573.0312689|-1182.375337|1660.077477|-15.29301513|0.233162923|8.310125852|6403.777228|-764.6507562999999|0.01793256|-345.1309687|666.0036144999999|11.59711747|1.0|1.0|4.75|17.0|-6.7|2.6|117.47|2.17|2.0|0.0|0.0|5.0|31.0|-6.35|-4.82|0.000768|0.0065|3.59|0.0|-0.06188|-1668.025575|-1667.993536|678.83|352.3|0.40883|0.69857|-1667.78681|0.0448|1.7676|-0.20654|-1667.848192|9.0|8.0334
12an_a36|1|0|3.489959714|7.412764017000001|0.6294007110000001|0.0|-0.05423417|-0.0070293469999999|-0.046532211|0.042739018|0.0|0.00285431|-0.131674913|10.33556631|-0.031635802|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|1|0.906423012|0.8344566859999999|-0.055405405|0.885733922|0.855081905|0|0.836440154|-0.105145528|0.270501913|0.0173118669999999|-71.0446809|11.69727417|110.5140393|-0.036995649|7.903608682000001|-33.56484523|81.70091433|61.37296195|0.44576647|2881.978785|565.1654879|-1349.848937|2399.367452|-16.89009799|0.216487385|8.773001855|6162.848939|-912.0652916|0.015771136|-383.1273396|725.9470896|10.65623343|1.0|1.0|4.85|17.0|-7.05|2.61|94.5|2.51|1.0|0.0|0.0|6.0|31.0|-6.64|-4.51|0.0061|0.0132|3.19|0.0|-0.05561|-1670.452238|-1670.417726|718.98|327.38|0.44822|0.69094|-1670.182102|0.0644|4.3963|-0.21035|-1670.244686|0.04|7.3979
20_a47|0|1|0.0|6.86171134|1.408721455|1.1934608|0.055662511|-0.011237762|-0.161476442|0.039520202|1.010373001|-0.009220816|-0.052370531|10.95058273|0.071506228|1|-0.006342241|0.087325054|-0.108236785|-0.297094867|-0.5332051720000001|2|0.61847122|0.7962508290000001|0.113432542|0.8575369009999999|0.59534794|1|0.6888286020000001|-0.092005493|0.213977589|0.023587109|-50.14789824|12.85623208|169.6050003|-0.032859105|7.00733184|-24.89884887|69.09296541|58.53772498|0.4642647929999999|2630.63609|375.4483088|-752.2184736|1219.306754|-9.761884958|0.404765791|7.022502229|5896.060936|-409.9991682|0.034758191|-103.815441|428.5826478|18.94506718|0.0|1.0|3.19|21.0|-7.31|4.54|84.73|2.75|1.0|0.0|0.0|5.0|28.0|-6.75|-4.08|0.0332|0.0316|2.63|0.0|-0.06357|-1335.742176|-1335.708279|557.84|311.45|0.68219|0.68219|-1335.566785|0.2807|3.1747|-0.22734|-1335.620783|3.0|8.6
14k_a23|0|1|0.0|7.423568444|1.1979621459999998|3.358995671|0.070940371|-0.005866159|-0.024758731|0.046283951|0.74561778|0.010682694|-0.055500851|10.31321813|-0.055708465|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.722187957|0.800643488|-0.091426449|0.864845456|0.659570836|1|0.922397728|-0.079899943|0.226547411|0.018829201|-53.17069631|12.53019305|51.64167457|-0.033999976|8.338417622|-24.9092952|64.04991522|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|-15.05671972|0.216437606|8.21201115|6715.186162999999|-707.6658267999999|0.016348271|-377.4022725|633.3278634|10.87921891|0.0|1.0|3.39|26.0|-7.99|4.67|105.02|3.51|2.0|1.0|0.0|5.0|31.0|-6.03|-5.55|0.000334|0.00126|4.21|0.0|-0.07933|-2089.524497|-2089.501786|691.9|340.42|0.63765|0.63765|-2089.293765|0.4694|5.8718|-0.2271699999999999|-2089.354026|4.0|8.4123
16a_a32|1|1|3.357452523|7.765993078999999|0.6094207620000001|0.0|0.205693867|-0.014399612|-0.0848387459999999|0.03995614|2.095743605|-0.008098765|-0.062610718|10.31100271|-0.058518519|3|-0.005552127|-0.0999399409999999|-0.107321286|-0.199563743|-0.707456102|0|0.859696525|0.8567078770000001|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.119471489|0.283324612|0.020664867|-74.35152328|12.86051026|151.5123947|-0.037168908|8.003570876|-35.00816569|88.96104768|69.11326055|0.450892763|2615.514164|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|7.183246604|5746.082161|-647.803815|0.023475264|-244.9767673|532.685565|14.6095244|1.0|1.0|3.53|19.0|-7.3|3.79|152.07|0.88|1.0|0.0|1.0|7.0|27.0|-6.85|-4.04|0.00128|0.0364|2.65|0.0|-0.0567299999999999|-1896.81177|-1896.770883|664.67|341.42|0.70245|0.70245|-1896.589348|0.2859|1.3736|-0.20718|-1896.649286|11.0|7.9586
7c_a10|0|0|0.0|7.535296702|1.343178184|2.1219657030000003|-0.152261681|-0.00375251|0.012145872|0.039433962|1.798334646|0.01006918|-0.033792245|10.92926158|-0.066271289|1|0.0107756969999999|-0.176560297|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.105104647|0.84177174|0.6952665379999999|1|0.906276489|-0.0876410609999999|0.487148112|0.027436939|-51.2378943|16.04055193|54.79389751|-0.0223398779999999|9.377842892|-17.34382833|67.01436709|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|-666.0926258|1881.379304|-7.635686595|0.47369361|6.703148323|6034.895823|-389.4200163|0.0269852389999999|-30.75918962|611.4957509|15.7764728|1.0|1.0|3.48|21.0|-7.78|4.43|62.06|1.99|1.0|0.0|0.0|4.0|29.0|-6.2|-4.69|0.0139|0.00793|3.46|0.0|-0.04004|-1259.011598|-1258.985004|635.47|323.24|0.41348|0.68708|-1258.744382|0.0921|3.9465|-0.20059|-1258.801509|3.81|5.4191
14z_a23|0|1|0.0|7.423568444|1.197960872|3.305974434|0.08752343|-0.005892861|-0.024897956|0.04314059|0.729326158|0.009174505|-0.0438568409999999|10.31321795|-0.0229244|2|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.802520527|-0.035965909|0.8668730109999999|0.64069202|1|0.925301102|-0.079754981|0.228957475|0.018337664|-55.54823244|12.77192721|52.02674091|-0.03393829|8.895469235|-28.25118461|66.77741935|53.33438253|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|-16.46322104|0.214395551|7.834464959|7285.13008|-773.7713888999999|0.01612263|-397.8390333|665.6233736|11.22918692|0.0|1.0|3.42|26.0|-8.57|5.32|105.02|3.99|2.0|1.0|0.0|5.0|32.0|-5.8|-6.13|8.18e-05|0.000354|4.83|0.0|-0.08503|-2549.107748|-2549.0953670000004|715.41|338.46|0.66217|0.69913|-2548.895003|0.2917|5.9301|-0.23698|-2548.957384|5.0|8.2941
8_a20 (IN-1130)|1|0|3.443195704|6.842683282|1.400923668|0.0|0.063195236|-0.009430196|-0.124997065|0.0396875|1.622562232|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|2|0.811128636|0.760688473|-0.0957193819999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.097790028|0.354945501|0.0158089389999999|-64.75689362|10.46873389|180.4986934|-0.035730972|6.93243166|-42.20109173|77.31081766|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|0.251893628|8.005662608|6291.586155|-814.7625241000001|0.018957805|-328.593789|684.5377542|12.55392404|1.0|1.0|3.49|27.0|-9.63|4.08|110.44|1.33|1.0|0.0|0.0|5.0|32.0|-6.83|-4.55|0.00596|0.0119|2.87|0.0|-0.07014|-1368.412748|-1368.372708|696.06|383.5|0.4377|0.7007399999999999|-1368.118751|0.1361|3803.0|-0.20636|-1368.180121|36.0|7.4437
38_a18|0|0|0.0|7.03438793|1.251175383|0.0|0.059724697|-0.00575311|-0.009006798|0.035478927|0.0|0.000520558|-0.020056674|10.94702086|-0.003893067|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.007310849|0.751875124|0.7400818459999999|0|0.8310704529999999|-0.082256123|0.423402315|0.00838904|-65.45657441|6.675707878|134.4282836|-0.0322355079999999|5.3122971560000005|-48.74349112|71.15832778|67.92930461|0.4666657999999999|3162.36475|661.3370874|-1898.240658|1855.157022|-20.41289434|0.119072105|10.98254153|7261.130718|-1510.554181|0.007165119|-606.2584549|1228.492038|5.701753365|1.0|0.0|4.53|18.0|-10.33|4.13|85.29|3.7|3.0|1.0|0.0|10.0|38.0|-5.55|-6.11|5.36e-05|0.000399|5.43|1.0|-0.0483699999999999|-1611.630281|-1611.60375|861.93|384.55|0.69235|0.69235|-1611.133158|0.5147|1.9877|-0.18066|-1611.206669|91.0|7041.0
8b_a31|1|0|3.37710223|7.765993078999999|0.610137861|0.0|-0.01883655|-0.013629145|-0.12841288|0.041161616|0.0|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|-0.006785954|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0|0.928940547|0.843119174|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|-0.132574249|0.281200674|0.03234629|-69.24221375|16.89414614|204.9365822|-0.040792077|8.823644775|-32.92631065|82.21438954|79.93633765|0.479278|2189.617009|317.3534883|-830.906565|1587.743824|-11.12754483|0.296530645|6.142377144|4696.728592|-433.9742484|0.02483711|-212.5400476|372.3224834|12.97217579|0.0|1.0|3.4|16.0|-5.73|2.74|114.29|0.61|0.0|0.0|0.0|4.0|23.0|-6.87|-3.4|0.0294|131.0|2.02|0.0|-0.0325|-1386.852117|-1386.815519|566.18|321.36|0.70036|0.70036|-1386.681003|0.2643|3.6945|-0.19265|-1386.734257|2.2|5.6576
1h_a5|1|0|2.9516097130000003|6.605297921|1.427564094|0.0|-0.259241577|-0.001978474|-0.009075016|0.026339869|0.0|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|0.007357977|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.069496749|0.39793593|0.008798715|-36.2462047|4.588992214|62.25239147|-0.027798699|2.393400474|-18.38824808|44.51475742|39.84574434|0.489507204|2107.271793|459.3001331|-579.9392753|819.6979313999999|-7.561719827|0.2549450239999999|6.711386288|4334.547353|-302.4687931|0.01585373|-255.618083|409.0289917|8.268552715|1.0|0.0|2.8|23.0|-8.41|4.51|54.46|2.13|0.0|0.0|0.0|3.0|24.0|-5.77|-4.45|0.0174|0.0111|3.43|0.0|-0.04124|-990.6346565|-990.6032645|556.57|284.03|0.4112699999999999|0.57155|-990.472129|0.1754|2.2396|-0.21921|-990.523098|28.0|7.5528
