molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
8_a4|0.0|0|0|0.0|7.535296702|1|1|1.304250488|2.126514848|-0.208165266|5.4161004020000005|0.03148225|2|0.038726287|1.987684188|-0.056197036|0.010647563|-0.011835327|10.9295757|0.05775266|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.619844116|0.813333185|-0.07377839|0.097165358|1|0.925132446|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|11.02158946|38.69916707|-0.024598141|-17.52616744|2.772101712|37.17889653|0.7261541020000001|41.57817329|-12.71482105|33.26523662|0.428884426|478.2025467|1737.932042|0.273845898|5.695730546|0.750959081|141.55141369999998|-262.8925116|1.0|1.0|1.0|1.0|0.0|2.99|-7.78|4.63|4.76|2.93|0.0|100.13|2.0|-4.35|25.0|-5.76|0.0|3.85|-4.84|4.49e-05|0.0156|1.46e-05|3.74|5.72e-06|-0.05864|3.29|-1450.239105|949.09|0.1687|391.01|0.30471|0.57675|0.0642|4.5781|-0.22685|-1450.121028|54.0|7.2676
16a_a32|0.0|1|1|3.357452523|7.765993078999999|0|0|0.6094207620000001|0.0|0.205693867|5.733341277|-0.0848387459999999|0|0.03995614|2.095743605|-0.6911813920000001|-0.008098765|-0.062610718|10.31100271|-0.058518519|-0.005552127|-0.0999399409999999|-0.107321286|-0.199563743|-0.707456102|0|0.859696525|0.8567078770000001|0.039965071|-0.098258706|1|0.756542831|-0.119471489|0.283324612|0.020664867|-56.2527503|92.00611646|151.5123947|-0.037168908|-46.27170107|8.003570876|66.13699638|0.6968200370000001|88.96104768|-23.13158502|69.11326055|0.450892763|470.82456669999993|2992.60858|0.303179963|7.183246604|0.8211379000000001|188.6800971|-647.803815|1.0|0.0|1.0|1.0|3.0|3.53|-7.3|5.32|3.79|0.88|0.0|108.86|7.0|-5.49|27.0|-6.85|1.0|3.06|-4.04|3.2e-06|0.00128|9.14e-05|2.65|2.01e-05|-0.0567299999999999|3.9|-1896.81177|1096.48|0.2859|535.63|0.70245|0.70245|0.2859|1.3736|-0.20718|-1896.649286|11.0|7.9586
3j_a32|0.0|1|1|3.564417045|8.234564993|0|1|0.609420782|0.0|0.0053427669999999|6.3044488020000005|-0.017889768|0|0.037373737|2.248764828|-0.269814716|-0.000202965|-0.086191775|10.31100276|-0.052622352|0.001173363|-0.055211759|-0.052818794|-0.097980957|-0.528541012|0|0.812195122|0.824282683|-0.020129489|-0.084553991|1|0.865101945|-0.095013178|0.27811778|0.013773753|-37.33051857|47.55031019|71.64373163|-0.030815085|-26.79963418|3.885056172|0.0|0.7487739999999999|58.58770587|-16.36574867|44.64569478|0.4482615029999999|459.4516326|1778.1826620000002|0.251226|5.900829539|0.812452828|133.42496409999998|-321.5956102|1.0|1.0|1.0|1.0|1.0|3.27|-6.69|6.68|4.93|1.94|0.0|95.74|3.0|-5.92|23.0|-5.6|0.0|4.09|-4.8|1.21e-06|0.0004089999999999|1.58e-05|3.89|6.86e-05|-0.05361|3.02|-1671.507439|934.19|0.3005|405.19|0.7028|0.7028|0.3005|3.6238|-0.19859|-1671.402462|8.0|8.0969
12s_a36|0.0|1|0|3.486136149|7.412764017000001|2|2|1.297044029|0.0|-0.057853364|5.351858133|-0.045035034|2|0.042804233|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|-0.050363149|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|-0.086791463|0|0.8303378090000001|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|110.6090028|109.5085883|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|76.34126108|-23.15117315|59.13914165|0.4604765839999999|535.942162|2294.468358|0.245801617|7.545963801|0.853487672|158.6528381|-791.9759303|1.0|0.0|0.0|0.0|2.0|4.85|-6.97|3.24|2.19|2.24|0.0|128.72|5.0|-4.16|30.0|-6.55|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|5.05e-05|3.04|4.270000000000001e-05|-0.04908|3.48|-1272.270833|1150.67|0.4501|523.72|0.6843600000000001|0.6928|0.0002|6.6068|-0.20467|-1272.061111|9.0|8.0458
11g_a5|0.0|1|0|2.9590700880000003|7.139660336|0|0|1.388236041|1.984996534|-0.204002571|5.209486153|0.009272269|2|0.020943152|0.0|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0|0.837943738|-0.076326887|0.396049407|0.023215707|-44.19305139|68.77977167|106.4990972|-0.025442296|-32.96383785|10.02633335|0.0|0.543581314|71.21847290000001|-16.72000506|59.4498014|0.485790997|550.6745046|935.4227938|0.456418686|9.342496899|0.944734523|299.94631180000005|-560.3852433999999|1.0|1.0|1.0|1.0|1.0|3.17|-9.04|4.17|4.48|1.06|0.0|118.35|7.0|-4.12|31.0|-6.84|0.0|2.96|-4.31|7.65e-05|0.0312|4.88e-05|2.75|3.770000000000001e-07|-0.04322|2.3|-1330.189793|1180.25|0.4609|542.13|0.56924|0.63081|0.2403|3.2282|-0.2146199999999999|-1329.988893|0.03|7.5229
21_a47|0.0|0|1|0.0|6.86171134|0|0|1.408713027|1.2247108|0.072733799|4.727387819|-0.13650463|2|0.037801932|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|0.057225853|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.612295986|0.826796636|-0.080213904|0.0927058819999999|1|0.70582155|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|34.75044485|166.049938|-0.033866638|-30.34731959|7.244985517000001|47.95893876|0.6448452960000001|70.10126935|-19.11612865|59.46768095|0.463113582|398.4031618|1402.202743|0.355154704|7.071346534|0.862591353|200.4681737|-485.55711339999993|0.0|1.0|1.0|1.0|2.0|3.29|-7.7|2.94|4.93|2.97|0.0|104.49|6.0|-4.44|29.0|-6.58|0.0|3.43|-4.32|3.6e-05|0.0142|4.84e-05|3.0|7.8e-06|-0.06339|4.43|-1375.061089|1014.33|0.2249|441.93|0.68296|0.68296|0.2249|3.6767|-0.2249699999999999|-1374.914223|5.0|8.3
47r_a18|0.0|0|0|0.0|7.03438793|1|1|0.403924645|0.0|0.029358241|4.844187086|-0.216996268|0|0.035706215|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|-0.030106257|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0|0.806477847|0.7698681909999999|0.017110504|-0.048143486|0|0.769578222|-0.087091542|0.26560995|0.0155038689999999|-62.75220741|13.30156885|172.30927739999998|-0.031669652|-48.70193962|8.669825595|60.66168882|0.688074851|81.99788849|-23.68254797|74.34599189|0.49394971|575.4901675|1504.28892|0.311925149|9.819988422|0.976088187|233.2574532|-1168.846551|1.0|1.0|1.0|1.0|2.0|4.55|-7.46|0.43|3.76|2.23|1.0|145.82|9.0|-6.65|36.0|-6.12|0.0|2.2|-5.64|2.26e-07|0.0001139999999999|2.31e-06|4.59|1.76e-05|-0.0522799999999999|9.2|-1964.841529|1387.23|0.6007|729.75|0.69545|0.69545|0.6007|2.3873|-0.18249|-1964.516246|231.0|6.6364
12bi_a36|0.0|1|0|3.466222049|7.412764017000001|2|2|1.297042566|0.0|-0.088734077|5.351858133|-0.043740597|2|0.043854875|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|0.041834838|0.002872872|0.056936052|-0.176729938|-0.289604649|-0.37220074|1|0.884226781|0.812921349|0.0997949019999999|0.071329141|0|0.7850011179999999|-0.107613368|0.382000949|0.034602166|-57.89562053|129.685076|150.12481100000002|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|101.3899049|-19.43326441|82.05687954|0.461975362|548.1337538|2660.0547690000003|0.500339677|8.454426643|0.85865094|349.3664649|-787.0277122|1.0|0.0|0.0|1.0|2.0|4.97|-6.79|2.83|1.9|1.42|0.0|136.74|7.0|-4.11|33.0|-7.13|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|2.62|7.11e-05|-0.0510199999999999|2.68|-1461.997992|1256.37|0.4214|603.92|0.68181|0.69207|0.0252|7.0514|-0.2018|-1461.75632|14.0|7.8539
15_a4|0.0|0|0|0.0|7.535296702|1|1|1.399867493|1.956386054|-0.159419214|5.4161004020000005|-0.061469545|1|0.044357639|0.0|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|0.022446689|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0.036363636|0|0.867716376|-0.073738544|0.2517542889999999|0.010893057|-29.80513879|12.70877085|63.43714456|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|40.03406565|-14.73400655|35.02894809|0.437696617|416.1168833|1495.715718|0.156108698|5.459799482|0.7783994009999999|74.8625551|-254.3670787|1.0|0.0|0.0|0.0|0.0|3.28|-6.09|4.09|4.4|3.05|0.0|85.06|2.0|-3.82|22.0|-5.6|0.0|3.61|-4.28|0.000152|0.0443|5.19e-05|3.49|0.000235|-0.03539|3.8|-958.270023|848.47|0.1996|396.58|0.4778699999999999|0.56413|0.0969999999999999|2.1603|-0.2091199999999999|-958.195344|175.0|6757.0
12n_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984682|0.0|0.0304762079999999|5.351858133|-0.064217094|2|0.040899471|0.0|-0.387485343|0.001139238|-0.037209579|10.31162898|-0.087019298|0.002064369|-0.254279374|-0.0541804029999999|-0.120380857|-0.464204099|1|0.669561738|0.815003426|-0.015189554|-0.149451598|0|0.7781502140000001|-0.10528124|0.390449649|0.017064818|-52.4873066|85.87072848|140.0890685|-0.038674741|-41.97990569|6.804436105|0.0|0.799403208|76.16725916|-24.42151771|63.2630417|0.4701566479999999|491.3700419|2349.172094|0.200596792|7.385790169|0.887350282|126.6686716|-755.6383024|1.0|0.0|1.0|0.0|1.0|4.66|-6.9|4.25|3.18|3.2|0.0|127.24|5.0|-5.39|30.0|-6.02|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|5.260000000000001e-05|-0.05076|4.07|-1675.011418|1131.65|0.1826|506.94|0.27009|0.6854|0.1489|5.3143|-0.19876|-1674.83759|0.01|7983.0
15d_a10|0.0|0|0|0.0|7.535296702|2|2|1.343850133|2.147544195|-0.233802395|5.4161004020000005|0.0370874879999999|3|0.031742919|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|0.011249462|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|2|0.74726683|0.745184875|0.02497303|0.0131101969999999|1|0.87609771|-0.070612242|0.565801561|0.02281891|-38.80896881|67.59624856|83.49776405|-0.018829931|-32.06793721|10.36301002|141.0919598|0.471900166|66.95020436|-12.68949225|54.18663419|0.473858537|590.402322|2036.192049|0.5280998339999999|8.429169102000001|0.900629528|355.8865234|-513.0869954|0.0|1.0|1.0|1.0|0.0|3.71|-7.82|4.14|3.44|1.54|0.0|131.43|6.0|-3.78|33.0|-7.04|0.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|2.75|6.62e-06|-0.05002|2.05|-1430.8144619999998|1266.87|312.0|565.91|0.3685|0.6814100000000001|0.0856|3.3831|-0.20918|-1430.795367|69.0|7.1612
16b_a32|-3.3094926630000003|1|1|3.2902303|7.765993078999999|0|0|0.2980105389999999|0.0|0.0873104119999999|5.733341277|-0.3723824429999999|0|0.041958333|2.033356859|-0.423467596|-0.008277865|-0.018753196|10.31100078|-0.0657820279999999|-0.00180101|-0.023602065|-0.1202046419999999|-0.222700615|-0.586122949|0|0.745820612|0.852956281|0.056127969|-0.098450203|1|0.7465375040000001|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|53.96132589|162.40756509999997|-0.0345657579999999|-44.4669946|6.490611388|9.827907321|0.7476362679999999|80.37824892|-22.14820988|66.97508778|0.414997448|478.3482386|3264.235184|0.252363732|6.466656381|0.709394251|161.7035261|-667.0049190000001|1.0|0.0|1.0|1.0|2.0|3.71|-7.6|5.4|4.88|0.41|0.0|114.43|7.0|-6.28|28.0|-6.72|1.0|3.26|-4.55|5.19e-07|0.000225|2.84e-05|3.14|1.1e-05|-0.05946|6.37|-2315.990437|1137.73|0.2849|567.01|0.70233|0.70233|0.2849|4.4055|-0.2094099999999999|-2315.819979|17.0|7.7696
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|7.412764017000001|2|2|1.2970445309999998|0.0|-0.104514139|5.351858133|-0.082283951|2|0.040899471|0.0|-0.439429998|-0.002526241|-0.098032695|10.96052467|-0.056994595|-0.000673716|0.059005046|-0.101303149|-0.217394466|-0.442656599|1|0.724208473|0.819222745|-0.001567914|-0.097861598|0|0.7635183720000001|-0.10866747|0.458627252|0.021439664|-50.90136206|81.63796416|147.9542111|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|80.95733534|-24.47552312|64.31504105|0.45988432|477.6935927|2338.370858|0.253252648|6.764872303|0.851455231|158.4469629|-765.6528642999999|||||||||||||||||||||||||-0.04975|3.41|-1332.180029|1104.61|0.4491|486.64|0.6824899999999999|0.69991|0.0197|5432.0|-0.20546|-1332.005651|7.0|8.1549
9h_a40|0.0|0|0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|0.014753178|5.4161004020000005|-0.126968715|0|0.039444444|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|-185.0|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.778613709|0.740778143|-0.160855189|-0.299768519|1|0.864310149|-0.095803029|0.219852623|0.012390387|-46.04148264|132.6583116|67.89350333|-0.041058441|-23.98506758|3.102034287|0.0|0.863884935|53.60044379|-20.54391962|52.2411122|0.482124665|432.46450360000006|418.2915223|0.136115065|6.922257828999999|0.930966649|68.10626265|-359.7760137|1.0|1.0|1.0|1.0|0.0|3.3|-6.51|4.59|4.44|3.22|0.0|93.19|3.0|-5.65|23.0|-5.06|0.0|4.06|-5.12|2.23e-06|0.000716|7.6e-06|4.51|9.93e-05|-0.05991|3.9|-1293.174246|868.84|0.3851|410.18|0.64952|0.69809|0.2721|2.1413|-0.20038|-1293.083512|3.98|5.4001
8a_a8|0.0|1|0|3.150966553|7.535296702|1|1|1.400027874|1.4114120369999998|-0.021925912|5.4161004020000005|-0.1950388569999999|1|0.040243056|0.0|-0.732911106|-0.0075336219999999|0.010118884|10.94671414|-0.0298924089999999|-0.005306541|0.044579097|0.055198015|0.089375589|-0.5028388229999999|1|0.76592324|0.762577159|0.089031731|-0.048064085|0|0.550829475|-0.118763303|0.22299265|0.034374791|-78.93428863|170.9592896|269.0155755|-0.049054408|-42.60049244|12.33026525|84.91322996|0.76420633|86.57328508|-29.37948733|99.52191337|0.481294455|329.9007832|1746.6927010000002|0.23579367|7.533378788999999|0.927876056|141.2206861|-809.4093564|0.0|0.0|1.0|0.0|2.0|3.37|-6.76|3.13|2.72|1.9|0.0|109.21|4.0|-4.4|30.0|-7.04|0.0|2.56|-4.14|3.99e-05|16.0|7.28e-05|2.4|6.96e-05|-0.06922|6.1|-1367.776863|1061.5|0.2035|476.69|0.4927399999999999|0.7036899999999999|0.1729|5.4201|-0.19937|-1367.595683|11.34|4.9454
8a_a31|0.0|1|0|3.28085223|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|5.733341277|-0.158899731|0|0.043817204|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|-0.01861065|-0.009293513|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0|0.594139864|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|131.2406629|200.6591816|-0.0416959379999999|-33.35560699|9.179668678|465.4559302|0.666437359|82.32407724|-20.61467025|79.02944672|0.4512945479999999|293.7455749|1443.955093|0.333562641|5.83708559|0.822471411|164.9149565|-366.9116769|0.0|1.0|0.0|1.0|2.0|3.34|-5.33|4.16|2.54|0.36|0.0|83.83|3.0|-3.57|22.0|-7.11|0.0|2.13|-3.11|0.000269|0.0846|0.000773|1.56|0.00145|-0.02993|1.53|-1347.541429|872.11|0.2604|396.15|0.7027100000000001|0.7027100000000001|0.2604|3.7141|-0.18869|-1347.446223|0.79|6.1024
3b_a49|0.0|0|0|0.0|7.535296702|1|1|1.343850026|2.104186262|-0.003115526|5.4161004020000005|-0.055724324|2|0.034155556|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|0.00361222|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.794997634|0.021506499|0.006213385|1|0.749104358|-0.0846496|0.482434361|0.013576151|-54.04959517|325.6896751|153.4719941|-0.0276739079999999|-31.67356498|5.07982433|81.60358988|0.656865946|64.91785551|-16.92803342|62.35407961|0.477583842|458.224537|1796.6760370000002|0.3431340539999999|7.236413572000001|0.914182753|209.89391040000004|-538.4506046|1.0|1.0|1.0|1.0|2.0|3.37|-7.58|3.16|3.2|1.25|0.0|116.94|6.0|-3.53|30.0|-7.42|0.0|2.38|-3.59|0.000293|0.1169999999999999|0.000256|1.84|1.05e-05|-0.06115|3.4|-1293.3286859999998|1132.92|0.1978|480.08|0.5798|0.6632|0.0759|3.0055|-0.21985|-1293.106236|25.0|7.6021
11c_a5|0.0|1|0|2.930680267|6.605297921|0|0|1.427567332|0.0|-0.2117133739999999|4.59511985|-0.050049777|2|0.027388889|0.0|-0.224938556|0.005090155|-0.059682527|10.94877953|-0.023856811|0.005383056|-0.138950411|-0.011677718|-0.018887528|-0.269653478|2|0.679183645|0.8020105409999999|0.030085871|-0.044126759|0|0.80472351|-0.0873419269999999|0.389427402|0.01785211|-47.99592739|31.61751609|118.7750305|-0.0322785379999999|-32.31269264|6.604499968|4.089828494|0.707039635|66.02857181|-19.63310772|58.854300300000006|0.448016491|489.4652669|926.234805|0.292960365|8.88462927|0.811648325|178.1902995|-549.3157749|1.0|1.0|1.0|1.0|1.0|2.96|-8.47|4.79|4.17|1.13|0.0|106.79|6.0|-4.13|28.0|-6.59|0.0|3.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|2.78|1.26e-06|-0.04315|4.53|-1218.492067|1071.71|0.5327|512.32|0.60118|0.6267699999999999|0.2186|2.5278|-0.21448|-1218.336116|25.0|7.6021
12w_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604983445|0.0|0.063514061|5.351858133|-0.0316452179999999|2|0.044197531|0.0|-0.372029919|0.002431329|0.028815747|10.31162873|-0.04950715|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|-0.080971844|0|0.8522163970000001|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|82.06520565|101.3366249|-0.037237182|-45.15435649|7.262777048999999|0.0|0.8077976990000001|75.77366969|-25.53389062|63.12469722|0.451478593|584.3729039|2783.769563|0.192202301|8.063690539|0.8230829059999999|131.7949495|-857.9327732|1.0|0.0|1.0|0.0|1.0|4.63|-7.8|5.11|3.92|3.79|0.0|137.3|5.0|-6.58|31.0|-5.52|0.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|5.12|7.39e-06|-0.05682|5.08|-2494.966575|1211.28|0.2639|577.06|0.31353|0.68423|0.1614|2.4229|-0.20755|-2494.807027|15.0|7821.0
19_a3|0.0|1|0|2.917217813|6.605297921|0|0|1.4316666480000002|0.0|-0.206312209|4.59511985|-0.030657|3|0.0386379929999999|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|1|0.853017902|-0.087730634|0.225451546|0.0116401719999999|-31.50932639|161.5312186|68.43484547|-0.032585664|-19.01853079|2.523394126|0.0|0.75798185|48.55416845|-15.17188084|36.92898885|0.476813896|397.1650228|869.7868956|0.24201815|5.342307798999999|0.911365749|112.6836188|-247.2409002|1.0|1.0|0.0|1.0|1.0|2.81|-7.21|3.9|3.39|1.18|0.0|85.32|2.0|-3.24|22.0|-6.5|0.0|2.45|-3.58|0.000578|166.0|0.000266|2.19|1.7800000000000002e-05|-0.05757|2.43|-929.2818523|832.23|0.3006|362.92|0.67351|0.67351|0.3006|2191.0|-0.2206|-929.193831|23.0|7.6383
7g_a8|0.0|1|0|3.095238804|7.535296702|1|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|-0.067360394|0|0.0448526079999999|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.027717137|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0|0.699376143|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|144.290464|180.1699331|-0.045912914|-40.31185423|11.43714084|56.75323443|0.806738465|78.41805331|-27.51653399|83.63914665|0.470618047|419.1502102|2079.55195|0.193261535|7.588498875|0.8889952590000001|115.825531|-725.6133762000001|1.0|0.0|1.0|0.0|1.0|3.29|-7.91|4.94|4.66|3.4|0.0|108.0|3.0|-5.78|30.0|-5.63|0.0|4.14|-5.44|1.67e-06|0.000667|3.59e-06|4.38|4.92e-06|-0.06621|6.26|-1374.493069|1053.9|0.5165|507.78|0.62073|0.62073|0.5165|10.1546|-0.22129|-1374.3479960000002|21.03|4.6772
26_a20|0.0|0|0|0.0|6.842683282|0|0|1.4165417530000002|1.877209467|-0.000846851|4.727387819|-0.104520106|2|0.0396875|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|-0.033102079|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|1|0.79337253|-0.082729415|0.423153994|0.012753218|-58.21621279|299.8332395|139.417676|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|0.7848887259999999|65.85953426|-22.11735334|66.82118688|0.472355054|535.3119506|2534.075607|0.215111274|7.598632688999999|0.8952138340000001|145.1419493|-790.9313788|1.0|1.0|1.0|1.0|1.0|3.42|-9.18|4.5|4.62|2.47|0.0|125.0|5.0|-5.14|32.0|-6.28|0.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|3.63|2.780000000000001e-07|-0.05097|4.97|-1352.315376|1211.34|0.2081|543.96|0.50878|0.68167|0.0814|3.8173|-0.21226|-1352.098465|131.0|6.8827
3g_a32|0.0|1|1|3.542426304|7.78113851|0|0|0.60942078|0.0|0.015803466|5.733341277|-0.072619634|0|0.05052381|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|0.002565215|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0|0.833981748|0.755211939|-0.1015732219999999|-0.1719626169999999|1|0.887695945|-0.098311343|0.273439311|0.0119962889999999|-38.9071564|42.56199385|62.23099889|-0.030429702|-30.18744099|3.683575459|0.0|0.8007401590000001|60.55421302|-16.86199774|45.55465473|0.447358137|491.89858160000006|1886.244271|0.199259841|5.917878616|0.809490137|110.4157723|-392.4367329|1.0|0.0|1.0|1.0|1.0|3.43|-7.29|7.02|5.42|2.18|0.0|102.55|3.0|-7.09|24.0|-4.9|0.0|4.61|-5.59|8.12e-08|2.88e-05|2.58e-06|5.02|1.8e-05|-0.0535|4.13|-1712.060085|998.86|0.2859|495.4|0.70275|0.70275|0.2859|3.3082|-0.20065|-1711.919273|14.0|7.8539
12b_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984682|0.0|0.047132642|5.351858133|-0.06631353|2|0.042804233|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|0.002064369|-0.165287712|-0.0541804029999999|-0.120380857|-0.468842459|1|0.669561738|0.824373792|-0.009146339|-0.1240820219999999|0|0.764737577|-0.09915679|0.383979687|0.017341789|-53.05077947|86.84905288|149.39744040000002|-0.038448551|-39.98560202|6.99318589|0.0|0.798520682|73.02913136|-24.41577808|64.06324295|0.4676268939999999|485.6272203|2347.979099|0.201479318|7.393647884|0.878381889|127.9443353|-759.7264385|1.0|0.0|1.0|0.0|1.0|4.63|-6.9|4.25|3.18|3.2|0.0|127.24|5.0|-5.39|30.0|-6.02|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|5.260000000000001e-05|-0.05351|4.07|-1675.0107779999998|1130.68|0.2079|516.78|0.3159099999999999|0.68496|0.1525|3.7327|-0.20289|-1674.838225|7.0|8.1543
36_a18|0.0|0|0|0.0|7.03438793|2|2|1.25117638|0.0|0.050448408|4.844187086|-0.020339784|1|0.036625514|0.0|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0.000825855|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0|0.804293867|-0.079805761|0.3847791889999999|0.009440278|-55.38202488|110.8288932|139.3536816|-0.031922305|-40.46339026|4.786442152|83.34177364|0.812056067|65.59412783|-22.73046122|62.10402945|0.4751830729999999|572.70209|1547.485543|0.187943933|9.560644525|0.905426346|133.8265619|-1052.048147|1.0|1.0|0.0|1.0|3.0|4.19|-9.16|3.73|2.96|3.13|1.0|146.24|7.0|-5.68|35.0|-6.18|0.0|2.8|-5.28|2.09e-06|0.000975|5.19e-06|4.18|3.210000000000001e-07|-0.04991|7.75|-1493.686737|1350.57|0.4674|636.33|0.69372|0.69372|0.4674|1.9944|-0.18124|-1493.333297|32.0|7.4949
