molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|MATS8s|MATS8d|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12b_a5|0.0|0|0|0|0.0|0.0|0|1.189701783|0.0|-0.297319874|0.023224044|3|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|0|0.00751901|-0.070406884|-0.110182753|2|0.066588785|-0.033036296|0|-0.068586754|0.350286421|0.016556707|-41.76622313|10.44150403|138.67264319999998|-0.020455699|-27.27837078|6.584944956|-26.33991037|-12.90040679|52.20772716|0.480419002|2602.046823|521.9354031|-8.135654442|0.4696203889999999|8.398709622|5501.255679|24.32296891|0.025810077|-38.31786425|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|4.05|0.0|18.0|-7.67|3.29|1.54|0.0|123.46|0.0|1.0|397.47|1.0|1.44|0.00503|2.0|143.0|1.63|8.5e-06|-0.10395|2.24|1.4454|-1276.928859|857.76|268.62|0.42949|-1276.940335|-0.06212|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768
11a_a5|0.0|1|0|0|2.9781886010000003|0.0|0|1.212363224|0.0|-0.165418719|0.052217882|2|-0.052944925|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|-0.02394636|1|1|0.007955512|0.003975818|0.006120569|2|-0.037220974|-0.0489811909999999|0|-0.071517578|0.369563711|0.011860803|-46.13206353|8.474559367000001|61.32301293|-0.026223112|-36.51058972|6.055083705|-32.96141947|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|-13.38721623|0.259134725|9.740948724|5756.783268|25.28995251|0.014482324|-344.1971057|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|3.53|3.68|23.0|-9.93|6.38|3.05|0.0|128.51|0.0|1.0|424.54|0.0|5.16|5.63e-08|2.39e-05|0.000167|6.13|5.019999999999999e-08|-0.03694|4.83|4.0938|-1339.8362619999998|302.86|281.57|0.6735|-1339.493223|-0.16735|-0.20429|0.03340977|-1339.555805|3.6525|81.0|7.0915
4h_a46|-3.74433321|0|0|0|0.0|0.090767245|1|0.3002050539999999|2.134072222|0.128214845|-0.346835467|2|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|1|0.003087227|-0.030014575|-0.0488847059999999|2|0.075704004|-0.134568896|0|-0.083997524|0.659584488|0.010068754|-65.24476749|7.900037181|105.2773797|-0.0305445539999999|-51.70985599|6.198442205|-51.19164773|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|601.9869510999999|-18.803584|0.194493895|8.138240742999999|7808.347937|29.75215152|0.011589523|-479.405829|9.093247153|1.0|0.0|0.0|1.0|1.0|2.0|4.63|2.99|23.0|-9.2|3.46|2.27|0.0|142.08|0.0|1.0|502.63|0.0|3.82|2.97e-07|0.000149|0.00104|4.21|3.210000000000001e-07|-0.0389199999999999|8.5|4.18|-1923.926093|296.62|292.11|0.55428|-1923.543349|-0.1711599999999999|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402
8b_a50|0.0|1|1|1|3.1324050960000003|0.0|1|1.398299046|2.021915391|-0.115740384|-0.009597908|1|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|2|0.007057361|-0.065440141|-0.116174481|1|-0.027207307|-0.031953774|1|-0.078068703|0.267094693|0.021513107|-34.79187329|10.30543157|131.417573|-0.030360051|-17.91443197|4.93661461|-16.66636363|-14.54338619|45.09730487|0.428882006|2143.807599|404.9478761|-6.966723542|0.328290204|5.292277178|4446.001554|21.65129387|0.024280552|-164.5084115|11.63112165|1.0|1.0|0.0|1.0|1.0|1.0|3.21|1.69|20.0|-5.94|3.14|1.79|0.0|89.78|0.0|2.0|299.33|1.0|2.51|0.000359|108.0|46.0|2.55|0.000347|-0.02903|2.11|4.1804|-967.3527447|296.58|273.96|0.5533|-967.212701|-0.1724099999999999|-0.20144|0.036701907|-967.258772|5.8205|68.0|7.1675
12t_a30|0.0|0|0|0|0.0|0.0|0|0.60498454|0.0|0.073057637|-0.097216874|2|-0.0596036729999999|0.0|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.0546637159999999|-0.145315868|1|-0.003937967|-0.080971844|0|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|12.26965165|88.42093081|-0.037159417|-42.80050261|7.981057356|-38.30686627|-24.17113783|71.1605835|0.445760296|2976.648597|452.99711|-15.72263361|0.254294117|7.957774504|6617.834146|32.41376848|0.020029588|-319.6492937|13.02867425|1.0|0.0|1.0|1.0|0.0|1.0|4.63|0.0|17.0|-7.16|4.67|3.58|0.0|127.19|0.0|1.0|434.46|0.0|3.21|3.24e-06|0.00141|0.00291|4.07|3e-05|-0.05542|4.32|3.5457|-1774.2421780000002|349.67|244.58|0.33647|-1774.0165149999998|-0.15029|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496
3d_a49|0.0|0|0|0|0.0|0.0|1|0.406515615|2.089548665|-0.0960135969999999|-0.3456333889999999|2|-0.087308534|1.775376197|-0.173318804|-0.00918253|-0.068390038|10.35020259|0.017871379|1|1|-0.004253844|-0.075636705|-0.129666234|2|0.01450704|0.029549308|1|-0.094384452|0.464410121|0.009601398|-57.52001036|5.561916586000001|137.78978830000003|-0.036147237|-31.67236018|3.221917789|-33.32030276|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|-12.12984007|0.243377955|6.612715522999999|6018.145364|27.67490257|0.018844179|-297.31302830000004|10.91609228|1.0|0.0|0.0|1.0|1.0|3.0|3.29|0.0|21.0|-6.15|0.72|1.07|0.0|111.41|0.0|1.0|392.45|0.0|1.85|6.42e-06|0.00252|0.0142|2.98|0.000278|-0.05766|4.02|3.8907|-1594.595995|318.67|239.15|0.3523699999999999|-1594.380348|-0.16147|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308
8_a10|0.0|0|0|0|0.0|0.0|1|1.3430438530000002|2.071128354|-0.075368755|-0.012055162|2|-0.000315856|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|1|1|0.009056935|-0.082893697|-0.132343104|2|-0.015871527|-0.167376069|1|-0.086233061|0.597912185|0.015758182|-32.63117642|8.619652859|32.98071169999999|-0.029917593|-25.80127401|4.714910465|-17.849103399999997|-16.36478554|41.25082928|0.431797417|2612.274447|478.5356341|-8.951462413|0.277350551|6.112185271|6289.86818|22.64553798|0.017582236|-243.5764486|9.617402178|0.0|0.0|1.0|1.0|1.0|0.0|3.42|3.27|21.0|-7.6|4.46|2.46|0.0|111.36|0.0|1.0|384.43|1.0|3.55|3.05e-05|0.0117|0.00926|3.37|9.59e-06|-0.0623299999999999|4.58|3684.0|-1257.84172|336.55|264.0|0.41583|-1257.59269|-0.15556|-0.21789|0.02243902|-1257.648047|1.5482|526.0|6279.0
12be_a36|0.0|1|0|0|3.466734143|0.0|0|1.297042758|0.0|-0.148313814|-0.0419484829999999|2|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|-0.176729938|-0.289604649|1|0.132962547|0.00734728|0|-0.108962668|0.330453338|0.033763464|-54.15309606|23.42501577|63.31681179|-0.031937334|-52.44976141|16.25222352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|-15.37320593|0.433925602|8.773114043|6592.168374|39.14335412|0.034632557|-91.68453892|24.02799032|1.0|0.0|0.0|1.0|1.0|2.0|4.96|0.0|17.0|-6.79|2.83|1.42|0.0|136.74|0.0|1.0|441.49|0.0|1.75|7.75e-05|0.0342|0.0315|2.62|7.11e-05|-0.0518799999999999|2.68|3.3487|-1462.0007349999998|370.25|237.59|0.40844|-1461.68274|-0.13781|-0.18969|0.03245204|-1461.747501|10.3044|44.0|7.3565
12b_a40|0.0|0|0|0|0.0|0.0|1|0.604989475|1.713497417|0.084915315|-0.011794908|0|0.1744506639999999|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|-0.1537981269999999|2|2|0.004452418|0.023952313|0.038336814|0|0.026452642|-0.227384615|1|-0.074921647|0.2160572999999999|0.010845303|-37.05091872|6.17734692|80.72126798|-0.0338355829999999|-24.3068084|3.518538455|-21.10373336|-19.27231874|43.22826564|0.494842289|2462.878448|544.3244990000001|-10.97726831|0.143170283|8.132984007000001|5933.385347|22.49258909|0.010309671|-406.4913617|5.872257692000001|0.0|0.0|1.0|1.0|0.0|0.0|3.26|3.87|20.0|-8.39|6.58|5.07|0.0|101.78|0.0|1.0|415.12|0.0|5.79|1.95e-08|8.09e-06|3.2500000000000004e-05|6.68|1.7e-06|-0.08279|6.27|3407.0|-3016.999329|363.91|363.91|0.69476|-3016.927883|-0.14267|-0.22546|0.01251873|-3016.980996|6.3131|0.04|7.3979
10_a4|0.0|0|0|0|0.0|0.0|1|1.343863662|2.146166934|-0.180140166|0.005483539|2|0.00941601|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|-0.090413559|1|1|0.011142889|-0.083887216|-0.132895939|2|-0.120059574|-0.150288496|1|-0.079432495|0.43000216|0.014582852|-29.52653193|8.440134933|39.48408698|-0.027007048|-26.60798798|4.884907049|-17.08910641|-15.63090193|37.96666686|0.4858700179999999|2480.063587|533.4262268|-9.046715915|0.255470315|5.759414166|5598.949417|20.99433004|0.014040792|-283.0534799|8.126406226|1.0|1.0|1.0|1.0|1.0|0.0|3.46|3.38|21.0|-8.07|4.93|2.53|0.0|111.38|0.0|1.0|370.45|1.0|3.9|2.21e-05|0.00818|0.00519|3.85|3.15e-06|-0.04689|3.34|3.6465|-1183.812875|340.01|249.6|0.4662|-1183.54701|-0.15561|-0.2025|0.02232068|-1183.602045|2.2386|88.0|7.0555
8g_a8|0.0|1|0|0|3.073183107|0.0|1|1.39137364|1.298078704|-0.000475415|-0.222784884|0|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|1|-0.007047583|0.0794962979999999|0.162134281|0|0.121495775|-0.0571942009999999|0|-0.129695841|0.298992226|0.031118325|-83.78686741|19.06725815|171.26571059999998|-0.052430233|-48.6934008|11.68315869|-51.33906829|-32.12579035|102.8541256|0.479218966|2889.141422|327.1604688|-19.68456628|0.166939179|7.440878437999999|6581.432140999999|38.56355928|0.017636126|-408.1554248|10.80625499|0.0|0.0|1.0|1.0|0.0|2.0|3.31|2.96|23.0|-7.4|4.11|3.01|0.0|111.38|0.0|1.0|417.39|0.0|3.5|5.01e-06|0.00209|0.00483|3.53|1.67e-05|-0.05849|7.17|3.7495|-1450.9549470000002|330.67|330.67|0.69221|-1450.728709|-0.15542|-0.21391|0.04147516|-1450.787398|7.5762|4.2|5.3768
7_a3|0.0|0|0|0|0.0|0.0|0|0.60501656|0.0|0.198126776|-0.106234254|2|-0.047419994|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|0.030246987|1|1|-0.006696449|0.020589494|0.036673175|2|-0.224253635|0.0507482109999999|1|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|4.804535747|230.9407974|-0.036877402|-23.61864737|2.377557323|-25.32764885|-18.2490344|55.98630667|0.3987206729999999|2196.07224|387.1238241|-9.030659289|0.2007853889999999|5.198046584|5055.700186|22.83370969|0.0149999089999999|-296.13678660000005|7.422807617|1.0|1.0|1.0|1.0|1.0|1.0|3.02|2.61|21.0|-7.48|4.96|2.11|0.0|95.5|0.0|1.0|338.81|0.0|3.63|3.67e-06|0.00124|0.00455|3.79|1.11e-05|-0.0640299999999999|3.09|3.4435|-1731.7341420000002|360.06|210.68|0.3456|-1731.602893|-0.14816|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|-0.09011519|0|1.183764955|0.0|-0.006955944|-0.076310057|1|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|10.95129567|-0.137383329|1|1|0.003789399|-0.150708132|-0.229461916|1|0.082053195|-0.19681999|0|-0.117328885|0.214264156|0.02856542|-45.98170774|15.71798823|122.8758934|-0.0382594189999999|-35.52365346|8.648749117000001|-25.30121848|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|-11.58380004|0.1680806939999999|5.952040367|4762.83693|25.30541763|0.011470204|-365.2740749|6.311425784|1.0|1.0|1.0|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|5.16|2.06|0.0|97.55|0.0|1.0|335.4|1.0|3.81|5.72e-06|0.0019199999999999|0.0040799999999999|4.27|2.03e-05|-0.03717|4.57|3.6404|-1089.371784|340.58|340.58|0.69947|-1089.147716|-0.14928|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721
17a_a50|0.0|0|1|1|0.0|0.0|2|1.349854788|4.319202937|-0.186084687|0.009691515|1|-0.109740063|2.189373662|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.239713023|-0.3891730779999999|1|-0.204032723|-0.215448852|1|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|8.977762705|10.03717565|-0.0280449529999999|-33.3079288|5.847033234|-19.25896309|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-11.89568886|0.2100891|8.087984548|5718.782531|23.12299308|0.011602876|-377.6260803|7.556715901|1.0|1.0|1.0|1.0|1.0|0.0|3.95|3.29|20.0|-6.76|3.39|2.3|0.0|121.78|0.0|1.0|398.5|1.0|3.27|0.000102|0.0408|0.0144|3.23|6.97e-05|-0.03196|3.08|4.0477|-1258.566007|306.31|291.88|0.6244|-1258.260865|-0.16724|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706
8d_a32|0.0|1|1|1|3.474433107|0.0|0|0.609420756|0.0|0.143684876|-0.089662873|0|0.062782795|2.146260246|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|3|-0.005162219|0.001558357|0.002805572|0|-0.054095278|-0.11492754|1|-0.109968322|0.261692269|0.01593079|-68.88621406|10.01177286|321.2496412|-0.03346862|-43.43251025|6.291941176|-43.2918338|-21.03349629|78.89798692|0.47012654|2556.198518|446.6450457|-13.21859008|0.2914328639999999|8.106843676|5523.492436|29.684549600000004|0.019788058|-262.14980440000005|12.43588915|1.0|0.0|1.0|1.0|1.0|2.0|3.5|2.84|19.0|-7.26|6.42|1.1|0.0|110.38|1.0|1.0|397.52|0.0|3.57|8.41e-07|0.000334|0.0173|3.17|2.19e-05|-0.0535|4.26|3.5588|-1880.773727|348.39|348.39|0.7026100000000001|-1880.540067|-0.14765|-0.20115|0.04065536|-1880.602038|1873.0|8.0|8.0809
17g_a50|0.0|0|1|1|0.0|0.0|2|1.320916184|4.377239517|-0.185924266|0.052557574|2|-0.05611228|2.236579664|-0.13328325|0.012079|-0.022378911|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.200725906|-0.323333765|1|-0.10642733|-0.2126789369999999|1|-0.0706879109999999|0.442201795|0.014550016|-32.14758511|9.710172008|10.60268439|-0.025918901|-31.48270383|6.48022912|-21.45417373|-17.29736764|41.85775712|0.467997084|2821.3922|614.4183967|-11.54365807|0.250051612|8.130878433|6102.424958|23.06474408|0.013645282|-333.6136209|9.106383854|0.0|1.0|1.0|1.0|1.0|0.0|4.04|3.66|20.0|-6.96|3.71|2.71|0.0|133.03|0.0|1.0|424.54|1.0|3.63|3.4899999999999995e-05|0.0148|0.0059|3.68|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.976491|306.45|306.45|0.6623600000000001|-1335.631756|-0.16699|-0.19929|0.02957267|-1335.693266|9.1706|246.0|6.6091
12y_a30|0.0|0|0|0|0.0|0.0|0|0.604984019|0.0|0.048343649|-0.037335306|2|-0.089502772|0.0|-0.353814891|0.00604028|0.061944378|10.31162818|-0.058184644|1|1|0.006346396|-0.053700437|-0.0922059569999999|1|-0.05346283|-0.095969764|0|-0.091248521|0.374181804|0.0149823289999999|-47.598277|10.05775555|85.17057711|-0.034840345|-41.1215369|6.751850651|-31.95309886|-23.38859815|57.65603256|0.445723724|2847.362782|569.8856940000001|-15.70095045|0.179891855|8.067590558|6301.067405|28.51891948|0.012362508|-429.782246|8.299049218|1.0|0.0|1.0|1.0|0.0|1.0|4.86|0.0|17.0|-7.38|4.87|3.25|0.0|137.21|0.0|1.0|426.54|0.0|3.19|9.14e-07|0.00039|0.00148|4.6|1.76e-05|-0.05065|4.45|3.4718|-1654.41361|357.11|238.56|0.30617|-1654.125015|-0.1475|-0.19815|0.0311422|-1654.190369|5.1209|22.0|7.6576
9d_a31|0.0|1|0|0|3.456767212|0.0|0|0.61013528|0.0|0.036844743|-0.043220149|0|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.134504227|-0.214049412|0|-0.030275712|-0.0375445629999999|0|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|19.79432796|154.8767865|-0.033844766|-55.58917047|13.49577391|-45.65350116|-23.07536346|86.75457645|0.457506946|2654.377004|473.3981899|-15.732784099999998|0.336380477|9.436176796|5748.743284|34.77197803|0.023927395|-223.1115993|16.31369927|1.0|1.0|1.0|1.0|1.0|2.0|3.8|3.35|16.0|-7.63|6.04|1.31|0.0|112.97|0.0|1.0|412.51|0.0|3.65|2.48e-06|0.0010199999999999|0.0167|3.46|9.69e-06|-0.03457|5.0|3.8478|-1657.471475|322.22|322.22|0.7006899999999999|-1657.1791449999998|-0.15969|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218
28_a34|0.0|0|0|0|0.0|0.0|1|1.454781307|1.767685185|0.000561166|-0.206909349|1|-0.201047053|0.0|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|1|-0.007544188|-0.189821204|-0.311884247|1|0.092890802|-0.078146961|0|-0.140864841|0.316156689|0.03768308|-66.89539627|19.29162755|144.3404619|-0.048190604|-36.91879876|9.876233397|-34.24669822|-24.6708914|86.18702382|0.454339954|2252.098123|279.4884473|-12.63011537|0.270129894|5.613534285|4803.256974|33.80175623|0.0271102189999999|-235.3612529|13.87891455|0.0|1.0|1.0|1.0|1.0|1.0|3.02|2.55|17.0|-4.78|1.99|0.88|0.0|85.92|0.0|2.0|322.32|0.0|1.84|0.000533|172.0|182.0|1.72|0.00535|-0.03896|4.11|4.2857|-1100.797628|289.3|289.3|0.69263|-1100.6525880000002|-0.17802|-0.21698|0.03680411|-1100.704833|8.5886|3.82|5.4179
12ab_a30|0.0|0|0|0|0.0|0.0|0|0.604983638|0.0|-0.026189286|-0.030346359|2|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|1|0.005111479|-0.12254489|-0.207153446|1|0.078325164|0.026596859|0|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|22.23130678|119.79740259999998|-0.031859359|-49.97135112|15.64609074|-40.9825333|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-15.78042667|0.3960470239999999|8.44310703|6918.884105|37.1257096|0.030534507|-146.321375|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|4.87|0.0|17.0|-6.83|3.94|2.2|0.0|140.26|0.0|1.0|458.54|0.0|2.52|2.47e-06|0.00113|0.00456|3.81|6.720000000000001e-05|-49.0|3.34|3.4919|-1804.824495|355.06|258.2|0.46561|-1804.523449|-0.14772|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825
2_a27|0.0|0|0|0|0.0|0.0|2|1.402655014|3.250529415|0.09890645|-0.0609613559999999|2|-0.196529806|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.21066171|-0.361571905|2|0.137868605|0.027777778|1|-0.081513931|0.408120957|0.019809599|-29.42169804|9.972342226|9.194894069|-0.029261411|-20.65736087|5.020172886|-14.81116546|-14.73047548|39.39404027|0.4424192289999999|2210.487938|426.3224749|-7.415462877|0.331537817|5.312170441|4774.521748|22.03636323|0.022639983|-169.6109632|11.39718489|0.0|0.0|1.0|0.0|1.0|0.0|2.9|3.06|21.0|-5.84|2.43|2.42|0.0|92.58|0.0|2.0|317.34|1.0|2.52|0.000644|204.0|0.0638|2.18|0.0004599999999999|-0.04933|4.32|4.1624|-1043.821085|297.87|297.87|0.55857|-1043.665151|-0.16769|-0.21702|0.02268519|-1043.715364|6.8854|13.0|7.8861
23_a10|0.0|0|0|0|0.0|0.0|1|1.34383709|2.140123457|-0.12979844|0.012558932|2|-0.031558374|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.130679|-0.207994181|2|-0.149057824|-0.043248272|1|-0.072395864|0.535680357|0.009615852|-35.17017083|6.81095873|72.17779806|-0.02685653|-36.32074126|4.824237957|-24.91121732|-19.02262196|41.98112956|0.485561757|3103.831885|648.2471057|-13.47382337|0.238800348|8.755988318|7034.375112000001|24.9903188|0.013394095|-370.018179|9.487107794|1.0|1.0|1.0|1.0|1.0|0.0|3.8|4.13|27.0|-9.84|5.11|2.99|0.0|139.11|0.0|1.0|461.56|0.0|4.5|4.19e-06|0.00193|0.000923|4.48|6.66e-08|-53.0|3.9|3.8034|-1470.1960279999998|325.98|325.98|0.67647|-1469.838069|-0.15858|-0.21158|0.02986448|-1469.902562|4.8954|0.75|6.1249
4_a47|0.0|0|0|0|0.0|0.0|0|1.304464196|0.0|0.004633887|-0.121159855|2|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0.011775922|0|0|-0.006506051|-0.017555555|-0.027355932|2|-0.095209424|0.019305509|1|-0.092556319|0.444849947|0.007772995|-42.46254967|4.22896799|96.20929041|-0.03525955|-27.39669054|2.300808176|-23.10213311|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|-10.43683449|0.193395607|6.468023748999999|5254.939281|23.78275706|0.013656479|-333.62177030000004|7.429930428|1.0|1.0|0.0|1.0|1.0|2.0|2.75|3.01|22.0|-8.79|4.83|3.1|0.0|106.52|0.0|1.0|361.82|0.0|4.32|1.21e-06|0.0004379999999999|0.0008359999999999|4.96|5.81e-07|-0.05606|4.44|3.73|-1509.453558|332.4|214.85|0.45947|-1509.262887|-0.1547|-0.21076|0.03342033|-1509.3147789999998|5.4892|32.0|7.5
13l_a6|0.0|1|0|0|3.433158672|0.0|0|1.4242139390000002|0.0|0.03093879|-0.132667824|1|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|1|-0.006280295|-0.045794891|-0.073210645|1|-0.058931734|-0.1470289659999999|0|-0.126521431|0.210844002|0.030012523|-82.24617981|20.90615311|182.8275745|-0.0451862259999999|-61.3913735|14.56282911|-57.29112645|-31.47586631|103.1523329|0.4257335779999999|2967.923804|447.9705372|-21.92549054|0.206328863|8.810095892|6462.086665999999|39.65857501|0.018273048|-409.1314702|12.72865798|1.0|1.0|1.0|1.0|1.0|3.0|3.64|2.22|23.0|-8.89|4.55|1.39|0.0|124.98|0.0|1.0|441.48|0.0|3.07|3.26e-06|0.00144|0.0075599999999999|3.39|5.7e-07|-0.04885|5.41|3.5499|-1465.865882|349.26|338.07|0.7002|-1465.560303|-0.14562|-0.19447|0.03092407|-1465.624566|8.9893|385.0|6.4145
4_a18 (SD-208)|0.0|0|0|0|0.0|0.0|0|1.304335262|0.0|0.055002235|-0.113324634|3|-0.020226647|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|0|-0.015153358|-0.15379315|-0.3630339729999999|1|-0.058455902|-0.098971722|0|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|10.90456851|103.6318511|-0.034985357|-26.40375252|5.615248385|-20.652731600000003|-18.01551972|51.01127638|0.454067432|2395.526727|401.1916387|-9.276994128|0.397970979|6.239898178|5348.394288|29.9246699|0.035654206|-105.0785813|18.35993987|0.0|1.0|1.0|1.0|1.0|1.0|2.77|2.54|22.0|-8.15|3.54|2.02|0.0|92.87|0.0|1.0|352.75|0.0|3.11|5.12e-05|18.0|0.0146|3.02|2.49e-06|-0.09992|2.58|3.2777|-1542.296276|378.26|239.56|0.4646|-1542.15786|-0.13588|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969
11b_a31|0.0|1|0|0|3.248213341|0.0|0|0.610137403|0.0|0.078614731|-0.172248605|0|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|2|2|-0.010716217|-0.101934423|-0.16780872|0|0.067031897|-0.074254978|0|-0.148709304|0.26165445|0.037758271|-80.0942166|21.02499452|286.7721447|-0.044612791|-46.10900197|11.70737909|-44.59898223|-24.84180719|101.1192111|0.473305522|2410.572158|303.7286124|-13.83270059|0.330276165|6.83089364|5202.545866|37.09261324|0.0314298879999999|-189.0151528|17.50115151|1.0|0.0|1.0|1.0|1.0|2.0|3.41|2.29|16.0|-5.45|4.67|0.79|0.0|92.51|0.0|2.0|357.38|0.0|2.69|1.82e-05|0.00649|0.0637|2.46|0.00128|-0.03574|4.07|3.8437|-1520.085181|322.57|322.57|0.70073|-1519.909742|-0.15936|-0.1951|0.04215313|-1519.967224|4.7518|0.53|6.2757
1n_a5|0.0|1|0|0|2.91912867|0.0|0|1.427557749|0.0|-0.1387762669999999|-0.0533837329999999|2|0.002508727|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|-0.047910067|1|1|0.004754079|-0.00966135|-0.015850084|2|-0.013686011|-0.087019366|0|-0.081950989|0.428980979|0.023129277|-47.1725036|13.27640087|63.58796786|-0.030493391|-27.00168194|7.620766672|-27.07741706|-17.50346525|60.44890447|0.483868192|2437.279452|450.71720610000006|-10.04713747|0.372248254|7.881746117|5101.31614|27.88278228|0.028797525|-146.6611704|16.53002342|1.0|1.0|1.0|1.0|1.0|1.0|2.88|2.67|23.0|-8.07|4.41|1.72|0.0|101.77|0.0|1.0|356.38|0.0|3.14|5.41e-05|0.0193|0.0234|2.91|3.01e-06|-0.06186|4.19|4.3838|-1179.209088|282.82|282.82|0.44786|-1179.018429|-0.17092|-0.23278|0.03956123|-1179.073189|0.7104|27.0|7.5686
