molecula|SddssS|NaaNH|n9FaHRing|SRW09|nAHRing|nARing|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
2_a49|0.0|0|0|7.535296702|1|1|2.12788659|-0.004112807|-0.03981057|2|0.038726287|-0.100166139|1.999073077|0.004524556|-0.041202373|0.005918367|1|1|-0.170631119|0.032521855|-0.320124905|2|0.802447754|0.79056501|0.851413454|1|-0.08647612|0.41397907|0.01105681|-44.066695|5.634353797999999|226.4450566|0.18651986|95.04720801|-0.028277173|2.871166625|0.0|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|49.7010488|0.454163307|-605.2008985|1550.010086|-7.34284831|10.38394173|0.8320497920000001|4874.364109|-308.399629|0.017498253|-219.534132|845.9544764000001|439.9973344|8.91679918|1.0|0.0|3.09|2.5|0.15|21.0|-6.82|3.28|3.7|1.88|1.0|1.0|2.0|3.0|-6.57|1.0|-3.89|0.0955|0.000129|0.0421|0.0|0.0|4.94e-05|-0.04372|5.4614|-1046.018455|941.6|331.24|0.2988|371.96|0.34449|0.68172|4.8986|0.0366366999999999|59.0|7.2291
4c_a46|0.0|0|0|7.825245291|1|1|2.137504882|-0.005085922|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|0.010177371|-0.051150771|-0.068256579|1|1|-0.165951544|-0.056422062|-0.421467037|1|0.649753668|0.726862617|0.761921603|0|-0.063644365|0.305199509|0.013924723|-40.22007179|8.799732282999999|35.22734468|0.109222605|69.02325225|-0.029688832|5.56099297|53.13410852|0.840753785|-25.41708422|60.67664538|-18.76186479|49.01980408|0.450883931|-1050.664428|2487.942529|-11.85656505|13.06174141|0.8211086059999999|5571.088357|-663.9676426|0.008510983|-430.6788754|1249.669579|696.2528933|5.378517586|0.0|1.0|4.09|3.8|0.38|17.0|-7.62|5.11|5.24|3.4|0.0|1.0|5.0|4.0|-5.39|0.0|-5.28|0.00109|5.3e-06|0.00207|0.0|0.0|9.32e-06|-0.04381|5.4579|-1245.4159619999998|1176.07|302.21|0.2296|617.56|0.42391|0.6986600000000001|4.1039|0.02299741|2008.0|5.6972
14_a47|0.0|1|1|6.605297921|0|0|0.0|-0.006070958|-0.136491228|2|0.036632997|0.017068634|1.484493371|-0.008212621|-0.01670074|0.0295267039999999|1|1|0.05124606|-0.020596219|-0.33240126|2|0.5975877820000001|0.777675668|0.8467634620000001|1|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|10.1400648|64.60629385|0.318401536|160.57883|-0.034963476|5.113919242|0.0|0.664709719|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|-617.1571777|670.2518865000001|-8.892848121|13.15643085|0.904139078|4695.98899|-311.2496842|0.028057496|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|0.0|2.78|1.53|0.0|21.0|-7.79|3.97|4.88|2.49|0.0|1.0|3.0|5.0|-6.21|1.0|-4.13|0.0349|7.46e-05|0.0241|0.0|0.0|5.27e-06|-0.06057|3.9671|-1127.737484|849.76|312.53|0.2452|375.43|0.68345|0.68345|2.2485|0.03679054|8.0|8.1
16_a15|-3.726252327|0|0|0.0|0|0|0.0|-0.008593957|-0.463771194|2|0.035555556|-0.003882928|0.0|-0.009769916|-0.109386268|-0.011969556|0|0|-0.006331105|-0.046871961|-0.528097878|2|0.787100127|0.729432583|0.77948108|0|-0.08870471|0.7427725270000001|0.0070920509999999|-60.63825695|4.848103252|53.93878231|0.276402595|188.9479321|-0.039472502|3.31414791|17.68542055|0.868460507|-41.45211893|76.07332645|-26.98327637|65.48636021|0.419910645|-1457.096924|3014.308422|-18.44568161|11.720499900000002|0.7238723509999999|6931.531554000001|-996.0668068|0.009783192|-503.7568532|1677.792959|728.353441|6.687758643|1.0|1.0|3.59|2.93|0.08|24.0|-9.21|3.37|6.02|1.72|0.0|1.0|6.0|6.0|-6.27|1.0|-5.21|0.000442|6.14e-06|0.00274|0.0|0.0|2.72e-07|-0.04082|4.1731|-1770.509465|1229.58|300.24|0.3809|600.98|0.6541100000000001|0.66615|8.0361|0.06079704|21.0|7.6778
14y_a23|0.0|0|1|7.423568444|0|0|3.3149940630000003|-0.005875443|-0.022719307|2|0.046678487|0.041892637|0.731397292|0.009174505|-0.051539811|-0.031435038|2|2|0.07646106|-0.069023218|-0.4598871539999999|2|0.719722236|0.802520527|0.8668730109999999|1|-0.057809342|0.2271539169999999|0.018804822|-39.9727336|13.00274534|39.66769923|0.074747068|51.68445972|-0.034303507|8.990852582999999|82.29531392|0.78322549|-27.63946733|67.16839951|-23.71943531|52.97547894|0.486730407|-1114.8134599999998|2336.815247|-16.40099384|16.00209862|0.948293868|7320.809595999999|-770.8467102999999|0.016527|-391.6770747|1423.362076|665.6233736|11.42772654|0.0|1.0|3.41|3.49|0.05|26.0|-8.57|4.64|5.32|3.99|1.0|1.0|5.0|4.0|-5.8|0.0|-6.13|8.18e-05|7.37e-07|0.000354|0.0|0.0|1.29e-06|-0.08374|3.6413|-2549.104894|1217.48|340.49|444.0|585.2|0.61338|0.61338|4.8799|0.01307741|4.0|8.4225
16a_a23|0.0|0|1|7.423568444|1|1|3.411338761|-0.0054940769999999|-0.013055633|3|0.046283951|0.062601621|0.759926978|0.012426121|-0.088255625|-0.071458049|2|2|0.115499047|-0.181609054|-0.380779155|2|0.765869487|0.8323974470000001|0.890165467|1|-0.041095401|0.181301571|0.021379172|-26.53751114|13.80568132|9.922436905|0.0651629059999999|42.07919382|-0.025724725|8.915071155|91.92609822|0.585920722|-17.13669862|65.21027197|-16.6118386|40.34319246|0.49525751|-847.2037686000001|1801.957216|-10.72715788|15.89802615|0.981208279|6552.801739|-547.0850515999999|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|0.0|0.0|3.94|0.0|0.14|20.0|-5.27|2.03|2.52|2.04|1.0|2.0|5.0|4.0|-7.02|0.0|-4.31|0.0111|4.86e-05|0.0208|0.0|0.0|0.0023|-0.0502|1.6239|-1685.913359|1172.0|763.49|0.2066|555.21|0.96307|0.96307|11.6254|0.03391189|39.0|7.4037
12ah_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.007648622|-0.043678703|2|0.043848238|0.078459408|0.0|0.0005016269999999|-0.083956827|-0.050147748|1|1|0.133939811|-0.103922055|-0.444563583|1|0.8941919290000001|0.835013502|0.8910146309999999|0|-0.0758457179999999|0.271553945|0.0184777819999999|-49.0084977|11.93961081|82.70705743|0.171594725|110.8777131|-0.038137281|7.714903458999999|0.0|0.768906425|-31.66734951|80.02464883|-24.6427998|60.9481085|0.468162246|-1232.13999|2334.380591|-15.92320089|15.54445187|0.8802726820000001|6015.129321|-796.1600443|0.017909528|-347.5133554|1602.457659|629.5017194000001|11.57242717|0.0|0.0|4.73|0.0|0.14|17.0|-7.18|3.35|2.54|2.51|0.0|1.0|5.0|4.0|-6.49|1.0|-4.59|0.0151|2.55e-05|0.0106|0.0|0.0|2.77e-05|-0.05637|5.2259|-1692.545871|1148.39|328.07|0.6729|532.36|0.40051|0.6970000000000001|5.4979|0.03300341|11.0|7.9586
3k_a32|0.0|1|1|7.97831097|0|1|0.0|-0.005745086|-0.001250803|0|0.0381981979999999|-0.047167919|2.256213388|0.001221534|-0.0902541999999999|-0.077097565|3|3|-0.084055305|-0.050938823|-0.5265375529999999|0|0.816196288|0.779649252|0.8306695270000001|1|-0.0711378679999999|0.31016741|0.0123637989999999|-40.10830541|6.970844822|80.0971996|0.122251759|68.92687468|-0.029575784|3.930238317|0.0|0.78057227|-22.61349991|58.16707081|-16.67514938|47.07915023|0.472646737|-717.0314235000001|1970.06814|-9.40163104|11.6688363|0.89626209|5259.698672|-404.2701347|0.012327787|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|3.47|3.48|0.32|19.0|-7.23|7.12|5.78|2.41|0.0|1.0|3.0|3.0|-5.01|1.0|-5.61|3.3600000000000004e-05|2.47e-06|0.000904|0.0|0.0|2.15e-05|-0.05321|3.5363|-1750.164914|1022.89|350.6|0.3082|452.36|0.70268|0.70268|3.2233|0.02654958|9.0|8.0605
4p_a46|0.0|0|0|7.825245291|1|1|2.102855253|-0.004413243|-0.038295755|0|0.046533816|-0.164311513|0.0|0.005152176|-0.205494852|-0.120823841|1|1|-0.251219946|0.066453878|-0.369670745|0|0.7471162309999999|0.747019097|0.7911509609999999|0|-0.0997229069999999|0.3352802039999999|0.007398064|-56.55658053|4.195717966|175.10295019999998|0.094033511|53.32991189|-0.029978645|2.379548177|0.0|0.87420565|-32.07534663|51.05047787|-17.00200781|60.7522985|0.423511708|-850.1003902999998|2219.4587530000003|-9.642472876|10.10955243|0.734640605|5167.091582|-482.1236438|0.006740305|-424.4519674|972.4260993|585.8536976|3.822678404|0.0|1.0|3.89|3.2|0.3|17.0|-7.05|4.85|5.25|3.2|0.0|1.0|2.0|3.0|-5.09|1.0|-5.4|0.000567|4.03e-06|0.00144|0.0|0.0|3.2e-05|-0.0393|5.4796|-1129.65844|1058.54|310.28|0.2363|537.47|0.43709|0.70138|3.6961|0.03979459|341.0|6.4672
12au_a36|-3.3109381210000004|1|0|7.412764017000001|2|2|0.0|-0.009897048|-0.351827031|2|0.044036281|0.075815782|0.0|-0.006862238|-0.023640632|-0.03802163|1|1|0.1320241419999999|-0.15024383|-0.515924985|1|0.8183043390000001|0.825565083|0.877827228|0|-0.090166553|0.284342092|0.021569487|-64.86748076|15.51748637|102.3999102|0.301003019|216.5471227|-0.038036474|11.16356587|26.04051569|0.7160586109999999|-46.66686194|95.91776213|-27.36414058|80.38496714|0.492871181|-1587.1201529999998|2384.109036|-19.68626738|17.67586495|0.97188557|7239.100414|-1141.803508|0.023021031|-310.873098|2216.466823|805.2286932|16.56175445|0.0|0.0|5.0|0.0|0.17|17.0|-6.87|1.28|2.15|0.84|0.0|1.0|7.0|6.0|-8.03|0.0|-3.72|0.0668|0.0001889999999999|0.0897|0.0|0.0|6.45e-05|-0.0570899999999999|5.1307|-1876.207937|1283.4|334.15|809.0|618.65|0.58518|0.70395|6.1367|0.05174058|47.0|7.3279
7f_a10|0.0|0|0|7.535296702|1|1|1.924772416|-0.011104817|-0.2347037789999999|2|0.037386831|-0.104120245|0.740070757|0.00189949|-0.000498274|-0.0971900919999999|1|1|-0.309622111|-0.058093287|-0.5846516820000001|2|0.5371733989999999|0.796084921|0.8499946070000001|1|-0.064238302|0.7359022890000001|0.00797443|-35.78096407|4.441786155|15.96885516|0.068226214|38.0022453|-0.03645808|2.474090768|0.3440879|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|-954.4422004|2375.702381|-11.31122804|10.23679556|0.6738319429999999|7070.755931000001|-531.6277179|0.012813716|-358.4725202|1161.423484|527.8079877|7.137285626000001|0.0|1.0|3.37|2.97|0.23|21.0|-8.13|5.07|6.57|2.64|0.0|1.0|4.0|7.0|-5.47|0.0|-5.6|0.00119|2.52e-06|0.00103|0.0|0.0|3.03e-06|-0.0613|5.7757|-1442.216293|1034.38|341.96|348.0|426.07|0.34467|0.6833600000000001|2.2631|0.01616879|141.0|6.8508
12an_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.0070293469999999|-0.046532211|2|0.042739018|0.0966393909999999|0.0|0.00285431|-0.131674913|-0.031635802|1|1|0.170355752|-0.07550872|-0.434819796|1|0.906423012|0.8344566859999999|0.885733922|0|-0.073519599|0.270501913|0.0173118669999999|-49.67568778|11.69727417|82.43567331|0.163559846|110.5140393|-0.036995649|7.903608682000001|0.0|0.783512615|-33.56484523|81.70091433|-24.99720254|61.37296195|0.44576647|-1349.848937|2399.367452|-16.89009799|15.82907093|0.8042935809999999|6162.848939|-912.0652916|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|0.0|1.0|4.85|0.0|0.17|17.0|-7.05|3.33|2.61|2.51|0.0|1.0|6.0|4.0|-6.64|0.0|-4.51|0.0061|3.09e-05|0.0132|0.0|0.0|3.83e-05|-0.05561|5.1771|-1670.452238|1215.98|327.38|0.6702|571.76|0.44822|0.69094|4.3963|0.0345115999999999|0.04|7.3979
13c_a5|0.0|1|0|6.605297921|1|1|0.0|-0.005082338|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|0.005288472|-0.098760742|-0.018055556|1|1|-0.017427549|-0.092592608|-0.324868153|2|0.705487111|0.770478689|0.822789227|0|-0.077308234|0.4148662979999999|0.023143526|-50.97293525|15.25960958|158.67712230000004|0.19980328|131.7396496|-0.025039414|10.06137448|51.93687546|0.551328235|-33.60884086|70.46156718|-16.50965711|66.23254483|0.46617977|-858.5021696|1235.709541|-10.8855893|15.90846721|0.873289814|5989.714507|-566.0506435|0.0302745689999999|-67.68621352|1557.152554|656.208474|19.96143955|1.0|1.0|3.13|2.58|0.17|23.0|-8.09|4.23|3.29|1.16|0.0|1.0|5.0|5.0|-7.28|1.0|-3.96|0.1169999999999999|0.000109|0.0446|0.0|0.0|3.36e-06|-0.05615|4706.0|-1351.274441|1153.36|294.18|509.0|513.33|0.41594|0.51479|2.3276|0.03747691|123.0|6.9101
4_a27|0.0|0|0|6.823286122000001|0|0|3.294369174|-0.006181204|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|0.00991794|0.13397347|-0.01660383|1|1|-0.459570857|-0.2030237389999999|-0.480852615|2|0.639413469|0.7853766809999999|0.842039655|1|-0.057748369|0.3485918529999999|0.0201467639999999|-29.89961815|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-0.0281385239999999|5.40078803|58.27512057|0.682485674|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|-611.8944548999999|1213.060761|-7.543156957000001|10.82331334|0.799110312|4988.6278600000005|-316.8125922|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|1.0|3.11|3.08|0.16|21.0|-6.22|2.94|2.8|2.66|0.0|1.0|2.0|4.0|-6.51|1.0|-3.99|0.0882|0.000102|0.0339|0.0|0.0|0.0002|-0.0449899999999999|5.5485|-1083.138303|946.77|300.29|0.2002|445.65|0.36899|0.6089899999999999|2.7371|0.01877181|4.0|8.3979
8g_a12|0.0|1|1|6.580639137|1|1|0.0|-0.0084227909999999|-0.029907264|2|0.038347953|-0.038463841|1.714060666|0.005898773|-0.094550033|-0.040257632|1|1|-0.068810076|0.068559367|-0.532504083|1|0.804158158|0.7475224290000001|0.80546986|1|-0.076856227|0.274352085|0.008910823|-42.39297373|4.915102972|84.95000993|0.142374631|78.53214058|-0.042752517|2.7111119089999995|0.0|0.90166696|-23.38345638|61.99654413|-23.58177591|47.30807670000001|0.463772637|-1037.59814|1356.883205|-13.00742505|12.83559677|0.864880588|5327.736626|-572.326702|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|1.0|1.0|4.07|2.51|0.1|21.0|-8.0|3.31|2.07|2.89|0.0|1.0|3.0|5.0|-6.28|0.0|-4.34|0.0146|4.61e-05|0.0163|0.0|0.0|3.53e-06|-0.06432|4.2057|-1154.321531|989.66|332.31|0.3786|418.41|462.0|0.55027|2.9986|0.03954539|3715.0|5.43
1_a15|0.0|0|0|0.0|0|0|0.0|-0.0084598019999999|-0.043374667|2|0.0381893|0.06459652|0.0|0.001244652|-0.068297833|-0.000905902|0|0|0.096086011|-0.1816819589999999|-0.34192045|2|0.836466114|0.705825714|0.74357498|0|-0.068077117|0.7100707390000001|0.026214985|-44.01415991|16.94887506|121.3844816|0.124276535|80.34898605|-0.031142386|10.95802135|63.14412039|0.605927517|-28.45664402|90.40184737|-20.13460632|60.96303497|0.437969049|-1228.210985|2855.495631|-13.01770443|11.7078005|0.77926144|7284.337537|-794.0799704|0.0280791829999999|-136.9714493|2026.993248|851.7423982|18.15414234|1.0|1.0|3.91|4.18|0.19|24.0|-10.02|5.46|6.32|2.2|0.0|0.0|8.0|6.0|-5.38|0.0|-5.97|0.00013|1.08e-06|0.000495|0.0|0.0|4.36e-08|-0.04142|4.3834|-1510.136281|1271.06|385.18|0.2464|598.34|0.64662|0.70553|1.2218|0.01894559|44.0|7.3565
12w_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.015825416|-0.297354748|2|0.041555556|0.041058884|0.0|-0.011700732|-0.041402825|-0.010726574|1|1|0.115646674|-0.1187503719999999|-0.604676196|1|0.647732719|0.828393514|0.8792981679999999|0|-0.086826396|0.532980165|0.021104445|-62.34080876|15.15285952|112.947763|0.171636756|123.23411609999998|-0.041210062|10.87965823|0.780959767|0.70536279|-44.76031023|99.51883498|-29.58856606|77.49366829|0.4672300679999999|-1597.782567|2602.5207|-21.24440511|15.701847400000002|0.8769828040000001|7418.252264|-1147.197876|0.0273396629999999|-294.8983941|2265.1925920000003|672.4630346|19.62970663|0.0|1.0|4.82|0.0|0.17|17.0|-7.14|3.31|4.04|2.04|0.0|1.0|7.0|8.0|-6.4|0.0|-5.07|0.00291|8.6e-06|4.0|0.0|0.0|3.37e-05|-0.05326|3.8881|-1645.202839|1198.72|318.88|0.4508|552.55|0.69466|0.69466|5043.0|0.0328886|23.0|7.6383
12x_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.007008724|-0.046532211|2|0.041767677|0.021670322|0.0|0.00285431|-0.054184069|-0.023932402|1|1|0.038200407|-0.07550872|-0.4331246039999999|1|0.906423012|0.828393514|0.8792981679999999|0|-0.0737521679999999|0.3403819629999999|0.017625524|-49.60929169|11.85578416|81.81168174|0.163597165|110.0434027|-0.036722107|7.974776509|0.8295471390000001|0.7768535409999999|-33.36962015|81.1499815|-24.70107324|61.46507585|0.458792701|-1333.8579550000002|2391.802689|-16.61514211|16.20591229|0.847720832|6193.10485|-897.2176739|0.016274369|-372.4502879|1717.000548|725.9470896|10.94693123|0.0|1.0|4.87|0.0|0.17|17.0|-7.05|3.33|2.61|2.51|0.0|1.0|6.0|4.0|-6.64|0.0|-4.51|0.0061|3.09e-05|0.0132|0.0|0.0|3.83e-05|-0.05311|3.8776|-1670.452834|1209.23|331.83|0.3901|569.01|0.6853600000000001|0.68112|5.6653|0.03331471|7.0|8.1549
8_a20 (IN-1130)|0.0|1|0|6.842683282|0|0|0.0|-0.009430196|-0.124997065|2|0.0396875|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|-0.0574882679999999|1|1|0.293415753|-0.049177437|-0.573278819|2|0.811128636|0.760688473|0.817914963|1|-0.09623672|0.354945501|0.0158089389999999|-63.72828772|10.46873389|336.574332|0.272572869|180.4986934|-0.035730972|6.93243166|89.35267123|0.7481063720000001|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|-1230.3809789999998|1829.419484|-15.66851008|15.46983888|0.932362084|6291.586155|-814.7625241000001|0.018957805|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|3.49|2.43|0.08|27.0|-9.63|4.97|4.08|1.33|0.0|1.0|5.0|5.0|-6.83|1.0|-4.55|0.00596|2.82e-05|0.0119|0.0|0.0|9.86e-08|-0.07014|4.9797|-1368.412748|1192.01|383.5|0.3782|517.94|0.4377|0.7007399999999999|3803.0|0.04004011|36.0|7.4437
12d_a40|0.0|0|0|7.515889085|0|0|1.753432382|-0.008004393|-0.107711573|0|0.043185185|0.209157499|0.794852923|-0.000134504|0.087954209|-0.166080871|2|2|0.3683138529999999|0.127299624|-0.552689736|0|0.809398262|0.7769829840000001|0.845904643|1|-0.095675903|0.0913543|0.01171131|-50.68561427|6.204226377|207.39648|0.159568585|84.53363343|-0.038873458|3.286773518|60.80168183|0.844283549|-26.85139526|55.13932669|-20.59374436|56.88984065|0.470893531|-679.5935638999999|643.5166227999999|-10.90981687|14.88744155|0.8899787840000001|5101.479206|-360.0239567|0.01245259|-364.7778083|804.9352200000001|350.9435025|6.596929268999999|0.0|1.0|3.23|2.94|0.0|20.0|-6.84|4.59|5.02|3.76|1.0|1.0|2.0|2.0|-5.13|1.0|-5.58|0.0002009999999999|2.61e-06|0.000942|0.0|0.0|5.2e-05|-0.07765|4.3959|-2153.197255|910.58|443.4|0.2584|435.41|0.55983|0.70435|1.2683|0.0164339|19.0|7.7212
12ab_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.008528077|-0.030346359|2|0.043854875|0.018023992|0.0|0.003529389|0.038312857|0.01563558|1|1|0.03046828|-0.12254489|-0.384942092|1|0.8397577820000001|0.809127478|0.855880335|0|-0.082740301|0.4605456229999999|0.031588146|-58.23149599999999|22.23130678|119.79740259999998|0.200246511|140.93076580000002|-0.031859359|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|-1278.064418|2618.234172|-15.78042667|15.6704374|0.856003642|6918.884105|-899.4843201|0.030534507|-146.321375|2116.165447|792.3440337000001|21.48976996|0.0|1.0|4.87|0.0|0.21|17.0|-6.83|3.94|2.63|2.2|0.0|1.0|7.0|6.0|-6.39|0.0|-5.0|0.00113|9.94e-06|0.00456|0.0|0.0|6.720000000000001e-05|-49.0|4.8018|-1804.824495|1275.19|355.06|0.1957|613.7|0.46561|0.68324|6.9089|0.03368522|17.0|7.7825
2_a33|0.0|1|1|7.765993078999999|0|0|0.0|-0.009168933|-0.064926835|0|0.039958333|-0.049900189|2.112255684|-0.002514803|0.070526947|-0.05997501|3|3|-0.0881938509999999|-0.083752249|-0.593915758|0|0.787714775|0.833090592|0.8799816220000001|1|-0.0804186|0.411881091|0.018451635|-49.13901703|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|6.889294995|44.34034244|0.702597735|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|-953.6549298|3245.244678|-11.89228027|11.60906093|0.8867875909999999|6067.635829|-582.7217333|0.019430318|-247.5908207|1357.327077|618.9134881|11.8727102|0.0|1.0|3.57|3.51|0.3|19.0|-7.67|6.7|4.63|1.33|0.0|1.0|7.0|4.0|-6.17|1.0|-4.78|0.000183|1.6800000000000002e-05|0.0069|0.0|0.0|8.78e-06|-0.04967|3.6281|-1920.079174|1128.98|341.74|0.2911|525.38|0.70205|0.70205|4.2519|0.02972182|6.0|8.2596
13b_a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.011016128|-0.118776867|2|0.041728395|-0.035340334|0.0|-0.003436924|0.042845487|-0.0463169629999999|1|1|-0.062905093|0.003429114|-0.564815317|1|0.841060094|0.836520136|0.892104517|0|-0.109962789|0.3529073379999999|0.018555474|-74.24619275|12.52854078|385.2420923|0.305898198|206.54056530000005|-0.042850934|8.459192992|105.341977|0.800290866|-50.13056864|88.26741491|-28.93268471|86.77473353|0.454574838|-1533.432289|2319.48655|-19.53516918|16.1428924|0.8334321|6627.406474|-1035.363967|0.017174033|-405.5090587|1916.093704|713.7769663|11.59580043|0.0|0.0|4.76|0.0|0.13|17.0|-6.19|3.04|1.72|2.06|0.0|1.0|6.0|5.0|-7.05|0.0|-4.3|0.00427|5e-05|0.0221|0.0|0.0|0.000288|-0.05434|5.0501|-1744.492044|1210.94|353.68|0.2783|544.04|0.32563|0.6862699999999999|3.8495|0.0455651|26.0|7.5901
12f_a36|0.0|1|0|7.412764017000001|2|2|0.0|-0.006773586|-0.032343041|2|0.039061728|0.10938259|0.0|0.003676818|0.012286423|-0.06756661|1|1|0.182557897|-0.101854847|-0.438198895|1|0.902377067|0.821599443|0.8700396090000001|0|-0.071035495|0.3416917479999999|0.01784834|-46.86832019|11.77610852|43.53853176|0.156443092|103.2191714|-0.035813075|7.769727312|0.835268043|0.7803018709999999|-30.92312428|76.51015325|-23.629013600000004|58.64442871|0.464240353|-1323.224761|2380.393255|-15.59012402|13.84366076|0.8665086190000001|6000.985822|-873.0469447999999|0.015685228|-369.879252|1695.785708|729.1873176|10.34891518|0.0|0.0|4.94|0.0|0.21|17.0|-7.36|3.62|2.45|2.45|0.0|1.0|6.0|4.0|-6.33|0.0|-4.57|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|1.7899999999999998e-05|-0.05035|5.2106|-1311.57896|1195.77|339.27|0.4374|545.55|0.37095|0.70126|5.9228|0.02879265|11.0|7.9586
12i _a30|0.0|0|0|7.412764017000001|2|2|0.0|-0.00691453|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|0.00372838|0.0109710489999999|-0.072247675|1|1|-0.172434349|-0.051371057|-0.469854551|1|0.8264832879999999|0.831176513|0.888213143|0|-0.076575246|0.356921662|0.015808432|-50.00086637|10.32233418|84.78576301|0.156570866|102.235113|-0.037414255|6.740110893|0.0|0.806299097|-32.64875738|72.59006433|-24.43015511|60.32320054|0.479900127|-1197.077601|2280.31966|-15.95200773|15.56818082|0.92270764|6362.153853|-781.648379|0.014680721|-400.0044646|1484.657003|652.8825454|9.585980094|0.0|1.0|4.62|0.0|0.14|17.0|-7.22|4.47|3.27|3.31|0.0|1.0|5.0|4.0|-5.75|1.0|-5.44|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|2.61e-05|-0.05465|5.0358|-2035.373964|1167.27|351.81|0.2384|542.74|0.43157|0.68497|2.5397|0.03436093|16.0|7.8013
2_a20 (SB-505124)|0.0|1|0|7.434257382|1|1|0.0|-0.010175551|-0.076310057|1|0.05042042|0.013612077|0.0|0.001622309|-0.177905025|-0.137383329|1|1|0.02072518|-0.150708132|-0.520284161|1|0.827730504|0.725030162|0.765632979|0|-0.083565835|0.214264156|0.02856542|-45.98170774|15.71798823|122.8758934|0.230563934|126.8667205|-0.0382594189999999|8.648749117000001|441.9400248|0.831919306|-25.30121848|70.87109323|-21.05206547|61.69969596|0.475937029|-968.3950117|1709.9571620000002|-11.58380004|11.3574908|0.908167636|4762.83693|-532.854802|0.011470204|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|3.4|3.1|0.3|17.0|-7.22|5.16|4.47|2.06|0.0|1.0|3.0|4.0|-5.31|1.0|-4.91|0.0019199999999999|1.22e-05|0.0040799999999999|0.0|0.0|2.03e-05|-0.03717|3.6404|-1089.371784|995.68|340.58|0.3267|505.82|0.69947|0.69947|2.5584|0.01305739|169.0|6.7721
