molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
13n_a6|0|0|6.842683282|0|0|1.4290206230000002|0.0|0.030890422|4.727387819|-0.135152403|2|-0.631323273|-0.0093684169999999|10.95053349|-0.033224059|1|-0.00687003|0.100294804|-0.118693789|-0.57091314|2|0.7767360059999999|-0.056293641|0.832753533|1|-0.100363599|-0.109392959|0.307384948|0.017758385|-68.88015714|12.18768927|0.29109784|-51.52585133|103.012404|0.748967057|-2.078466222|-47.27287681|88.73738138|-26.41600355|2952.259627|486.5239262|-1426.464192|-18.12946621|0.251032943|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|35.2699138|0.019904118|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.0|3.0|0.08|27.0|4.19|3.76|122.47|0.81|1.0|127.2|1.0|6.0|5.0|-7.23|0.0|0.0|1.0|-4.28|2.27e-05|0.00987|5.24e-05|2.43|0.0|2.1499999999999998e-10|9.35e-08|-0.07131|4.27|3.3510000000000004|-1423.765005|-1423.714738|369.99|0.9117|-1423.451366|0.1945|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249
19d_a38|0|0|7.412764017000001|2|2|1.297043205|0.0|0.013465335|5.351858133|-0.17467835|2|-0.6999264340000001|-0.011156837|10.95446448|-0.024688524|1|-0.00835812|0.041924146|-0.128079012|-0.529632789|1|0.853092207|-0.039361255|0.908591797|0|-0.116424545|-0.1248815919999999|0.3509455999999999|0.024158903|-74.84120843|15.53007152|0.36832051|-51.60489663|115.6739235|0.7494816990000001|-2.372750256|-48.11018574|94.84426896|-28.24584108|3055.168373|406.0626253|-1525.275418|-18.15727844|0.250518301|13.52121974|0.916264002|6934.7619620000005|161.0407189|-980.493036|37.68716585|0.022660131|2035.106956|686.8472757999999|14.56661536|0.0|0.0|1.0|0.0|4.0|0.13|17.0|2.34|1.65|124.32|1.65|1.0|133.79|1.0|6.0|5.0|-7.84|0.0|0.0|0.0|-3.62|0.000134|0.0594|0.0002399999999999|1.65|0.0|3.94e-07|0.000175|-0.05091|4.13|3.6586|-1500.898316|-1500.850957|338.89|0.3167|-1500.621723|0.0699|-0.20145|0.04735828|-1500.683599|10.6621|11.0|7.9586
18_a34|0|0|7.423568444|1|1|1.4547811819999998|1.801574074|-0.063113846|5.351858133|-0.101546926|1|-0.677741618|-0.001615187|10.9595763|-0.136990511|1|0.002183342|-0.155197864|-0.478810922|-0.493450778|1|0.805756513|-0.224951558|0.8584852479999999|0|-0.090328365|-0.129784908|0.295523326|0.040845819|-49.86847383|22.55015528|0.31018528|-39.55742812|54.26737825|0.695849945|-1.816988713|-27.53138148|86.77082535|-23.32844015|2424.18137|380.8328339|-1003.122927|-12.87916264|0.304150055|11.23989749|0.789096743|5296.289007|167.9151283|-553.8039936|33.52510165|0.027385869|1441.579371|428.6241319|15.11918774|1.0|1.0|0.0|1.0|0.0|0.21|17.0|3.13|3.15|75.47|1.49|1.0|93.91|2.0|5.0|6.0|-6.26|0.0|1.0|1.0|-4.11|4.77e-05|0.0167|7.829999999999999e-05|3.07|0.0|2.22e-06|0.000781|-0.03925|5.07|4.1234|-1199.288654|-1199.259634|300.68|0.3525|-1199.101028|0.0303|-0.21474|0.02902032|-1199.158044|6.7806|2.43|5.6144
4a_a46|0|0|7.825245291|1|1|1.13463711|2.180332577|-0.214093513|5.587248657999999|-0.008364558|2|-0.051075084|0.012632881|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.216904465|-0.129430244|-0.143806973|2|0.764741337|-0.06611606|0.8075680409999999|0|-0.05488948|-0.067863141|0.264863483|0.00935578|-28.50561609|4.858713991|0.076041983|-18.30276019|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|-11.49234623|2042.529911|479.8368017|-528.6479264|-5.968291366|0.2573736219999999|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|711.8625758999999|480.9500663|5.910149982|1.0|1.0|1.0|1.0|0.0|0.35|17.0|4.18|4.46|43.6|2.35|0.0|96.74|1.0|2.0|3.0|-5.87|0.0|1.0|1.0|-4.31|0.000117|0.0372|4.89e-05|3.34|0.0|1.53e-07|4.86e-05|-0.02921|3.4|4.5454|-994.237445|-994.2146342|272.77|0.1694|-994.028172|0.1694|-0.21988|0.022810825|-994.079365|3.7138|181.0|6.7423
3b_a12|0|0|0.0|1|1|1.283824445|0.0|0.156777705|0.0|-0.043495794|2|-0.332497127|-0.004028952|10.9540388|-0.003968827|0|-0.003019113|-0.19952566|-0.116772665|-0.547002361|1|0.768772928|-0.007397776|0.82914101|0|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|5.401901357000001|0.096795301|-24.04018959|0.0|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|-17.73486237|2186.64676|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|10.88757628|0.64134753|4665.346939|120.5265876|-360.6028438|23.06757345|0.0166212889999999|899.6353646|406.0361621|8.665655511|1.0|1.0|0.0|1.0|1.0|0.05|18.0|4.05|3.14|37.28|3.99|1.0|102.53|1.0|3.0|3.0|-5.65|0.0|1.0|1.0|-4.64|5.539999999999999e-05|0.0184|2.28e-05|3.78|0.0|7.91e-09|2.63e-06|-0.07091|3.96|3.7741|-1410.971864|-1410.947421|328.51|0.5013|-1410.826913|0.2418|-0.2232|0.02444371|-1410.8759220000002|8.5678|49.0|7.3098
12_a15|0|0|0.0|0|0|1.435689014|0.0|-0.071096525|0.0|-0.0455566929999999|2|-0.370766171|0.001740635|10.95973444|-0.01062828|0|0.0034254209999999|-0.054575504|-0.184255041|-0.380490701|2|0.723852961|-0.019064393|0.769289315|0|-0.061084417|-0.094209248|0.738437971|0.015018226|-39.00359933|9.58943236|0.10362709|-38.40979933|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|-20.42981445|2613.57759|572.3516967|-1082.780166|-13.04483751|0.253510603|10.40571107|0.909927213|5897.820841|161.8714956|-691.376388|27.36785616|0.016453962|1450.496376|673.7288405|10.50617745|1.0|1.0|1.0|1.0|1.0|0.12|24.0|5.32|6.3|56.27|2.87|2.0|119.95|1.0|6.0|4.0|-4.97|1.0|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|5.29|0.0|1.51e-10|5.99e-08|-0.03196|5.16|3.8538|-1281.087109|-1281.060163|321.72|0.1374|-1280.810963|0.0093|-0.19054|0.02694613|-1280.871722|6.0547|4.0|8.3979
16a_a23|1|1|7.423568444|1|1|1.197962324|3.411338761|-0.0147904689999999|5.351858133|-0.013055633|3|-0.302174246|0.012426121|10.31321796|-0.071458049|2|0.01226642|0.115499047|-0.335065967|-0.380779155|2|0.8323974470000001|-0.116894582|0.890165467|1|-0.041095401|-0.07288672|0.181301571|0.021379172|-26.53751114|13.80568132|0.0651629059999999|-30.39361398|91.92609822|0.585920722|-1.311960953|-17.13669862|65.21027197|-16.6118386|2924.629647|603.6746046|-847.2037686000001|-10.72715788|0.414079278|15.89802615|0.981208279|6552.801739|267.3932664|-547.0850515999999|28.35168303|0.02809646|1445.935835|668.3493171|18.14339594|1.0|0.0|1.0|0.0|1.0|0.14|20.0|2.03|2.52|108.26|2.04|1.0|125.79|2.0|5.0|4.0|-7.02|0.0|0.0|0.0|-4.31|2.6e-05|0.0111|4.86e-05|2.66|0.0|5.38e-06|0.0023|-0.0502|2.49|1.6239|-1685.913359|-1685.8794469999998|763.49|0.2066|-1685.580443|0.2066|-0.12645|0.03391189|-1685.6419010000002|18.4446|39.0|7.4037
18_a15|0|0|0.0|0|0|1.435689019|0.0|-0.020185809|0.0|-0.090130715|2|-0.319782642|-0.001044324|10.95986315|0.002685285|0|0.000539978|-0.190640601|-0.145790726|-0.431836192|2|0.7162974740000001|0.004699248|0.765450925|0|-0.067562078|-0.090730185|0.819442071|0.007146033|-41.31992544|4.370403779|0.163771093|-33.93632895|1.833724661|0.867430881|-1.723873519|-25.27062952|60.86009645|-21.51621375|2541.440611|511.4247108|-1054.294474|-13.15898469|0.132569119|10.2545953|0.711733271|5705.360332|81.07723009|-644.79025|24.80452821|0.008781964|1215.421882|590.2470602999999|5.370913621000001|1.0|1.0|1.0|1.0|1.0|0.08|24.0|5.68|6.86|47.04|3.6|2.0|113.42|1.0|5.0|4.0|-4.8|1.0|0.0|1.0|-5.93|6.86e-07|0.000265|1.18e-06|5.42|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|5.65|3.8232|-1265.810138|-1265.770242|324.29|0.2686|-1265.556558|0.0066|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894
12c_a30|0|0|7.412764017000001|2|2|0.604984133|0.0|0.045997203|5.351858133|-0.030422458|2|-0.3657134279999999|0.00372838|10.31162888|-0.072247675|1|0.003603419|-0.172653074|-0.090173435|-0.468696709|1|0.824373792|-0.1240820219999999|0.880943609|0|-0.076777688|-0.096482247|0.39541773|0.01588025|-50.12643041|10.36785909|0.156067288|-41.12547305|0.0|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|-24.42511853|2860.640481|550.9847369|-1196.830808|-15.946612|0.193871231|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|30.29927658|0.014695647|1484.664552|652.8825454|9.594458155|1.0|0.0|1.0|0.0|1.0|0.14|17.0|4.47|3.27|81.65|3.31|2.0|132.29|1.0|5.0|4.0|-5.75|0.0|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|0.0|6.03e-08|2.61e-05|-0.0542299999999999|4.45|3.5286|-2035.373591|-2035.339256|351.37|0.2155|-2035.141497|0.1568|-0.2038599999999999|0.03433522|-2035.202565|4.7893|0.01|7.9914
47p_a18|0|0|7.03438793|1|1|1.25117677|0.0|-0.001819106|4.844187086|-0.04760181|0|-0.3775970529999999|0.00235332|10.94701988|-0.049428094|0|0.003537135|0.037961877|-0.261349889|-0.441700685|0|0.726294118|-0.082977829|0.7611910209999999|0|-0.06909945|-0.082580968|0.278332428|0.007989903|-51.14496913|5.913843751|0.1670454519999999|-45.24146169|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|-22.80728054|2933.069245|616.5234972999999|-1528.087796|-16.88114242|0.181540558|19.41290064|0.956223901|6726.61969|134.3699001|-1131.036542|27.86610962|0.01090303|1867.029344|1011.163774|8.070036862|1.0|1.0|1.0|1.0|2.0|0.28|18.0|3.65|3.34|76.5|3.13|3.0|144.53|1.0|9.0|3.0|-6.07|0.0|1.0|0.0|-5.27|2.13e-06|0.000998|5.34e-06|4.35|0.0|9.35e-10|4.38e-07|-0.05628|7.98|3.2036|-1493.759811|-1493.731375|387.01|595.0|-1493.338659|595.0|-0.18746|0.02843634|-1493.407248|4.6652|64.0|7.1938
12ab_a30|0|0|7.412764017000001|2|2|0.604983638|0.0|-0.026189286|5.351858133|-0.030346359|2|-0.520212725|0.003529389|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.809127478|0.026596859|0.855880335|0|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|22.23130678|0.200246511|-49.97135112|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|3118.431712|562.8556061|-1278.064418|-15.78042667|0.3960470239999999|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|2116.165447|792.3440337000001|21.48976996|1.0|0.0|1.0|1.0|1.0|0.21|17.0|3.94|2.63|100.11|2.2|2.0|140.26|1.0|7.0|6.0|-6.39|0.0|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|1.47e-07|6.720000000000001e-05|-49.0|3.34|3.4919|-1804.824495|-1804.79081|355.06|0.1957|-1804.523449|0.1511|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825
7b_a10|0|0|7.535296702|2|2|1.186434511|0.0|-0.170920618|5.4161004020000005|0.037541178|2|-0.07459988|0.011041815|10.93274506|0.039221939|0|0.010068964|-0.0982988509999999|-0.082499103|-0.1874708719999999|2|0.764865564|0.065705128|0.8200487120000001|1|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|-30.71062112|5.061217187|0.07558334|-19.47494818|56.22969776|0.781045839|-1.152667458|-15.96741933|43.9185573|-14.26924098|2290.380138|480.6333417|-599.3081212000001|-7.419027879|0.218954161|8.771658176|0.8069307729999999|5212.568172|113.8411654|-311.5991709|18.26940272|0.012428175|767.3149142000001|459.0250226|6.46179973|1.0|0.0|1.0|0.0|0.0|0.25|16.0|4.34|3.03|41.38|3.04|1.0|105.44|1.0|2.0|3.0|-5.09|0.0|1.0|1.0|-5.28|5.29e-06|0.00183|5.25e-06|4.68|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|3.44|3.6426|-1450.09312|-1450.06366|340.37|0.1488|-1450.075119|0.0899|-0.21225|0.02946054|-1450.124551|5.6147|19.8|4.7033
8h_a8|0|0|7.05012252|0|0|1.3918396709999998|1.241306689|0.038482973|4.844187086|-0.249095464|0|-0.485274006|-0.007796225|10.94341368|0.007079485|1|-0.007036544|0.021094825|0.254819201|-0.53822084|0|0.6971223040000001|0.010682683|0.751162751|0|-0.122706004|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|6.58499063|0.397594866|-39.07081527|53.78973456|0.918315905|-2.147442322|-42.41801879|70.94463092|-28.69532281|2623.688756|354.18563860000006|-1262.594204|-16.87148841|0.081684095|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|31.2477685|0.00764059|1374.901814|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|2.0|0.0|23.0|4.69|4.72|80.88|4.11|2.0|105.27|1.0|4.0|4.0|-5.98|0.0|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|0.0|1.13e-08|4.43e-06|-0.06344|7.71|3.7327|-1361.651799|-1361.618499|332.16|0.3011|-1361.455676|272.0|-0.21819|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359
17a_a25|0|0|6.842683282|0|0|1.373200859|1.826085128|0.0055894319999999|4.727387819|-0.036457743|2|-0.248224991|0.0063846319999999|10.93106298|0.006360768|1|0.006423059|-0.02776212|-0.07654898|-0.362222339|2|0.748718056|0.0114970419999999|0.8005589320000001|1|-0.06234901|-0.079378741|0.348821736|0.012665055|-44.46905084|9.033070252|0.125413071|-40.379488|80.30332825|0.755980502|-1.666953566|-31.71656603|67.57985355|-21.2306737|2907.309477|623.7797651000001|-1188.917727|-15.142307999999998|0.244019498|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|28.08362601|0.015373381|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|1.0|1.0|0.11|27.0|4.83|5.31|72.7|2.67|2.0|131.06|1.0|7.0|4.0|-6.18|0.0|0.0|1.0|-5.13|7.5e-06|0.00325|7.44e-06|3.9|0.0|1.05e-10|4.54e-08|-0.05255|6.04|3.9347|-1391.625102|-1391.588873|315.11|0.4076|-1391.321455|0.1735|-0.21559|0.0362293|-1391.385492|5.1401|25.0|7.6021
6c_a31|0|0|7.78113851|1|1|0.6101347220000001|0.0|0.047405064|5.733341277|-0.151732713|0|-0.790027307|-0.009477764|10.31169965|-0.107687565|2|-0.00668344|0.2301743489999999|-0.009333123|-0.582545668|0|0.790900932|-0.172780048|0.846458013|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-76.54198229|20.09112958|0.358802727|-50.62888027|105.7632176|0.7653239190000001|-2.147518413|-48.45681657|93.4208388|-28.32375523|2837.949799|405.9259734|-1359.540251|-17.93106176|0.234676081|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|1776.424619|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|0.14|22.0|5.58|4.26|131.36|1.58|2.0|114.5|1.0|5.0|5.0|-6.27|0.0|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|1.15e-05|3.64|0.0|1.89e-08|7.9e-06|-0.0581799999999999|5.08|3.2974|-1691.984862|-1691.948653|376.01|0.5028|-1691.734564|0.5028|-0.19169|0.03620884|-1691.794585|8.8847|0.34|6.4685
12r_a30|0|0|7.412764017000001|2|2|0.604984545|0.0|-0.015167821|5.351858133|-0.093024002|2|-0.400352091|-0.002544958|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.83236194|-0.105767484|0.889479916|0|-0.090229387|-0.109990462|0.451652492|0.019137908|-58.32042638|12.36992712|0.27927255|-45.9515743|0.0|0.790065337|-1.979828309|-37.69583567|82.06195604|-26.11584816|2976.944611|465.8474777|-1279.67656|-16.88017015|0.209934663|13.94386247|0.867350555|6735.090739|135.6928105|-827.1283373|33.05530181|0.016970201|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|0.0|1.0|0.14|17.0|4.67|3.74|81.65|3.58|2.0|127.19|1.0|5.0|6.0|-6.06|0.0|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|6.900000000000002e-08|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|353.12|0.1908|-1774.009422|0.1522|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317
5e_a40|0|0|8.149890544|0|1|0.604912776|1.661964758|-0.091305805|6.167516491000001|0.0601021459999999|0|-0.162528785|0.009890343|10.31198323|0.029272031|2|0.008306061|-0.184667138|0.010397494|-0.391074665|0|0.8092726020000001|0.0451110059999999|0.877722972|1|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|-36.56222854|9.440323938|0.135577249|-20.29110082|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|48.81318333|-17.06741495|1986.384601|411.0778166|-512.0224486000001|-8.116440327000001|0.177640532|12.51197289|0.914944155|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|622.6260756|264.9899736|6.144645946|1.0|0.0|0.0|0.0|0.0|0.21|14.0|4.3|3.74|75.5|2.37|1.0|79.16|2.0|3.0|3.0|-5.66|0.0|1.0|1.0|-4.25|1.66e-05|0.00505|5.56e-05|3.51|0.0|2.23e-05|0.00678|-0.07231|4.99|3.7138|-1637.197299|-1637.180703|333.85|0.5262|-1637.115238|0.5262|-0.2201699999999999|0.01659566|-1637.162552|10282.0|25.0|7.6021
1_a6 (SB-431542)|0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|5.351858133|-0.175408303|1|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|-0.033765606|-0.567791164|1|0.7462411859999999|-0.083341531|0.805877431|0|-0.126408788|-0.122555709|0.210050443|0.033020439|-74.98172333|19.58668728|0.405958714|-43.12110169|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|-27.46300805|2678.823231|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|14.26172029|0.895537592|5748.417262|146.3942108|-733.0587287000001|36.46179023|0.02438148|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|0.05|23.0|4.04|3.63|103.12|1.54|1.0|106.85|1.0|4.0|5.0|-6.73|0.0|0.0|1.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|2.7|0.0|2.03e-08|7.81e-06|-0.05971|4.57|3295.0|-1292.588032|-1292.553086|376.28|0.5765|-1292.358966|0.3346|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119
26_a47|1|1|6.86171134|0|0|1.304328272|1.06819297|0.11828578|4.727387819|-0.200192886|2|-0.544056455|-0.0098410169999999|10.94972213|0.0081426509999999|1|-0.008325552|-0.24731748|-0.079370393|-0.5899218279999999|2|0.845040087|0.0120097289999999|0.910081385|1|-0.098127284|-0.101679756|0.549740398|0.020884606|-57.01987795|12.13564316|0.2895618|-34.3326642|60.07342336|0.717639177|-1.626876095|-33.13315474|73.39007585|-22.50824805|2625.572598|412.8219782|-945.3464183|-13.07911017|0.282360823|13.22794532|0.90465254|5994.406615|164.0744453|-549.3226272|31.36429668|0.024619511|1317.300461|457.1122177|14.3059247|0.0|1.0|0.0|1.0|2.0|0.05|21.0|2.84|4.68|98.72|2.59|1.0|104.8|1.0|4.0|5.0|-6.51|0.0|0.0|1.0|-4.56|1.3699999999999998e-05|0.00545|2.77e-05|3.12|0.0|5.97e-08|2.37e-05|-0.06279|4.37|3992.0|-1696.096597|-1696.075481|310.58|0.3197|-1695.9387359999998|77.0|-0.22921|0.02111593|-1695.993821|4.8242|13.0|7.9
47s_a18|0|0|7.03438793|1|1|1.251176205|0.0|0.026229332|4.844187086|-0.045792331|0|-0.394481152|0.002573931|10.94702059|-0.031515152|0|0.003686393|-0.040169986|-0.252119673|-0.46304239|0|0.712629555|-0.0540701129999999|0.745196689|0|-0.070258863|-0.08106112|0.306379663|0.008446541|-53.18668656|6.394119331000001|0.15456221|-46.45326408|51.05656345|0.820470855|-2.107589125|-40.26287221|69.29837549|-22.79238258|2992.734821|640.0051571|-1595.466781|-17.25406952|0.179529145|18.65422248|0.901192009|6968.705069|135.90542109999998|-1207.784866|27.77963709|0.010481057|1944.574596|1093.725912|7.934268528|1.0|1.0|1.0|1.0|2.0|0.3|18.0|4.06|3.93|76.5|3.33|3.0|149.34|1.0|10.0|3.0|-5.96|0.0|1.0|0.0|-5.45|1.12e-06|0.000539|3.53e-06|4.62|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|8.41|3218.0|-1534.196027|-1534.174077|385.29|0.5203|-1533.737579|0.5203|-0.18109|0.02195039|-1533.809351|2.9991|616.0|6.2104
12ar_a36|0|0|7.412764017000001|2|2|1.297042582|0.0|-0.064363806|5.351858133|0.000258844|2|-0.40866901|0.000939229|10.95407427|-0.036002609|1|0.002112069|0.145909555|-0.169341326|-0.4194638229999999|1|0.8371588959999999|-0.064014394|0.89459881|0|-0.080760277|-0.098732471|0.317338373|0.022389124|-54.80317647|15.19305207|0.163457134|-45.46486105|0.0|0.705591187|-1.875916952|-37.18892821|82.17472548|-23.57370143|2902.67985|567.6702443|-1272.979877|-15.99689556|0.294408813|16.68371115|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|0.0223636779999999|1804.132337|708.5476357999999|15.17578458|1.0|0.0|1.0|0.0|2.0|0.17|17.0|3.14|1.95|92.99|1.59|1.0|133.27|1.0|6.0|5.0|-7.21|0.0|0.0|0.0|-3.91|0.0001199999999999|0.0503|0.000122|2.33|0.0|8.95e-08|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|-1364.467971|322.13|0.5586|-1364.235126|0.2372|-0.21291|0.04327285|-1364.2977050000002|8.7322|25.0|7.6021
3p_a32|1|1|8.02059915|1|1|0.609420752|0.0|0.007752757|6.008813185|-0.028895521|0|-0.419292538|-0.000971341|10.31100269|-0.074544773|3|0.000920756|-0.092884784|-0.26891009|-0.53666614|0|0.8599558070000001|-0.120768771|0.918782026|1|-0.070907174|-0.098773656|0.366898545|0.021264377|-41.73212799|12.5150622|0.180429124|-34.21384146|57.82331968|0.6199678829999999|-1.28405753|-24.56127372|73.07639870000001|-17.1756096|2650.4178850000003|482.3550967|-755.7268222|-10.10863498|0.380032117|10.69458635|0.713035367|5960.446219|223.6663527|-444.779939|27.70403125|0.025390655|1218.977375|530.5658569|14.94356622|1.0|0.0|1.0|1.0|1.0|0.26|19.0|6.06|3.71|131.25|1.1|1.0|112.37|1.0|4.0|4.0|-6.8|0.0|0.0|1.0|-4.25|7.78e-06|0.00308|5.629999999999999e-05|2.7|0.0|1.62e-07|6.4e-05|-0.04963|4.26|3.6436|-1879.554272|-1879.527843|340.28|0.3083|-1879.350471|0.3083|-0.20018|0.02642856|-1879.406962|5.4496|26.0|7585.0
15c_a10|0|0|7.535296702|2|2|1.343850105|2.154210861|-0.236118846|5.4161004020000005|0.040869377|3|-0.153072705|0.01143745|10.92970798|0.0123939039999999|1|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7351096359999999|0.022187689|0.772328328|1|-0.046967376|-0.072537853|0.418835517|0.014703076|-32.5870313|10.2013281|0.095541483|-34.91899195|136.2098503|0.528228415|-1.233143495|-22.60962187|66.5866765|-13.36848349|3012.018586|627.5338454|-855.5829431|-9.275357237|0.471771585|15.6886947|0.8158976029999999|6673.826433|327.3258326|-593.6228632|25.30814911|0.023432886|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|1.0|0.0|0.37|21.0|3.77|2.97|59.31|1.74|1.0|141.96|1.0|6.0|6.0|-6.99|0.0|1.0|0.0|-4.57|0.0001419999999999|0.0646|2.68e-05|2.94|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|2.2|3.6709|-1450.241475|-1450.500669|337.75|0.3939999999999999|-1450.139335|0.0|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0
12u_a30|0|0|7.412764017000001|2|2|0.604983445|0.0|0.028039604|5.351858133|-0.027452346|2|-0.367578706|0.002431329|10.31162873|-0.0646674999999999|1|0.001805829|-0.15896471|-0.0857954809999999|-0.467189145|1|0.83236194|-0.105767484|0.889479916|0|-0.0773921259999999|-0.097867106|0.477056017|0.015562896|-51.83732031|10.42404292|0.15055905|-43.90644499|0.0|0.810462868|-1.859475018|-34.72068676|75.26051582|-25.41792137|3001.03926|568.9563615000001|-1245.478147|-17.02494806|0.189537132|14.01586754|0.7958728709999999|7133.515802|126.9521524|-834.2224549|31.36222814|0.014495402|1536.749179|685.6665849999999|9.709034401|1.0|0.0|1.0|0.0|1.0|0.14|17.0|5.11|3.92|81.65|3.79|2.0|137.3|1.0|5.0|4.0|-5.52|0.0|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|1.58e-08|7.39e-06|-0.0528299999999999|5.08|3.5003|-2494.962309|-2494.927579|354.21|0.1502|-2494.736802|0.1502|-0.20146|0.03472994|-2494.7995530000003|7.0553|34.0|7.4647
