molecula|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50
9i_a40|0|0|0.0|7.515889085|0|-0.105556952|0|0.045555556|0.187127708|0.891973262|0.201624407|10.31197226|2|0.333430103|0.105172175|0.762774506|-0.28972973|1|0.830980762|-0.092881258|-0.088485615|0.006324687|-46.80087537|5.548036224|213.7117392|0.169019238|85.16517222|-22.46593254|2.795536563|62.68854553|-1.327284222|-23.58195819|52.34891159|0.477626156|2056.370683|-668.7900768999999|335.9672843|-9.360805225|7.700852478|14.74203307|4201.058793|71.03556427|-336.98898810000003|0.010372658|-361.8074422|351.4600612|1.0|1.0|1.0|1.0|1.0|3.25|2.9|0.06|20.0|3.84|4.02|84.45|2.99|1.0|1.0|91.11|2.0|-5.32|22.0|2.0|-5.44|306.38|0.0|0.0|3.52|-4.71|0.00147|1.97e-05|9.31e-07|-0.05989|4.3611|3.2|-1273.334714|-1273.31399|417.75|0.56118|0.70339|0.3362|-0.11967|-0.17956|0.02072395|1.25|5.9031
8j_a46|0|0|0.214753401|7.727094485|1|-0.008523199|2|0.043903904|-0.129276363|0.0|-0.174853546|10.96391738|1|-0.204674804|-0.084266433|0.789844634|-0.074207717|0|0.934648421|-0.054707287|-0.068971544|0.308052557|-29.38737046|4.658562801|7.723448142|0.065351579|35.10521457|-19.90219786|2.5024620580000003|64.83187221|-1.103544698|-15.7861518|34.04593326|0.427798746|2121.846387|-592.7962878|1888.679875|-7.405468973|5.617748211|9.817783823|4759.107832|95.55665364|-318.43516580000005|0.008843828|-346.061389|453.1959065|1.0|0.0|1.0|1.0|0.0|3.23|3.25|0.32|17.0|4.71|4.55|43.6|2.62|1.0|1.0|96.94|2.0|-4.59|24.0|3.0|-5.55|338.83|0.0|1.0|3.82|-4.83|0.00878|1.47e-05|5.46e-08|-0.04068|4.9636|3.78|-1414.53151|-1414.50743|493.89|0.50703|0.70121|0.1427|-0.18531|-0.22599|0.02408052|1228.0|5.9108
9r_a24|1|0|0.0|6.605297921|0|0.013567512|3|0.024179894|-0.17821765|0.0|0.064425793|10.96129392|1|-0.29065818|-0.179075526|0.7958149290000001|-0.083458647|0|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|-41.49802275|10.4302588|71.31566881|0.158284162|106.1180928|-36.86695997|6.992734796000001|89.36724924|-1.394383716|-27.82142546|51.92828155|0.473403843|2644.462265|-934.8335183|958.7578093|-11.60626518|9.672636984|18.36822555|5501.824326|257.9706516|-626.7383196000001|0.02357068|-154.486433|670.2247423|1.0|1.0|1.0|1.0|1.0|3.53|3.04|0.22|23.0|4.23|3.93|79.82|1.02|2.0|0.0|116.9|8.0|-4.02|30.0|6.0|-6.83|400.48|0.0|0.0|2.98|-4.06|0.0383|8.77e-05|2.21e-09|-0.04313|4.4722|1.82|-1294.486221|-1294.451958|616.11|0.3398|0.6204|0.0029|-0.1676099999999999|-0.21074|0.03426339|11.0|7.9586
25b_a34|0|0|0.0|7.412764017000001|1|-0.0929479709999999|1|0.04037037|-0.150946163|0.0|-0.112970844|10.95957635|1|-0.2360985169999999|-0.278635968|0.7969500890000001|-0.101529052|0|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|-64.37123451|18.82143547|165.2408865|0.343426892|214.470853|-53.79083879|11.75402804|49.2835599|-2.206786613|-40.19997818|83.19266998|0.419904835|2611.55928|-1378.143115|2671.608537|-16.55102732|6.383564979|11.00434095|5786.015654|148.1659658|-860.6534206|0.019067452|-328.1702779|595.8522372|0.0|1.0|1.0|1.0|2.0|3.53|3.39|0.29|17.0|2.63|3.03|90.3|1.56|1.0|0.0|108.21|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|0.0|2.58|-3.69|59.0|0.000202|3.8100000000000004e-07|-0.03539|4.2253|5.06|-1313.388114|-1313.361559|562.84|0.6925600000000001|0.6925600000000001|0.2259|-0.17564|-0.21103|0.02655501|2.08|5.6819
24_a20|0|0|0.0|6.842683282|0|0.029711934|2|0.03625|0.087887688|2.041494094|-0.060940703|10.93106245|1|0.1468474119999999|-0.036258691|0.74131936|-0.07179846|1|0.952027295|-0.061437722|-0.067869875|0.531656762|-38.76683848|8.085691548|12.83518119|0.047972705|30.27049276|-27.02262995|5.102023479|406.1522673|-1.357397496|-24.46164548|46.85253003|0.457794721|2736.601949|-856.5097809|1961.887639|-10.80905198|6.852820269|12.63879297|6109.1040920000005|144.47729840000002|-540.4525990000001|0.013436544|-342.0394805|664.4562602999999|1.0|1.0|1.0|1.0|0.0|3.4|3.21|0.08|27.0|4.76|4.78|80.28|1.86|2.0|0.0|119.42|4.0|-4.89|31.0|5.0|-6.26|402.45|0.0|0.0|3.63|-4.93|0.00519|1.17e-05|4.82e-10|-0.06748|5.3396|3.74|-1291.896802|-1291.867578|551.25|0.46668|0.44916|0.0108|-0.15687|-0.22435|0.02922392|318.0|6.4976
16_a47|1|1|0.0|6.605297921|0|-0.1246612469999999|2|0.042285714|-0.08282926|1.491023983|0.001426202|10.95023129|1|-0.236994128|-0.02006804|0.812131575|0.081171071|1|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.30620628|9.676588112|63.13219447|0.308139547|159.6978638|-24.97833451|5.0150344780000005|0.0|-1.301931629|-25.03540372|57.9827944|0.473257697|2315.178558|-674.7452647999999|833.8646097|-9.202544293|6.855429069|13.01476838|4952.972679|156.55227280000005|-349.69668310000003|0.0234786339999999|-205.1602001|357.35851410000004|1.0|1.0|1.0|1.0|2.0|2.93|1.95|0.06|21.0|4.47|5.19|66.49|2.72|0.0|0.0|91.55|3.0|-4.34|25.0|5.0|-6.04|337.33|0.0|0.0|3.52|-4.42|0.0154|3.84e-05|6.8099999999999994e-09|-0.05717|4.4393|2.95|-1167.046301|-1167.0124560000002|395.28|0.59209|0.6743899999999999|0.0909|-0.16851|-0.22568|0.03384512|1.0|9.0
12j_a36|1|0|0.0|7.412764017000001|2|-0.0446165029999999|2|0.039061728|0.091496219|0.0|0.039869055|10.33556498|1|0.161289379|-0.07550872|0.820041835|-0.089459459|0|0.852586292|-0.069970795|-0.105480639|0.362692602|-46.2113679|11.99396966|26.39145693|0.147413708|97.35760604|-46.00836307|7.921272637|2.098786266|-2.004132137|-30.5197407|58.20533756|0.457280037|2881.20453|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|13.78874575|6352.018345|148.06163930000002|-874.1588982999999|0.016546717|-364.314663|725.9470896|1.0|0.0|1.0|1.0|2.0|4.86|0.0|0.17|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|6.0|-4.85|31.0|4.0|-6.64|427.52|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|8.95e-08|-0.05098|5.2072|3.37|-1670.448063|-1670.420129|536.01|0.37116|0.69967|98.0|-0.15495|-0.20593|0.02793415|0.01|8.0
3t_a32|1|1|0.0|7.765993078999999|0|-0.0338714389999999|0|0.03995614|0.028527045|2.141978747|0.012069208|10.31100267|3|0.049606573|-0.070331512|0.822076702|-0.146047869|1|0.828676243|-0.080203824|-0.0974995|0.217914628|-50.65701113|8.995863948|97.01046154|0.171323757|108.2086749|-38.89478416|5.681818647999999|0.0|-1.267493496|-31.99514268|59.65287508|0.481726305|2530.60497|-800.5532571|2241.507646|-10.75813179|8.107111779|15.64252992|5525.861115|199.2870037|-505.632194|0.017184783|-233.0294362|582.0730423|1.0|1.0|1.0|1.0|1.0|3.58|3.41|0.3|19.0|7.65|5.42|128.01|1.74|2.0|0.0|112.48|7.0|-6.48|27.0|4.0|-5.81|396.53|0.0|0.0|4.46|-4.93|0.00013|1.16e-05|9.86e-09|-0.05507|3.5487|5.5|-1864.708995|-1864.678788|575.45|0.70286|0.70286|0.2906|-0.14739|-0.20246|0.03020622|9.0|8.0458
1b_a5|1|0|0.0|6.605297921|0|-0.061874543|2|0.0248765429999999|-0.095857885|0.0|0.001241264|10.94890233|1|-0.220946861|0.019611905|0.759794937|-0.054153474|0|0.808828623|-0.07823203|-0.077221824|0.341795323|-39.38248661|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-19.56938257|2.737713392|0.769931305|-1.158327367|-19.82538668|44.82086533|0.474445758|2171.716467|-583.1091414|919.9167129|-7.933533473|6.11909445|11.64312636|4577.125071|134.6705884|-293.5407385|0.019229427|-234.0649914|357.34245360000006|1.0|1.0|1.0|1.0|1.0|2.75|1.81|0.0|23.0|4.88|4.76|54.46|2.29|0.0|0.0|90.44|3.0|-3.97|24.0|4.0|-5.99|316.33|0.0|1.0|3.38|-4.3|0.0336|4.970000000000001e-05|4.99e-09|-0.04135|4789.0|3.1|-1050.538976|-1050.506509|388.58|0.5153800000000001|0.43728|87.0|-0.1892|-0.23055|0.03246637|59.0|7.2291
4e_a46|0|0|0.092094405|7.825245291|1|-0.370202917|2|0.041636905|-0.08224348|0.0|-0.058626723|10.31928077|1|-0.135489528|-0.030065705|0.77019676|-0.076733489|0|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|-63.39469142|8.098142567|105.0139519|0.246284959|186.9007941|-48.825259|6.145520557|20.27041189|-1.949960781|-48.10898007|71.49283399|0.4753010039999999|3411.457836|-1479.78675|3129.575458|-17.82509456|7.906917146|15.06943449|7615.063066|155.48860530000002|-1122.980957|0.0125621839999999|-447.9030518999999|942.2127953|1.0|0.0|1.0|1.0|2.0|4.5|2.68|0.27|23.0|3.05|5.93|124.17|2.06|2.0|0.0|137.28|5.0|-6.08|35.0|6.0|-6.6|488.6|1.0|0.0|3.5|-5.41|0.000405|3.92e-06|1.56e-09|-0.03893|4.2446|8.03|-1884.613031|-1884.564974|655.69|0.5745600000000001|0.56481|0.3109|-0.17112|-0.21005|0.04805633|154.0|6.8125
47i_a18|0|0|0.0|7.03438793|1|-0.066917145|0|0.037484277|-0.037689885|0.0|0.073977454|10.94702091|0|-0.057689282|-0.106018078|0.744472118|-0.068524374|0|0.8030751740000001|-0.0780255879999999|-0.089609068|0.279553995|-54.34379065|6.787641686000001|72.81110823|0.196924826|137.1555392|-43.46880696|4.727502734|82.81385171|-2.150617629|-37.84973202|61.13143233|0.487446923|2795.907966|-1497.876758|1333.332089|-17.10248143|9.573882864|18.67881257|6353.6617320000005|96.90318745|-1043.251367|0.009393984|-502.6804099|855.7438937000001|1.0|1.0|1.0|1.0|3.0|4.05|0.0|0.22|18.0|3.28|2.8|85.29|2.74|3.0|1.0|134.83|8.0|-5.18|33.0|3.0|-6.36|440.54|0.0|0.0|2.5|-4.78|0.0029|1.67e-05|1.04e-09|-0.05062|3.2321|7.37|-1416.260696|-1416.233978|664.78|0.69175|0.69175|0.5085|-0.13237|-0.18299|0.02671774|19.0|7.7212
1c_a5|1|0|0.0|6.605297921|0|-0.006491037|2|0.0248765429999999|-0.080321049|0.0|-0.228971551|10.9433337|1|-0.133677441|0.034752304|0.7595197290000001|-0.109439124|0|0.88631419|-0.068062282|-0.070346332|0.436308619|-34.82350689|4.27195187|160.5407184|0.11368581|58.16640976|-18.41507338|2.185709046|0.0|-1.12554131|-17.81716094|39.09545876|0.476413155|2105.8969850000003|-575.8739559999999|873.709445|-7.366029352999999|6.063350238|11.580409800000002|4387.398857|126.3615674|-294.64117410000006|0.0153811389999999|-258.918642|409.0289917|1.0|1.0|1.0|1.0|1.0|2.78|2.09|0.05|23.0|4.99|4.51|54.46|2.13|0.0|0.0|95.45|3.0|-4.25|24.0|3.0|-5.77|312.37|0.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|3.87e-09|-0.03965|4.8783|3.17|-990.6223073|-990.5931502|410.52|0.4444899999999999|0.53838|0.1076|-0.18719|-0.22684|0.029157178|3981.0|5.4
12av_a36|1|0|0.0|7.412764017000001|2|-0.081537769|2|0.04250591|0.06882889|0.0|-0.021036176|10.96037173|1|0.1168328169999999|-0.126068378|0.8076780109999999|-0.067408377|0|0.752447733|-0.082283524|-0.105593135|0.277834652|-57.31621925|15.09249582|99.2415672|0.247552267|172.4374372|-51.2347934|10.51297704|124.9387725|-2.006269572|-39.92474833|72.40871507|0.491188387|3011.024457|-1397.506828|2354.591519|-17.07826447|8.975655204|17.64042914|6460.1184140000005|228.5327731|-973.4610746|0.025779468|-239.5042702|757.7532208|0.0|0.0|1.0|0.0|3.0|4.96|0.0|0.17|17.0|2.38|1.65|98.3|1.49|1.0|0.0|138.06|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|-3.64|128.0|0.000227|1.1800000000000001e-07|-0.05307|4.8408|4.5|-1440.988179|-1440.945099|588.31|0.43212|0.70455|0.0027|-0.14122|-0.19429|0.04308001|39.0|7.4089
6a_a31|1|0|0.0|7.703007682000001|1|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.0225412779999999|10.31170939|2|0.1533239019999999|0.0006473469999999|0.784022685|-0.0436046509999999|0|0.57216168|-0.132158278|-0.126430958|0.259133072|-77.60012959|20.08876284|157.9971748|0.42783832|251.216265|-43.59027182|11.79563339|98.49408082|-1.896464366|-45.56491046|97.68889243|0.478330896|2713.694431|-1113.557793|1671.917893|-15.56795422|7.516549303|14.408653400000002|5908.282843|180.411907|-653.8540772999999|0.031153284|-226.3518866|479.200937|1.0|1.0|1.0|1.0|2.0|3.42|2.51|0.05|22.0|4.68|3.69|131.36|1.13|1.0|0.0|104.73|4.0|-5.22|28.0|5.0|-6.69|390.42|0.0|0.0|2.96|-4.34|0.00238|4.55e-05|1.11e-07|-0.05563|3.5428|4.03|-1613.34153|-1613.295461|447.66|0.70416|0.70416|0.6404|-0.1428|-0.19843|0.04606915|1.1|5.9586
9b_a31|1|0|0.0|7.765993078999999|1|-0.070525429|0|0.03995614|-0.045938305|0.0|0.014628521|10.31169871|2|-0.075191042|-0.143280211|0.852813666|-0.154083843|0|0.669120552|-0.103937658|-0.131125311|0.241728566|-63.73317225|21.21368453|152.8702381|0.330879448|202.8908225|-49.30281875|13.00794571|552.0968813|-1.835754351|-39.08032306|84.94685678|0.469546953|2534.356888|-1125.659849|1711.969694|-14.68594601|8.097516252|15.2652837|5524.468603|190.5935925|-690.2394625|0.025089192|-231.99935|524.0230338|1.0|1.0|1.0|1.0|2.0|3.58|2.76|0.32|16.0|5.26|3.5|117.37|0.86|1.0|0.0|103.36|7.0|-4.76|27.0|5.0|-6.77|384.45|0.0|0.0|3.0|-3.86|0.00675|0.000137|1.44e-07|-0.0422899999999999|5.5119|4.69|-1578.839267|-1578.801576|562.68|0.41622|0.70102|0.2627|-0.15907|-0.2013599999999999|0.03769117|63.0|7.2007
18_a31|1|0|0.0|7.401841579|0|-0.138136629|0|0.0427124179999999|-0.051184519|0.0|-0.001973566|10.31169929|2|-0.084218532|-0.065041042|0.8595579409999999|-0.1647054359999999|0|0.72588713|-0.11789212|-0.129469649|0.258135789|-69.19879619|8.49194438|238.9516432|0.27411287|160.8952371|-44.60622732|4.984491996|0.0|-1.81257508|-40.61741697|77.69074057|0.4492048839999999|2241.561812|-1063.9219449999998|1935.374782|-13.87749294|7.076684189|12.84812443|4856.251645|130.6137795|-624.4871824|0.01673486|-325.73954460000004|477.1857166|1.0|1.0|1.0|1.0|3.0|3.41|2.85|0.28|16.0|4.9|3.48|119.14|0.75|1.0|0.0|99.32|7.0|-4.62|25.0|4.0|-6.72|356.44|0.0|0.0|2.89|-3.62|0.00862|0.000241|2.9e-07|-0.03702|5.0092|4.81|-1465.528656|-1465.4803960000002|541.33|0.51842|0.70058|0.2457|-0.16212|-0.19914|0.04825999|0.13|6.8861
4d_a46|0|0|0.173086735|7.825245291|1|-0.017469934|2|0.047736111|-0.131948546|0.0|-0.111025108|10.96333164|1|-0.206000242|-0.0814707009999999|0.764741337|-0.103199079|0|0.936057958|-0.056384895|-0.070772596|0.290035518|-30.95621863|4.750218646|8.241078584|0.063942042|35.10521457|-21.33218735|2.607946825|74.62074724|-1.132361533|-16.99546444|35.70643728|0.441136013|2181.291783|-621.6847867|2233.65548|-7.419891252999999|5.757075209|10.30138878|4993.774007|102.4310631|-341.3149976|0.0086574759999999|-344.15403910000003|509.0572545|1.0|0.0|1.0|1.0|0.0|3.78|3.5|0.35|17.0|4.81|5.11|43.6|2.84|2.0|1.0|101.75|2.0|-4.93|25.0|3.0|-5.4|352.86|0.0|1.0|4.11|-5.11|0.00416|7.8e-06|3.88e-08|-0.0396399999999999|4.4265|4.18|-1453.840712|-1453.817782|503.76|0.69884|0.69884|0.1313|-0.18639|-0.22603|0.02292966|517.0|6.2865
6g_a40|0|0|0.0|8.421342866|1|-0.261952754|0|0.039863946|-0.120745388|0.607999575|0.07194868|10.30179936|2|-0.221674172|0.0312035079999999|0.832499949|-0.340429901|1|0.605346707|-0.164941808|-0.156296046|0.400587529|-107.2113398|11.53799852|328.78166810000005|0.3946532929999999|256.5226419|-66.03405036|7.499640603|47.36081569|-2.657032782|-69.68682788|118.7493383|0.425569146|3142.74733|-1727.0578510000005|3198.69909|-24.9461968|6.95079805|12.10032156|7822.892656|114.2663866|-1122.578856|0.020240097|-421.4621621|590.1686672000001|0.0|0.0|0.0|1.0|3.0|4.06|2.28|0.21|14.0|3.43|2.48|213.89|0.59|1.0|2.0|124.18|5.0|-7.22|31.0|7.0|-7.02|474.53|1.0|0.0|2.37|-4.71|2.87e-05|1.93e-05|0.0013599999999999|-0.08622|3.3197|7.38|-2522.023752|-2521.990118|514.77|0.58454|0.5794199999999999|0.1307|-0.11857|-0.20479|0.03363483|47.0|7.3279
17b_a6|1|0|0.0|7.412764017000001|1|-0.0265090529999999|1|0.042739018|0.139594234|0.0|-0.0385646|10.949638|1|0.231025646|-0.10896749|0.7788169070000001|-0.138423611|0|0.753949098|-0.095450984|-0.109195656|0.318652397|-62.63196368|20.48861696|155.8689396|0.246050902|161.4509401|-47.0150166|13.44399246|557.7093661|-2.074717455|-41.0971443|83.12058064|0.4548818979999999|2816.0632920000003|-1361.36499|2207.972178|-17.86570631|8.974770742|16.46390151|5985.963521|150.48105900000002|-893.2853154999999|0.019915748|-355.2067434|627.4287311|1.0|1.0|1.0|1.0|2.0|3.53|2.89|0.12|23.0|4.98|4.32|95.85|1.7|2.0|0.0|116.79|5.0|-5.81|31.0|5.0|-5.89|409.44|0.0|0.0|3.6|-5.17|0.000637|6.69e-06|9.77e-10|-0.05736|3.5444|4.04|-1350.102764|-1350.078181|575.2|0.69615|0.7016100000000001|0.0033|-0.12545|-0.18281|0.02458322|153.0|6.8153
12ap_a36|1|0|0.0|7.412764017000001|2|-0.010732275|2|0.042739018|0.066185994|0.0|-0.105824575|10.95430638|1|0.117738331|-0.098598933|0.832758813|-0.074596774|0|0.830587483|-0.082622504|-0.106173763|0.27547717|-54.21070432|14.26936622|82.56761031|0.1694125169999999|111.1558165|-45.7078307|9.36249036|0.0|-1.91112774|-35.56900768|68.48007054|0.464588|2843.18721|-1253.939017|2328.307856|-16.13217554|8.766216204|16.37284224|6003.481614|172.00197649999998|-822.7409526|0.020575639|-312.1212186|642.3830552000001|1.0|0.0|1.0|0.0|2.0|4.78|0.0|0.13|17.0|2.75|1.76|92.99|1.38|1.0|0.0|128.47|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|0.0|1.66|-3.95|0.0412|0.000113|2.21e-07|-0.06084|4.9124|2.98|-1325.199863|-1325.159466|553.28|0.59563|0.6929|0.3982|-0.15704|-0.21788|0.04039655|32.0|7.4949
1_a15|0|0|0.0|0.0|0|-0.043374667|2|0.0381893|0.06459652|0.0|-0.068297833|10.95880609|0|0.096086011|-0.1816819589999999|0.705825714|-0.001544849|0|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|-44.01415991|16.94887506|121.3844816|0.124276535|80.34898605|-46.71058649|10.95802135|63.14412039|-1.899685524|-28.45664402|60.96303497|0.437969049|3000.975833|-1228.210985|2855.495631|-13.01770443|6.580146251|11.7078005|7284.337537|254.7811976|-794.0799704|0.0280791829999999|-136.9714493|851.7423982|1.0|1.0|1.0|1.0|1.0|3.91|4.18|0.19|24.0|5.46|6.32|74.73|2.2|3.0|0.0|132.94|8.0|-6.55|34.0|6.0|-5.38|457.52|1.0|0.0|4.68|-5.97|0.00013|1.08e-06|9.53e-11|-0.04142|4.3834|4.68|-1510.136281|-1510.117336|598.34|0.64662|0.70553|0.0061|-0.1365|-0.17792|0.01894559|44.0|7.3565
30_a47|0|1|0.0|6.842683282|0|-0.184735553|2|0.038387534|0.013114301|1.192095911|-0.008774855|10.95005723|1|0.029343834|-0.035472095|0.8485444809999999|0.074217097|1|0.67896733|-0.108232368|-0.107296835|0.384732322|-64.94243028|13.64937081|350.5257774|0.32103267|192.6285289|-38.63044093|8.190002019|76.90733636|-1.609452527|-38.96726396|78.59180109|0.4680850139999999|2626.927627|-965.7162688|1558.731067|-13.79658605|6.886726437999999|12.94704346|5852.817155|192.3403721|-579.456614|0.028122734|-215.3470619|457.1122177|1.0|1.0|1.0|1.0|2.0|3.03|2.12|0.05|21.0|2.71|3.93|98.72|1.78|1.0|0.0|104.25|5.0|-4.22|28.0|5.0|-6.95|396.81|0.0|0.0|2.61|-4.1|24.0|7.94e-05|5.74e-08|-0.0564299999999999|3.7159|3.89|-1696.12008|-1696.078047|478.04|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|-0.20813|0.0420327|13.0|7.9
17g_a50|0|1|0.0|7.934155233999999|2|0.052557574|2|0.029160757|-0.05611228|2.236579664|-0.022378911|10.94501702|2|-0.090386911|-0.200725906|0.738521694|-0.2126789369999999|1|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|9.710172008|10.60268439|0.079336825|52.94662161|-31.48270383|6.48022912|85.51402581|-1.555134042|-21.45417373|41.85775712|0.467997084|2821.3922|-1037.842058|1975.996014|-11.54365807|8.130878433|15.28352231|6102.424958|166.8756987|-692.6194843|0.013645282|-333.6136209|829.3813984|0.0|1.0|1.0|1.0|0.0|4.04|3.66|0.35|20.0|3.71|4.37|51.77|2.71|2.0|0.0|133.03|6.0|-4.46|32.0|4.0|-6.28|424.54|0.0|1.0|3.63|-4.86|0.0148|1.39e-05|1.1e-07|-0.0323|4.0458|3.22|-1335.976491|-1335.946919|559.45|0.6623600000000001|0.6623600000000001|0.1795|-0.16699|-0.19929|0.02957267|246.0|6.6091
4_a27|0|0|0.0|6.823286122000001|0|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|0.13397347|10.93736915|1|-0.459570857|-0.2030237389999999|0.7853766809999999|-0.024800302|1|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|-29.89961815|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-21.12083948|5.40078803|58.27512057|-1.181818|-15.48073439|40.33074472|0.444169714|2273.715366|-611.8944548999999|1213.060761|-7.543156957000001|6.01592535|10.82331334|4988.6278600000005|164.3952417|-316.8125922|0.020363697|-188.9664429|424.8821143|0.0|0.0|0.0|1.0|0.0|3.11|3.08|0.16|21.0|2.94|2.8|65.6|2.66|0.0|0.0|97.55|2.0|-3.57|25.0|4.0|-6.51|331.37|0.0|1.0|2.8|-3.99|0.0882|0.000102|6.04e-07|-0.0449899999999999|5.5485|4.63|-1083.138303|-1083.119531|445.65|0.36899|0.6089899999999999|0.1741|-0.17034|-0.21533|0.01877181|4.0|8.3979
17b_a25|0|0|0.0|6.842683282|0|-0.002108117|2|0.042843137|-0.026412432|1.968416259|-0.100018134|10.93106294|1|-0.044260194|-0.044156525|0.780221059|0.029728702|1|0.882170399|-0.068207754|-0.079392561|0.410780725|-51.71860811|12.04068508|99.61874923|0.1178296009999999|89.34443096|-45.64634114|9.129863339|87.61586206|-1.6672437880000002|-39.21569422|63.75929319|0.476276266|3100.8813760000003|-1264.189524|2514.295488|-16.81707305|9.700133933|18.52147096|6674.061446|208.6205329|-958.573164|0.0175785369999999|-341.0100868|832.226697|1.0|1.0|1.0|1.0|1.0|3.56|3.25|0.11|27.0|4.88|5.18|96.49|2.0|2.0|0.0|135.78|7.0|-5.32|35.0|5.0|-6.53|458.51|0.0|0.0|3.78|-5.07|0.00218|8.59e-06|9.08e-11|-0.05531|5.4236|5.89|-1483.873254|-1483.830524|654.18|0.31395|0.6594800000000001|0.1741|-0.16408|-0.21939|0.04272963|101.0|6.9957
12aj_a36|1|0|0.0|7.412764017000001|2|-0.045035034|2|0.043848238|0.064171987|0.0|-0.103202936|10.95354213|1|0.1087087|-0.104118159|0.812278823|-0.072770961|0|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|-46.79363201|11.73352271|82.34300699|0.173013687|110.89910559999998|-42.23511741|7.521007149|0.0|-1.953134451|-29.99399664|58.52715472|0.47532973|2710.647462|-1251.929069|2275.825451|-15.14089115|8.056502837|15.35536375|5763.333098|144.26810480000003|-802.4672307|0.016684569|-352.4483722|662.0530478999999|1.0|0.0|1.0|0.0|2.0|4.84|0.0|0.17|17.0|3.24|2.19|69.2|2.24|1.0|0.0|128.72|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|1.0|2.14|-4.3|0.0274|5.05e-05|1.08e-07|-0.05275|5.2301|3.48|-1272.27339|-1272.241135|539.55|0.4112|0.70423|0.0082|-0.14818|-0.20093|0.03225532|17.0|7.7696
19j_a38|1|0|0.0|7.412764017000001|2|-0.04575843|2|0.04391253|0.105682345|0.0|0.003554228|10.95429182|1|0.23209815|-0.09493054|0.846765471|-0.060360554|0|0.8071763829999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|17.15233756|131.29876370000002|0.192823617|131.9851314|-50.60340201|11.74054073|29.18585028|-1.944118135|-39.565701700000005|74.95583121|0.408533267|2969.234865|-1330.722303|3109.238056|-17.86002424|7.506210369|12.69084117|6704.612831|195.5099392|-910.8612362|0.023555355|-293.4664598|640.025745|1.0|0.0|1.0|1.0|3.0|4.81|2.34|0.13|17.0|3.17|2.42|105.02|1.76|1.0|0.0|130.41|5.0|-4.35|32.0|5.0|-7.13|426.45|0.0|0.0|2.44|-4.12|19.0|7.55e-05|1.2099999999999998e-07|-0.06447|6.0361|3.23|-1424.426858|-1424.390074|533.97|0.30419|0.69435|0.2625|-0.15182|-0.21629|0.03678378|8.0|8.1146
