molecula|NaaNH|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|ATSC1c|MATS8i|BCUTi-1|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomRadius|PPSA1|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|E solv. Water  (Hartree)|pIC50
13l_a6|1|3.433158672|0.0|7.412764017000001|1|1.4242139390000002|0.0|0.03093879|-0.0143011819999999|5.351858133|-0.132667824|-0.858070925|-0.037558466|10.95129637|1|-0.006280295|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|0|0.643098986|-0.118071236|-0.126521431|0.210844002|0.030012523|-82.24617981|-88.13242567|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|118.3485042|-2.53042863|-57.29112645|-31.47586631|103.1523329|0.4257335779999999|-1762.648513|0.206328863|8.810095892|143.7247666|0.018273048|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|3.0|3.64|23.0|-8.89|115.15|1.39|1.0|0.0|0.0|1.0|7.0|-5.49|441.48|0.0|0.0|1.0|3.07|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04885|3.6675|3.5499|-1465.834958|735.52|1249.13|349.26|0.3115|338.07|0.70515|0.03092407|6.4145
9a_a36|1|3.4090209280000003|0.0|7.412764017000001|2|1.297044807|0.0|-0.109305298|-0.007853595|5.351858133|-0.046964839|-0.41624054|-0.078488872|10.96066876|1|0.00484375|-0.12019672|-0.202876718|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|-45.04449811|-66.44342306|49.52042402|0.1734403769999999|106.0201967|-0.039929147|-40.61536816|0.0|-1.956528182|-27.53468726|-24.40778806|59.5185754|0.453098452|-1195.981615|0.236165413|7.546661564|144.36259840000002|0.019513779|-322.5522826|1565.759963|578.2841135|11.92833382|0.0|1.0|4.69|17.0|-6.28|66.4|2.02|1.0|0.0|0.0|1.0|5.0|-3.71|382.42|0.0|1.0|0.0|1.95|-3.99|0.000197|0.0753|0.000102|2.66|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.8677|3.8677|-1252.77514|648.41|1092.66|320.56|0.4811|320.56|0.68682|0.02701893|7.8861
IN1233_a59|1|3.463603867|0.0|6.842683282|0|1.400923654|0.0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|-0.5039851160000001|-0.011236836|10.93301779|1|-0.004071701|0.001996439|0.003282792|-0.597167441|0.809917509|0.74801464|-0.107446431|-0.090732503|0.80310139|0.778639593|1|0.7613246490000001|-0.092761756|-0.095213818|0.356444983|0.010831674|-61.73167061|-63.36348363|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|83.1557517|-1.904276352|-41.08157616|-23.91074854|68.94000009|0.483639625|-1267.269673|0.1892041019999999|8.011984402000001|125.91272279999998|0.0134658889999999|-413.6607749|1562.994677|712.1606951|8.961363774|1.0|2.0|3.48|27.0|-10.0|97.55|2.06|2.0|0.0|0.0|0.0|5.0|-5.59|419.48|0.0|0.0|1.0|3.78|-5.16|2.54e-06|0.00107|6.91e-06|3.85|0.0|0.0|9.93e-11|4.17e-08|-0.05605|5.2194|3.5355|-1352.326849|703.47|1204.16|350.69|0.2623|237.54|0.6953699999999999|0.02473496|7.4685
12ba_a36|1|3.389685532|0.0|7.412764017000001|2|1.297043659|0.0|-0.090865777|-0.0075620109999999|5.351858133|0.026411489|-0.423472625|0.003750685|10.9478512|1|-0.000621302|-0.091676619|-0.168084618|-0.410941182|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.890675195|0.796093405|0|0.849738126|-0.083210415|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|100.798163|0.150261874|101.229662|-0.037526591|-49.20258616|16.1479891|-1.951382748|-37.76553687|-25.28122447|72.63670824|0.49229954|-1314.6236720000002|0.293104216|7.409667253999999|197.4608731|0.023797439|-278.7665262|1859.713557|688.1986357999999|16.03205543|0.0|2.0|4.8|17.0|-6.72|116.78|0.74|1.0|0.0|0.0|1.0|5.0|-4.77|431.45|0.0|0.0|0.0|1.57|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|3.0114|-1417.426327|687.23|1187.56|411.71|0.7436|236.13|0.70432|0.02839417|7.6778
17b_a6|1|3.375166525|0.0|7.412764017000001|1|1.425925343|0.0|0.1012747369999999|-0.01272079|5.351858133|-0.0265090529999999|-0.6869226490000001|-0.0385646|10.949638|1|-0.00194781|-0.10896749|-0.180339002|-0.563310199|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0.8370824240000001|0.8013954109999999|0|0.753949098|-0.095450984|-0.109195656|0.318652397|0.03122461|-62.63196368|-71.65078895|155.8689396|0.246050902|161.4509401|-0.041494349|-47.0150166|557.7093661|-2.074717455|-41.0971443|-27.2272998|83.12058064|0.4548818979999999|-1361.36499|0.229332826|8.974770742|150.48105900000002|0.019915748|-355.2067434|1766.4758989999998|627.4287311|13.06809384|1.0|2.0|3.53|23.0|-9.01|95.85|1.7|2.0|0.0|0.0|1.0|5.0|-5.81|409.44|0.0|0.0|1.0|3.6|-5.17|1.56e-06|0.000637|6.69e-06|4.09|0.0|0.0|9.77e-10|4e-07|-0.05736|3.5444|2.9964|-1350.078181|690.98|1168.62|413.78|0.3949|349.8|0.7016100000000001|0.02458322|6.8153
12al_a36|1|3.469383582|0.0|7.412764017000001|2|1.297043737|0.0|-0.06777947|-0.008463062|5.351858133|-0.04314418|-0.4908576189999999|-0.074215038|10.96020817|1|0.003077071|-0.1430106119999999|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|0|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|114.2305891|0.198820783|130.8308989|-0.035305316|-45.86257662|0.0|-1.906487074|-33.70669917|-23.23210974|68.94274882|0.456856406|-1254.533926|0.328915355|8.774664332|216.4375922|0.025956027|-225.1591357|1869.412355|679.7230552999999|17.07995636|0.0|2.0|4.81|17.0|-6.69|78.43|1.72|1.0|0.0|0.0|1.0|6.0|-3.95|411.46|0.0|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|3.5511|-1347.445127|702.95|1181.84|349.14|0.4466|319.71|0.70417|0.03469224|7.3188
14h_a23|0|0.0|0.0|7.423568444|0|1.197963488|3.309480899|0.043538466|-0.005921293|5.351858133|0.006191846|-0.307907256|-0.024318144|10.31321773|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.79263722|0.143102066|-0.05745554|0.860920386|0.669357479|1|0.923430574|-0.063825076|-0.081058742|0.223157991|0.021982565|-43.02851162|-54.6468131|41.34207782|0.076569426|51.620282|-0.033774476|-36.84086528|86.83095818|-1.621174834|-29.00823506|-22.76950546|57.84834575|0.48032488|-1092.936262|0.246899416|7.833334036|166.45047749999998|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|1.0|1.0|3.47|26.0|-7.47|128.81|2.39|1.0|1.0|0.0|1.0|5.0|-5.68|436.49|0.0|0.0|0.0|3.23|-4.9|2.09e-06|0.0009109999999999|1.27e-05|3.3|0.0|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|4.0506|3.6689|-1722.148272|699.86|1190.62|337.93|0.3424|306.09|0.69933|0.02796857|8.3468
12z_a36|1|3.435113772|0.0|7.412764017000001|2|1.297044126|0.0|-0.065211069|-0.007671785|5.351858133|-0.010732275|-0.421948174|-0.010881947|10.95429182|1|0.001194592|-0.098598933|-0.175397741|-0.433580807|0.8707354620000001|0.826316772|0.103551178|-0.0533649729999999|0.886776351|0.8212311840000001|0|0.834790405|-0.081592361|-0.102674964|0.492335362|0.023371488|-54.11489962|-68.09761735|114.3931487|0.165209595|109.572766|-0.036238222|-45.16471514|15.59091678|-1.848149347|-35.89088901|-24.03445318|69.61568586|0.4577848329999999|-1225.757112|0.287317638|8.016303367999999|190.5590792|0.0225782039999999|-282.1167226|1719.920651|642.3830552000001|14.97465267|0.0|2.0|4.76|17.0|-6.66|92.99|1.38|1.0|0.0|0.0|1.0|5.0|-3.99|406.44|0.0|0.0|0.0|1.66|-3.95|0.000101|0.0412|0.000113|2.4|0.0|0.0|2.21e-07|8.97e-05|-0.05642|3.8969|3.8969|-1325.157504|686.33|1153.7|318.16|0.4423|318.16|0.69397|0.03845474|8301.0
7s_a46|0|0.0|0.218897825|7.727094485|1|1.160371307|2.117265684|-0.0778653109999999|-0.005351046|5.533389489|-0.076841616|-0.240797051|-0.005405515|10.94651358|1|0.005577925|0.012197837|0.018964141|-0.3638523629999999|0.778692012|0.770312275|-0.036284605|-0.030371026|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|0.008871171|-48.61321955|-41.72189594|166.3052939|0.141211538|70.97315818|-0.031623562|-20.9694955|0.0|-1.3281895890000002|-24.43308641|-15.894055599999998|53.07188519|0.433822088|-667.5503351|0.1801125439999999|5.565371272|90.5248694|0.01122216|-321.55195330000004|814.1975221|409.9543818|5.640276426000001|1.0|1.0|3.08|17.0|-6.08|50.94|2.39|0.0|0.0|0.0|1.0|2.0|-4.07|305.37|0.0|1.0|1.0|3.12|-4.24|8.590000000000001e-05|0.0262|5.76e-05|3.32|0.0|0.0|8.39e-07|0.000256|-0.02024|5.2972|4293.0|-974.7707066|539.99|916.7|288.81|0.4164|234.06|0.69976|0.036050328|5.7022
18d_a30|0|0.0|0.0|7.412764017000001|2|0.6049874|0.0|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|-0.385441836|-0.053728319|10.31163881|1|0.002064369|-0.0541804029999999|-0.120380857|-0.4624430539999999|0.669561738|0.815003426|-0.001699165|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.07812727|-0.103191184|0.346980269|0.017843227|-49.44608411|-65.3088221|78.23108693|0.196719738|124.5022473|-0.037906966|-41.33339749|0.0|-1.85744132|-31.29400567|-23.99099587|60.73891035|0.443774287|-1175.558798|0.216715605|7.063141946|137.15746130000002|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|0.0|1.0|4.75|17.0|-6.9|81.65|3.2|2.0|0.0|0.0|1.0|5.0|-5.39|416.47|0.0|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05506|5.0125|3.4682|-1674.987709|669.66|1129.46|357.49|0.3856|247.35|0.69017|0.03258724|7.6737
7a_a8|1|3.1730222510000003|0.0|7.535296702|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|-0.0407248439999999|-0.482688615|0.004607684|10.94671402|1|0.002028046|-0.019499132|-0.032195997|-0.412963751|0.7168594159999999|0.764224152|0.033708575|-0.032562221|0.831914523|0.681200974|0|0.718410375|-0.102174163|-0.101880506|0.238462711|0.035405618|-60.00793116|-59.83546383|145.3710976|0.281589625|165.38046830000002|-0.042647654|-35.14198015|71.85980901|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|-1077.038349|0.266115601|7.699041907000001|156.2924154|0.0265990589999999|-274.7254012|1467.585836|488.0169522|15.62189947|1.0|1.0|3.34|23.0|-7.27|92.93|2.01|1.0|0.0|0.0|1.0|3.0|-4.86|382.37|0.0|0.0|1.0|3.15|-4.64|1.36e-05|0.00522|2.29e-05|3.24|0.0|0.0|5.3600000000000004e-08|2.05e-05|-0.07616|4.5808|3.0704|-1291.287017|605.72|1031.61|403.8|315.0|270.66|0.70367|0.0269461|4.6068
4g_a46|0|0.0|0.171759574|7.825245291|1|1.134637064|2.156712018|-0.153373738|-0.001702489|5.587248657999999|-0.010706405|-0.088529411|-0.055084605|10.96333695|1|0.010608122|-0.078780402|-0.121452903|-0.2455749539999999|0.662386484|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|0|0.946829733|-0.056893316|-0.070153728|0.318162858|0.00801562|-32.64186634|-40.24987057|7.38470955|0.053170267|30.50581108|-0.024339048|-23.0928866|72.82863401|-1.192613373|-18.72788427|-13.96424081|37.24073329|0.448462961|-684.2477996|0.1731389069999999|5.8466355000000005|99.33639766|0.007803902|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|0.0|3.9|17.0|-7.8|43.6|3.06|2.0|1.0|0.0|1.0|3.0|-5.38|366.89|0.0|1.0|1.0|4.39|-5.38|4.22e-06|0.00155|4.16e-06|4.73|0.0|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.4163|-1493.132001|615.33|1064.92|280.74|0.1294|280.74|0.6983199999999999|0.02266493|5.5615
18c_a22|0|0.0|0.0|6.842683282|0|1.194229067|1.804590026|-0.191807441|-0.003749104|4.727387819|0.013131848|-0.213698903|0.009519672|10.31286086|1|0.005597023|-0.078828791|-0.143402172|-0.305378181|0.7290394929999999|0.7669483559999999|-0.032031791|0.010828071|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|30.63947336|0.068926461|47.68404831|-0.028825841|-36.55965924|15.22791009|-1.52776956|-27.73804808|-19.94201893|53.82294919|0.4777430589999999|-1056.927003|0.317309976|7.332936064|219.5183688|0.0215181079999999|-252.7737494|1548.179944|779.8043336000001|14.88645273|1.0|1.0|3.56|27.0|-9.46|124.4|1.47|1.0|1.0|0.0|1.0|6.0|-5.8|461.54|0.0|0.0|1.0|3.72|-5.1|1.6e-06|0.000739|7.98e-06|3.5|0.0|0.0|3.4299999999999995e-10|1.58e-07|-0.07207|5655.0|3.7222|-1783.5397829999995|707.08|1249.84|333.1|0.2996|219.25|0.60449|0.02279458|7585.0
41_a47|0|0.0|0.0|6.842683282|0|1.420292383|1.840145925|-0.225923786|-0.004083905|4.727387819|-0.072088843|-0.187859623|0.024881402|10.98214139|1|0.0047106|-0.1430639269999999|-0.317014709|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.123676975|0.900915114|0.609110565|1|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|-50.81597048|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|0.0|-1.259711209|-19.48810377|-16.54473457|44.86996758|0.447046066|-711.4235867000001|0.346852185|7.168742909|195.8852341|0.023067788|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|3.18|21.0|-7.47|68.52|1.75|0.0|0.0|0.0|1.0|4.0|-3.57|348.38|0.0|1.0|1.0|3.06|-3.9|0.000267|0.0929|0.000125|2.49|0.0|0.0|3.36e-08|1.17e-05|-0.05053|4.0167|3.7144|-1162.462261|603.1|995.43|333.8|0.2849|308.67|0.68638|0.02982752|8.0
12y_a36|1|3.479963309|0.0|7.412764017000001|2|1.29704385|0.0|-0.061103469|-0.00707164|5.351858133|-0.065314765|-0.410155116|-0.049845887|10.94917392|1|0.003724542|-0.095253274|-0.1619981409999999|-0.434990282|0.90500247|0.820226782|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|0.83704133|-0.076585128|-0.098532865|0.424572485|0.019404665|-51.48548385|-66.24017399|114.430624|0.16295867|109.55137340000002|-0.036493654|-44.53093547|14.40618351|-1.970657299|-34.61187706|-24.53339777|64.53055627|0.487285656|-1324.80348|0.244264266|7.589386902|164.2102614|0.01873364|-343.8442493|1752.9983309999998|698.847203|12.59396622|0.0|2.0|4.88|17.0|-7.01|69.2|2.38|1.0|0.0|0.0|1.0|6.0|-4.58|407.47|0.0|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.05002|3.8794|3.8794|-1310.315063|702.38|1183.75|319.6|0.4358|319.6|0.66796|0.03583863|7.9208
12k_a36|1|3.483171769|0.0|7.412764017000001|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|5.351858133|-0.063399056|-0.413145744|0.003690005|10.94908765|1|0.003724542|-0.095253274|-0.1619981409999999|-0.4373676689999999|0.90500247|0.811903388|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|-49.87227128|-67.14870046|46.79001927|0.157229536|103.5614526|-0.037758075|-44.22843899|0.0|-2.038936068|-32.84907515|-24.86988906|61.7723974|0.478908312|-1342.974009|0.219318299|7.241602627000001|144.457092|0.016847116|-369.7499256|1720.258086|698.847203|11.0965905|0.0|2.0|4.89|17.0|-7.01|69.2|2.38|1.0|0.0|0.0|1.0|6.0|-4.58|407.47|0.0|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.6631|-1310.312649|697.92|1186.08|338.46|0.3116|245.37|0.70031|0.03274587|7.8539
12h_a30|0|0.0|0.0|7.412764017000001|2|0.604984682|0.0|0.046965756|-0.00737961|5.351858133|-0.06631353|-0.391119352|0.001698966|10.31162898|1|0.002064369|-0.0541804029999999|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0.64876559|0|0.763568404|-0.083127678|-0.09907575|0.353607682|0.017389133|-52.88851758|-63.03519645|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|0.0|-1.882439244|-33.64938551|-24.44221903|63.95204629|0.468446216|-1197.668733|0.202025127|8.066818026|128.5349203|0.015886049|-379.1625034|1500.88527|618.6004214|10.10721793|0.0|1.0|4.63|17.0|-6.9|81.65|3.2|2.0|0.0|0.0|1.0|5.0|-5.39|416.47|0.0|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|3.5101|-1674.977665|672.54|1132.06|353.22|0.1878|246.54|0.68543|0.03372393|8065.0
14ad_a23|0|0.0|0.0|7.423568444|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|-0.4663820279999999|-0.05348283|10.31321689|2|0.009675528|-0.143336826|-0.253318853|-0.376350719|0.7763406840000001|0.7830067820000001|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|-0.085840335|0.224009311|0.033831691|-42.29008971|-61.35364811|52.63180108|0.112868365|80.67170209999999|-0.029653934|-43.85199724|114.237062|-1.630966366|-30.226481300000003|-21.19489662|66.47100256|0.46995189|-1165.7193140000002|0.424119041|8.661363236|303.1354708|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|1.0|1.0|3.73|26.0|-7.6|123.48|2.42|2.0|1.0|0.0|1.0|7.0|-5.8|471.53|0.0|0.0|0.0|3.39|-5.08|1.6e-06|0.000753|8.22e-06|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.06925|3.3867|3.3867|-1858.942973|747.83|1287.26|366.09|0.4106|366.09|0.6956600000000001|0.01481488|8.3595
25_a12|0|0.0|0.0|0.0|0|1.404967476|0.0|0.00700113|-0.004103693|0.0|-0.045725323|-0.180562493|-0.025245046|10.93676625|0|0.001783739|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.947937175|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|-41.75851719|37.96125329|0.052062825|27.12578432|-0.03323193|-21.75703145|0.0|-1.362509125|-14.85843094|-17.31450713|31.09844409|0.448858246|-709.8947922|0.082701363|5.34703037|43.08908189|0.005118351|-434.8420476|773.8971409|430.4348528|2.666764531|1.0|1.0|2.81|22.0|-8.78|37.81|3.2|1.0|0.0|0.0|1.0|3.0|-5.28|311.38|0.0|1.0|1.0|4.29|-5.25|5.19e-06|0.00162|5.63e-06|4.76|0.0|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|3.4532|-974.6328337|560.14|945.73|359.04|0.4483|290.68|0.69029|0.024123749|7.6576
4k_a46|0|0.0|0.173180233|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|-0.252970193|-0.1149361969999999|10.94631314|1|0.006050983|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.8789113709999999|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|-46.76051618|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|-25.25406274|0.0|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|-794.928775|0.126761926|5.726809252000001|68.46061366|0.006892404|-403.1511415|910.3230822|519.5743695|3.722397006000001|1.0|1.0|3.8|17.0|-6.61|50.94|2.84|1.0|0.0|0.0|1.0|2.0|-4.82|333.43|0.0|1.0|1.0|3.79|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.01712|5.4228|4.4485|-1053.396715|582.84|1001.96|278.71|0.2259|228.63|0.68553|0.03653474|7.0969
14ac_a23|0|0.0|-9.994971573|7.423568444|0|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.011656739|5.351858133|-0.4422550999999999|-0.66443411|0.0518788009999999|10.3132169|2|-0.004445662|-0.069765112|-0.287952039|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.834426845|0.537271445|1|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-66.72452104|-73.32014595|57.45545019|0.068856366|51.99287907|-0.043970249|-55.36344264|0.327656318|-2.330423202|-50.3831402|-33.20157553|79.43449928|0.489147172|-1759.6835030000002|0.192217908|8.122941134|145.1421706|0.019122137|-464.8074813999999|2178.41361|718.3324686000001|14.43896921|1.0|1.0|3.69|26.0|-9.03|105.02|4.6|2.0|1.0|0.0|1.0|7.0|-7.31|547.48|1.0|0.0|0.0|5.43|-6.65|4.92e-08|2.69e-05|2.24e-07|5.35|0.0|2.0|9.25e-10|5.06e-07|-0.08813|4.0014|3.6325|-2303.9786940000004|751.54|1285.58|341.32|0.3209|309.85|0.69962|0.02262555|8.3851
3c_a32|1|3.452148526|0.0|7.765993078999999|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|-0.270034997|-0.113334836|10.31100278|3|0.00124359|-0.0779821129999999|-0.145525719|-0.5427297289999999|0.831186295|0.839409251|-0.003205869|-0.019130435|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|-48.52416391|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|-24.94510426|0.0|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|-533.7658031000001|0.306047878|5.605165488|157.331845|0.018316536|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|3.22|19.0|-6.89|110.94|1.7|1.0|0.0|0.0|1.0|3.0|-6.18|326.44|0.0|0.0|1.0|4.02|-4.91|6.65e-07|0.000217|1.22e-05|4.14|0.0|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.5169|-1633.419633|544.22|903.81|352.54|0.5017|352.54|0.7034600000000001|0.02415856|8.0458
12h_a36|1|3.468184524|0.0|7.412764017000001|2|1.297043828|0.0|-0.128701804|-0.0086750619999999|5.351858133|-0.041228471|-0.503153567|-0.003014954|10.96020037|1|0.003077071|-0.1430106119999999|-0.239932418|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-48.17643878|-70.19826261|82.11195464|0.180385475|118.1187282|-0.035734517|-45.96672487|1.413982241|-1.929663894|-31.5465515|-23.39942087|66.44902736|0.464544951|-1263.568727|0.3347454589999999|7.428908584|219.1956304|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|0.0|2.0|4.8|17.0|-6.69|78.43|1.72|1.0|0.0|0.0|1.0|6.0|-3.95|411.46|0.0|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|1.0|0.0|2.03e-07|8.340000000000001e-05|-0.05013|5.1998|3.4554|-1347.451759|697.29|1177.89|358.81|0.5756|238.44|0.7014600000000001|0.02925492|7.8539
4o_a46|0|0.0|0.160026534|7.825245291|1|1.13463699|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.042766097|-0.032014955|-0.203025042|10.93828256|1|0.010144781|-0.018058762|-0.028735607|-0.096073163|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-35.54402423|-36.03345669|5.821925821000001|0.049267382|27.01882145|-0.021901697|-19.76117845|31.19780621|-1.051281434|-19.49276784|-12.01115223|40.87645867|0.460981009|-576.535307|0.248979351|5.527567399|136.5432529|0.0108913189999999|-275.3254498|767.6690487000001|544.7877262000001|5.972929428|1.0|0.0|3.73|17.0|-7.26|54.5|2.72|1.0|0.0|0.0|1.0|2.0|-4.91|342.44|0.0|1.0|1.0|3.92|-4.87|1.23e-05|0.00422|1.34e-05|4.06|0.0|0.0|5.5e-08|1.88e-05|-0.04627|4.3255|4.3255|-1070.428722|581.59|1022.29|286.64|0.1598|286.64|0.6843|0.02815574|6.7905
