molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|nAHRing|nARing|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
3k_a32|0.0|1|1|3.644417045|0.0|0|1|-0.001009768|5.973809612|0|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|-0.0902541999999999|-0.077097565|3|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0|0.816196288|-0.129124455|0.8306695270000001|0.7681279190000001|0.8777482409999999|-0.090839907|0.0123637989999999|-40.10830541|6.970844822|80.0971996|-0.029575784|3.930238317|0.0|0.78057227|-22.61349991|58.16707081|47.07915023|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|-9.40163104|0.21942773|6.153598893|123.7157466|21.36272325|0.012327787|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|3.47|3.48|19.0|-7.23|7.12|5.78|110.94|2.41|2.0|0.0|3.0|1.0|4.75|-5.61|3.3600000000000004e-05|2.47e-06|4.97|0.0|0.0|5.86e-08|2.15e-05|-0.05321|3.81|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|0.3082|350.6|452.36|0.70268|0.3082|-0.14667|3.2233|-0.19988|-1750.0122420000002|8.0605
18c_a30|0.0|0|0|0.0|0.0|2|2|0.12157783|5.351858133|2|0.042560386|0.011887112|0.0|-0.625122815|0.0119521719999999|-0.0351777|1|0.0211588229999999|0.003429114|0.006103754|-0.562807327|1|0.841060094|-0.058608635|0.885516463|0.802578397|0.717052026|-0.1115683|0.019360263|-71.31647561|13.07260474|384.391404|-0.042101245|8.826997739|103.215593|0.7859920029999999|-48.15493021|87.76550537|84.38908035|0.448899917|3002.59061|484.1740985|-1506.682341|-19.19537998|0.214007997|7.646050338999999|144.5043388|36.16826708|0.018410634|1916.918155|713.7769663|12.43138832|0.0|0.0|0.0|2.0|4.85|0.0|17.0|-6.19|3.04|1.72|124.74|2.06|1.0|0.0|5.0|0.0|1.91|-4.3|0.00427|5e-05|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.05575|4.54|-1744.500825|-1744.455795|711.56|1209.11|355.78|0.3879|355.78|543.46|0.69123|0.3879|-0.14225|6.6462|-198.0|-1744.28923|7.9208
12w_a36|0.0|1|0|3.3131307480000003|-4.750262163|2|2|0.081390556|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|-0.041402825|-0.010726574|1|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|1|0.647732719|-0.016393443|0.8792981679999999|0.624142499|0.828363244|-0.111267166|0.021104445|-62.34080876|15.15285952|112.947763|-0.041210062|10.87965823|0.780959767|0.70536279|-44.76031023|99.51883498|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|-21.24440511|0.29463721|8.365472166|211.5476713|41.94801097|0.0273396629999999|2265.1925920000003|672.4630346|19.62970663|0.0|1.0|0.0|2.0|4.82|0.0|17.0|-7.14|3.31|4.04|78.43|2.04|2.0|0.0|8.0|0.0|2.65|-5.07|0.00291|8.6e-06|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05326|4.86|-1645.202839|-1645.169951|712.88|1198.72|318.88|0.4508|318.88|552.55|0.69466|0.4508|-0.15708|5043.0|-0.21034|-1645.017691|7.6383
14b_a3|0.0|0|0|0.0|0.0|0|0|0.143500839|4.727387819|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.356087317|-0.008040839|-0.102362298|1|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|-0.170297225|0.848135222|0.8255789570000001|0.786476513|-0.100993354|0.012828558|-44.49789848|6.273415527999999|252.49572540000003|-0.036469822|3.067822725|82.79166784|0.766915433|-21.76034149|57.87172082|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|-8.721397057|0.233084567|4.989782639|113.9829058|23.25478753|0.017348996|837.1723509999999|358.3503513|8.483998032|1.0|1.0|1.0|1.0|3.18|2.5|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|0.0|4.0|1.0|2.82|-3.99|0.0113|0.000103|2.58|0.0|0.0|1.28e-07|4.08e-05|-0.06676|2.22|-1327.514377|-1327.4859310000002|524.27|879.19|403.54|0.2276|403.54|368.39|0.70123|0.2276|-0.12942|2.8743|-0.19618|-1327.398177|6.4202
9a_a31|0.0|1|0|3.348289714|0.0|1|1|-0.009086485|5.733341277|0|0.036891534|-0.05057805|0.0|-0.723734943|0.03406986|-0.0007638889999999|2|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0|0.8058046320000001|-0.001313433|0.837697452|0.76226755|0.691768132|-0.122626525|0.033245595|-64.75697831|21.33533299|163.6011874|-0.043430228|13.69193237|95.14995868|0.737758755|-41.55773748|94.03540892|86.0923113|0.484502446|2855.751316|443.941629|-1337.8230119999998|-17.886392|0.262241245|7.812278516|168.29310269999996|37.77835579999999|0.0239033229999999|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|2.0|3.6|2.78|22.0|-8.13|5.51|4.02|117.37|1.58|1.0|0.0|5.0|1.0|3.47|-4.77|0.00101|1.7100000000000002e-05|3.47|0.0|0.0|7.35e-09|3.07e-06|-0.04275|5.27|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|327.21|540.01|0.7028|0.7028|-0.15757|5.0244|-0.20032|-1691.7777600000002|6.8239
7c_a10|0.0|0|0|0.0|0.0|1|1|-0.152261681|5.4161004020000005|2|0.039433962|-0.1122332619999999|1.798334646|-0.206388032|-0.033792245|-0.066271289|1|-0.176560297|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|-0.105104647|0.84177174|0.6952665379999999|0.906276489|-0.0876410609999999|0.027436939|-29.66615908|16.04055193|87.99694927|-0.0223398779999999|9.377842892|58.07647902|0.52630639|-17.34382833|67.01436709|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|-666.0926258|-7.635686595|0.47369361|6.703148323|276.93712|24.81565867|0.0269852389999999|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|0.0|3.48|3.49|21.0|-7.78|4.59|4.43|62.06|1.99|1.0|0.0|5.0|1.0|3.59|-4.69|0.0139|2.05e-05|3.46|0.0|0.0|1.66e-08|6.4e-06|-0.04004|2.76|-1259.011598|-1258.985004|635.47|1102.43|323.24|0.4049|228.47|488.89|0.41348|0.0921|-0.16055|3.9465|-0.20059|-1258.801509|5.4191
14_a1|0.0|1|0|3.3674017380000003|0.0|1|1|0.043282217|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.029658865|-0.0492229479999999|1|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|-0.083341531|0.805877431|0.795744863|0.593170871|-0.122581374|0.033047776|-74.96297518|19.5711254|161.1772893|-0.046308519|11.59015807|104.2594419|0.753357398|-44.39360096|87.02320758|94.53410059|0.47517581|2678.985809|351.2799603|-1234.09038|-16.24082222|0.246642602|7.46120838|146.0634832|36.40268318|0.0243658979999999|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|2.0|3.25|2.35|23.0|-7.69|4.04|3.63|103.12|1.54|1.0|0.0|5.0|1.0|2.85|-4.25|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05962|4.57|-1292.588129|-1292.55322|621.08|1049.56|375.01|0.4442|323.35|464.08|0.6572600000000001|0.3497|-0.1336|4.1207|-0.19322|-1292.415211|7.0269
15c_a22|0.0|0|0|0.0|0.0|0|0|-0.134137693|4.727387819|2|0.038137255|-0.026986769|1.568396937|-0.298463715|-0.023927419|0.006275578|1|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.010828071|0.8353837409999999|0.639264982|0.8665852140000001|-0.080088202|0.024561528|-48.58045253|17.68362419|36.22825261|-0.0302219629999999|12.731723|78.22334636|0.661775114|-34.97658951|75.52188549|66.26407672|0.462157867|3079.491787|623.9175171|-1153.226049|-15.66586856|0.338224886|8.626398368|243.5126145|32.87972244|0.0248073129999999|1742.625289|731.8178649|17.86058304|1.0|1.0|1.0|1.0|3.49|2.85|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|0.0|6.0|0.0|2.98|-4.62|0.00618|2.4e-05|2.9|0.0|0.0|5.269999999999997e-10|2.35e-07|-0.07399|4.79|-1460.602657|-1460.571156|715.42|1241.07|337.46|0.5082|216.15|575.8|0.30831|0.0694|-0.15408|7.382000000000001|-0.22807|-1460.387718|6.1325
GW6604_a52|0.0|1|0|2.944144148|0.0|0|0|-0.277102285|4.59511985|2|0.021346801|-0.0778992459999999|0.0|-0.085995143|-0.118272803|-0.028376521|1|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.709088617|-0.057466653|0.7550228990000001|0.689009112|0.87346455|-0.072069252|0.009021088|-35.51891876|4.459510077|157.2481263|-0.029217264|2.204526664|0.2386028039999999|0.73529506|-17.55852148|44.37166117|39.97842884|0.4597869779999999|2044.612273|431.7909048|-534.4037285|-7.13996301|0.26470494|6.2973559020000005|130.8549791|19.64292268|0.01768964|726.7881391|359.1060668|8.744745933999999|1.0|0.0|1.0|1.0|2.68|1.76|23.0|-8.03|4.49|4.2|54.46|1.91|0.0|0.0|3.0|1.0|3.08|-4.16|0.0402|6.929999999999999e-05|3.06|0.0|0.0|9.31e-09|2.78e-06|||||||||||||||||6.9706
4o_a46|0.0|0|0|0.0|0.160026534|1|1|-0.24479566|5.587248657999999|1|0.043320988|-0.2363624889999999|0.0|-0.032014955|-0.203025042|-0.06855792|1|-0.376106593|-0.018058762|-0.028735607|-0.096073163|1|0.626333846|-0.09492635|0.8176134690000001|0.6418406720000001|0.950732618|-0.06570509|0.00972341|-35.54402423|5.332434441|5.821925821000001|-0.021901697|2.9243708|31.19780621|0.7510206490000001|-19.49276784|42.00638612|40.87645867|0.460981009|2195.436986|521.3931342|-576.535307|-6.587059484|0.248979351|5.527567399|136.5432529|15.99310518|0.0108913189999999|767.6690487000001|544.7877262000001|5.972929428|0.0|1.0|1.0|0.0|3.73|3.12|17.0|-7.26|4.77|4.94|54.5|2.72|1.0|0.0|3.0|1.0|3.92|-4.87|0.00422|1.34e-05|4.06|0.0|0.0|5.5e-08|1.88e-05|-0.04627|3.76|-1070.456878|-1070.428722|581.59|1022.29|286.64|0.1598|286.64|501.08|0.6843|0.1598|-0.18282|3.4494|-0.22909|-1070.276387|6.7905
8b_a12|0.0|0|0|0.0|0.0|1|1|0.190292199|0.0|2|0.03977208|0.028584223|0.0|-0.618894925|-0.036536396|-0.1090955359999999|0|0.047425677|0.003898807|0.006468729|-0.659952678|1|0.89481633|-0.183648492|0.792160599|0.856390139|0.740926309|-0.116554734|0.011257065|-60.97837482|6.513753986|319.0086845|-0.045608374|3.769098814|76.80174559999999|0.888936354|-35.28434152|72.85978933|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|-15.27062922|0.111063646|6.373278096|64.26553043|29.68794201|0.009361504|1365.645333|510.3677388|5.416912474|1.0|1.0|1.0|2.0|4.11|2.57|18.0|-7.45|3.11|1.9|80.37|2.23|1.0|0.0|4.0|0.0|2.51|-4.01|28.0|9.74e-05|2.76|0.0|0.0|3.56e-08|1.26e-05|-0.0589|5.11|-1159.405202|-1159.365835|611.93|1020.47|331.1|0.3179|293.37|460.08|0.53425|127.0|-0.15294|4.2554|-0.21184|-1159.2425119999998|6.58
16e_a32|0.0|1|1|3.343660084|0.0|0|0|0.180914799|5.733341277|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.070351839|-0.01320745|3|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|-0.022651598|0.91471624|0.7619492790000001|0.7903051590000001|-0.117338144|0.024145309|-55.957388|15.50894749|105.4021155|-0.037448344|9.961663868|39.27920316|0.702226562|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|-15.45011555|0.297773438|6.573687662|191.2650034|34.2534974|0.023323257|1609.914378|573.3529948|14.98092934|0.0|1.0|1.0|2.0|3.64|3.36|19.0|-7.38|6.03|4.6|149.27|1.12|3.0|1.0|5.0|1.0|3.77|-4.75|0.000107|1.7899999999999998e-05|3.76|0.0|0.0|4.18e-08|1.73e-05|-0.0505899999999999|4.59|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.2858|342.37|552.79|0.7022|0.2858|-0.14991|3.2372|-0.2005|-1955.827194|8.1367
4_a3|0.0|0|0|0.0|0.0|0|0|0.2122551539999999|4.727387819|1|0.035345345|-0.08769805|1.882124381|-0.325334256|0.057349653|0.0248526079999999|1|-0.208888686|0.053425134|0.127253753|-0.607238634|1|0.640351067|0.041477445|0.785381728|0.628171026|0.74053397|-0.098695428|0.008006786|-52.4583525|3.806447632|235.6982345|-0.039478171|1.809595554|77.51574252|0.866976271|-24.93884341|51.71950126|56.26480013|0.415852758|2142.972568|352.05186289999995|-656.8810472|-8.922372453|0.133023729|5.05182773|63.23984222|21.6476858|0.0100954959999999|757.6690029|347.9532383|4.799426464|1.0|0.0|1.0|1.0|2.94|2.6|21.0|-7.53|5.3|5.17|80.04|3.07|1.0|0.0|3.0|1.0|4.09|-5.09|0.00065|8.22e-06|4.3|0.0|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|3.53|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|208.93|338.33|0.3809|119.0|-0.14983|2.3542|-0.20826|-1355.239905|5.9
11_a1|0.0|1|0|3.3361517380000003|0.0|1|1|0.033732316|5.351858133|1|0.035620155|0.08043435|0.0|-0.867849442|-0.05257082|-0.044235537|1|0.126722854|-0.07452948|-0.117419838|-0.563650254|1|0.823460272|-0.075188762|0.8086124090000001|0.7846345840000001|0.5955245029999999|-0.126108875|0.034974992|-77.81495049|20.62225192|274.39137789999995|-0.048723884|12.15946748|84.40380304|0.751878145|-45.88191258|89.80732824|98.43720241|0.47723847|2697.640232|351.1382199|-1264.075578|-16.93943154|0.248121855|7.43666407|146.29971719999998|38.20963621|0.02620284|1681.223993|495.0560271000001|15.44994131|1.0|1.0|1.0|2.0|3.25|2.31|23.0|-7.47|4.28|4.23|97.33|1.95|1.0|0.0|6.0|1.0|3.22|-4.66|0.00327|2.17e-05|3.35|0.0|0.0|3.35e-08|1.29e-05|-0.06546|5.26|-1312.462371|-1312.4282380000002|614.86|1036.18|388.38|0.5573|331.66|471.76|0.68162|0.3201|-0.12916|5.0526|-0.19462|-1312.2963630000002|6.7696
5a_a50|0.0|0|1|0.0|0.0|1|1|-0.203248487|5.82008293|1|0.038040936|0.017227585|2.475383677|-0.06986407|-0.256097122|-0.130929632|2|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|-0.203436041|0.847812674|0.6759066159999999|0.969892876|-0.065209836|0.010185297|-20.77548565|5.435098605|6.819160781|-0.022747617|2.900288114|60.04351409|0.66527517|-11.08625592|44.17662122|26.21058426|0.4528093929999999|2246.106104|517.556163|-521.9610361|-6.477439183|0.33472483|5.892775027000001|178.61652859999998|18.24602704|0.017576522|784.5791628|462.1867149|9.379218813|0.0|1.0|1.0|0.0|3.5|3.28|20.0|-6.24|3.66|4.33|35.64|2.62|0.0|0.0|2.0|1.0|3.47|-4.5|42.0|3.14e-05|3.46|0.0|0.0|5.7e-07|0.000186|-0.02487|3.39|-1029.930364|-1029.905844|582.98|976.41|308.73|0.2735|220.82|455.34|0.39948|0.1156|-0.16659|3.9843|-0.19146|-1029.786489|5.3872
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0|-0.164258919|4.59511985|2|0.042285714|-0.130885389|1.56205245|-0.21194909|0.086682657|0.0506476009999999|1|-0.299654464|-0.007670908|-0.017562097|-0.332654104|2|0.644280611|0.081171071|0.897881853|0.614613723|0.791753677|-0.0904066519999999|0.016669157|-45.1562696|8.917011222000001|61.0548099|-0.033307714|4.770072524|0.0|0.711630105|-24.15592798|59.79410145|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|-9.531388265|0.288369895|6.984778596|154.260803|25.03780079|0.021370407|951.4364299|383.4213189|11.43190096|1.0|0.0|1.0|2.0|2.89|2.1|21.0|-8.49|4.69|5.28|66.49|2.83|2.0|0.0|4.0|1.0|3.74|-4.85|0.00455|1.41e-05|3.8|0.0|0.0|3.22e-09|1.14e-06|-0.0591799999999999|3.33|-1527.4104|-1527.376145|552.16|930.51|305.43|0.2828|286.26|419.75|0.67203|0.0759|-0.16762|2.2271|-0.2268|-1527.316555|7.8
16_a47|0.0|1|1|2.890539668|0.0|0|0|-0.134455235|4.59511985|2|0.042285714|-0.08282926|1.491023983|-0.23280014|0.001426202|0.0506476009999999|1|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.081171071|0.87782381|0.57616624|0.691860453|-0.092995116|0.0186711289999999|-48.30620628|9.676588112|63.13219447|-0.034261359|5.0150344780000005|0.0|0.697929921|-25.03540372|60.36423869|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|-9.202544293|0.302070079|6.855429069|156.55227280000005|25.44160067|0.0234786339999999|966.7808252999998|357.35851410000004|12.16814835|1.0|0.0|1.0|2.0|2.93|1.95|21.0|-8.17|4.47|5.19|66.49|2.72|0.0|0.0|5.0|1.0|3.52|-4.42|0.0154|3.84e-05|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|2.95|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|279.29|395.28|0.59209|0.0909|-0.16851|2.3795|-0.22568|-1166.951551|9.0
13f_a6|0.0|1|0|3.440154557|0.0|0|0|-0.088329567|4.727387819|2|45.0|0.04505613|1.651047524|-0.381170169|-0.071478789|-0.049928822|1|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.841211811|-0.088948538|0.834167942|0.790249345|0.863222493|-0.092939631|0.018554018|-49.2635105|12.46087045|62.42897239999999|-0.032802223|8.368715213|0.0|0.720711855|-33.08535238|75.61173794|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|-14.79531062|0.279288145|9.050440345|187.5697972|30.56694343|0.0196449239999999|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|2.0|3.56|2.21|27.0|-10.18|5.01|4.53|103.17|0.92|1.0|0.0|5.0|1.0|3.19|-4.78|0.00323|1.65e-05|3.27|0.0|0.0|6.59e-11|2.75e-08|-0.07786|3.36|-1347.301285|-1347.266914|711.29|1202.78|394.98|901.0|256.1|568.41|0.49643|0.0048|-0.12805|10.8469|-0.2059099999999999|-1347.0794119999998|7.3768
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|0.0|2|2|-0.104514139|5.351858133|2|0.040899471|0.027495626|0.0|-0.439429998|-0.098032695|-0.056994595|1|0.059005046|-0.101303149|-0.217394466|-0.442656599|1|0.724208473|-0.097861598|0.8741648479999999|0.698414933|0.7635183720000001|-0.10866747|0.021439664|-50.90136206|13.41367899|81.63796416|-0.039120289|8.392238798|5.958751634|0.746747352|-31.84632538|80.95733534|64.31504105|0.45988432|2772.832013|477.6935927|-1223.776156|-15.31305729|0.253252648|6.764872303|158.4469629|32.77617664|0.020730147|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||||-0.04975|3.41|-1332.180029|-1332.147999|659.48|1104.61|328.66|0.4491|322.25|486.64|0.6824899999999999|0.0197|-0.15571|5432.0|-0.20546|-1332.005651|8.1549
4k_a46|0.0|0|0|0.0|0.173180233|1|1|-0.050636784|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.141706595|0.787615341|0.784722915|0.8789113709999999|-0.086581945|0.007038271|-49.65634024|3.801175594|171.92614719999997|-0.0306644389999999|2.052909907|0.0|0.8732380740000001|-26.8180173|50.48291318|53.45751583|0.417368922|2104.876032|474.67574630000007|-794.928775|-8.94414722|0.126761926|5.726809252000001|68.46061366|18.96506421|0.006892404|910.3230822|519.5743695|3.722397006000001|1.0|0.0|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|0.0|3.0|1.0|3.79|-4.83|5.0|1.4800000000000002e-05|4.05|0.0|0.0|2.48e-07|8.28e-05|-0.01712|4.52|-1053.433249|-1053.396715|582.84|1001.96|278.71|0.2259|228.63|500.36|0.39943|0.1505|-0.18542|4.0015|-0.20254|-1053.249847|7.0969
7_a3|0.0|0|0|0.0|0.0|0|0|0.198126776|4.727387819|2|0.03757716|-0.047419994|1.989724777|-0.327648836|0.054347129|0.030246987|1|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|0.0507482109999999|0.8632654590000001|0.773152968|0.782294598|-0.096448591|0.009708941|-51.18177092|4.804535747|230.9407974|-0.036877402|2.377557323|76.07607751|0.7992146109999999|-25.32764885|55.15105143|55.98630667|0.3987206729999999|2196.07224|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|99.36002106|22.83370969|0.0149999089999999|776.3461295|353.7528308|7.422807617|1.0|1.0|1.0|1.0|3.02|2.61|21.0|-7.48|4.96|4.66|92.93|2.11|1.0|0.0|3.0|1.0|3.63|-4.87|0.00124|1.34e-05|3.79|0.0|0.0|3.28e-08|1.11e-05|-0.0640299999999999|3.09|-1731.7341420000002|-1731.703107|522.73|883.88|360.06|0.1926|210.68|362.61|0.3456|0.1262|-0.14816|3.1299|-0.21219|-1731.651178|5.9901
21_a10|0.0|0|0|0.0|0.0|1|1|0.036507898|5.4161004020000005|2|0.035818182|-0.032405474|1.817620533|-0.549176498|-0.023060773|-0.003554514|1|-0.051564917|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.7135035209999999|-0.005970601|0.81962595|0.68876002|0.7747854129999999|-0.084654798|0.018892889|-64.32920271|13.34776629|240.7558768|-0.03292131|9.430154402|74.3822498|0.704106635|-45.44837698|75.80259699|77.676969|0.391384102|3104.255496|547.3834282|-1255.975247|-16.4322688|0.295893365|8.388036625|209.0477207|33.03306591|0.022638817|1783.785559|746.5727327999999|15.99425187|1.0|1.0|0.0|1.0|3.5|3.17|27.0|-8.71|4.47|5.6|90.13|2.81|2.0|0.0|6.0|0.0|4.04|-5.51|0.0007599999999999|3.12e-06|4.17|0.0|0.0|1.94e-09|8.68e-07|-0.06082|5.57|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|208.04|517.44|0.4226399999999999|0.1489|-0.16178|1.5138|-0.2226|-1485.278495|5.3188
12u_a36|0.0|1|0|3.508898495|0.0|2|2|-0.054501792|5.351858133|2|0.042560386|0.033763276|0.0|-0.407105926|-0.063855309|-0.010669561|1|0.055588998|-0.099596099|-0.163978382|-0.438988314|1|0.901715152|-0.018047007|0.855176759|0.860667615|0.842227829|-0.0969881059999999|0.017639065|-50.53295452|12.27663887|86.1184622|-0.03452119|8.544435884|5.944854912|0.77938748|-35.17050511|78.06218646|62.80959338|0.486156325|2831.106839|586.1833819|-1417.5607730000002|-16.72220679|0.22061252|7.65672775|153.5444314|30.82735404|0.015171583|1818.813889|799.5563855|10.55929252|0.0|1.0|1.0|2.0|5.05|0.0|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|4.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-53.0|4.21|-1350.8981130000002|-1350.865506|739.12|1254.5|337.37|0.4267|319.16|590.18|0.69258|0.0176|-0.15109|5.8702|-0.20409|-1350.638138|7.7959
19_a47|0.0|0|1|0.0|0.0|0|0|-0.038804671|4.727387819|2|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.064557784|0.0604168609999999|1|0.074201869|-0.046265509|-0.126992366|-0.439165562|2|0.635684951|0.095841135|0.8873627890000001|0.614975047|0.639642891|-0.104459947|0.026805875|-58.28861174|14.85167037|335.10989930000005|-0.037307124|8.228498913|66.13355777|0.637832605|-32.2945343|76.13237258|73.14028211|0.463378097|2612.978054|354.3911695|-868.1332196000001|-11.45202794|0.362167395|7.06969105|200.6571609|32.40636867|0.03295186|1361.067484|428.5826478|18.25682461|1.0|1.0|1.0|2.0|3.13|1.72|21.0|-6.92|2.49|3.84|98.72|1.67|1.0|0.0|6.0|1.0|2.34|-3.66|0.0816|0.000217|1.97|0.0|0.0|1.2099999999999998e-07|4.59e-05|-0.05326|3.51|-1335.75742|-1335.725639|571.23|974.59|322.68|0.3243|322.68|412.31|0.68924|0.3243|-0.15845|5.1151|-0.2117099999999999|-1335.634976|7.3
SB431542_a8|0.0|1|0|3.172627551|0.0|1|1|-0.007805495|5.4161004020000005|1|0.041909722|0.096884952|0.0|-0.721718925|-0.029382296|-0.0453332859999999|1|0.156874293|0.055198015|0.089375589|-0.494976661|1|0.76592324|-0.072891515|0.8220300859999999|0.7318727540000001|0.5653298489999999|-0.124595991|0.034730361|-76.82006387|20.78806656|170.1252996|-0.048754953|12.44282236|89.26670319|0.7608280590000001|-45.98111161|89.64885355|97.60813043|0.476091179|2801.428659|338.38158389999995|-1342.398251|-17.46740332|0.239171941|7.360028263999999|143.157805|38.35632812|0.025179219|1764.391093|529.053307|15.07117296|0.0|1.0|0.0|2.0|3.35|2.75|23.0|-6.76|3.13|2.72|112.23|1.9|1.0|0.0|5.0|0.0|2.58|-4.14|16.0|7.28e-05|2.4|0.0|0.0|1.74e-07|6.96e-05|||||||||||||||||4.1019
